ID,FK_ID,ChildNodeID,value
76486,11990,10022,2
76487,11991,10379,100
76488,11992,10281,15
76489,11992,10325,85
76490,11993,11829,13
76491,11993,10103,24
76492,11993,10022,23
76493,11993,10032,41
76494,11995,12201,1
76495,11995,12207,2
76496,11995,10012,1
76497,11995,10258,2
76498,11995,10657,4
76499,11995,10028,3
76500,11995,10022,9
76501,11995,10019,7
76502,11995,10008,2
76503,11995,10161,2
76504,11995,10057,5
76505,11995,10866,1
76506,11995,12208,1
76507,11995,10032,24
76508,11995,10144,3
76509,11995,10338,1
76510,11995,10163,1
76511,11995,10316,1
76512,11995,10070,1
76513,11995,10253,1
76514,11995,10007,3
76515,11995,12199,2
76516,11995,10056,1
76517,11996,10281,100
76518,11997,10383,100
76519,11998,10541,100
76521,12000,10103,8
76522,12000,10191,10
76523,12000,10028,2
76524,12000,11454,1
76525,12000,11276,2
76526,12000,10022,13
76527,12000,10032,31
76528,12000,10008,2
76529,12000,10144,8
76530,12000,10019,4
76531,12000,10057,3
76532,12000,10007,13
76533,12001,12207,2
76534,12001,10028,3
76535,12001,10032,23
76536,12001,12209,5
76537,12001,10070,1
76538,12001,10022,7
76539,12001,10338,1
76540,12001,12199,2
76541,12001,10008,3
76542,12001,10144,3
76543,12001,10161,1
76544,12001,10019,5
76545,12001,10316,1
76546,12001,10657,3
76547,12001,10057,4
76548,12001,11276,3
76549,12001,10007,6
76550,11999,10380,100
76551,12002,10281,31
76552,12002,10325,69
76553,12003,10282,93
76554,12003,10379,7
76555,12004,10279,100
76556,12005,10325,100
76557,12006,10361,100
76558,12007,10007,5
76559,12007,10009,11
76560,12007,10019,4
76561,12007,10171,5
76562,12007,10032,28
76563,12007,10080,1
76564,12007,10103,20
76565,12007,10022,15
76566,12007,10057,3
76567,12007,10144,7
76568,12008,12212,3
76569,12008,10190,1
76570,12008,12207,1
76571,12008,10657,3
76572,12008,10009,7
76573,12008,12201,2
76574,12008,10028,2
76575,12008,11121,1
76576,12008,10014,2
76577,12008,10022,7
76578,12008,10019,6
76579,12008,10008,2
76580,12008,10161,2
76581,12008,12211,3
76582,12008,10057,3
76583,12008,11276,2
76584,12008,10032,19
76585,12008,10144,2
76586,12008,10070,1
76587,12008,10007,2
76588,12008,12210,1
76589,12008,12199,1
76590,12008,10056,2
76591,12009,10412,100
76592,12010,10383,100
76593,12011,10281,100
76594,12012,10541,100
76595,12013,10103,10
76596,12013,10144,10
76597,12013,10032,36
76598,12013,10019,6
76599,12013,10007,7
76600,12013,10165,4
76601,12013,10057,5
76602,12013,10022,23
76603,12014,10252,1
76604,12014,10028,2
76605,12014,11276,2
76606,12014,10070,1
76607,12014,12207,2
76608,12014,10022,10
76609,12014,12201,3
76610,12014,12199,2
76611,12014,10012,1
76612,12014,10032,25
76613,12014,10008,2
76614,12014,10144,3
76615,12014,10161,2
76616,12014,10019,8
76617,12014,10130,2
76618,12014,10657,3
76619,12014,10057,4
76620,12014,10866,1
76621,12014,10007,3
76622,12015,10281,5
76623,12015,10383,47
76624,12015,10325,48
76625,12016,10007,11
76626,12016,10019,5
76627,12016,11276,2
76628,12016,10028,3
76629,12016,10032,32
76630,12016,10103,14
76631,12016,10022,20
76632,12016,10057,4
76633,12016,10144,9
76634,12017,10028,3
76635,12017,12207,2
76636,12017,10012,1
76637,12017,10258,1
76638,12017,10657,4
76639,12017,10252,1
76640,12017,10006,1
76641,12017,10022,10
76642,12017,10019,8
76643,12017,10008,2
76644,12017,10161,2
76645,12017,10057,4
76646,12017,11276,4
76647,12017,10032,25
76648,12017,10144,3
76649,12017,10338,1
76650,12017,10163,1
76651,12017,10070,1
76652,12017,10007,3
76653,12017,12199,2
76654,12018,10541,100
76655,12019,10325,96
76656,12019,10541,4
76657,12020,10281,100
76658,12021,10103,9
76659,12021,10032,34
76660,12021,10019,6
76661,12021,10028,4
76662,12021,10007,7
76663,12021,10008,2
76664,12021,10567,4
76665,12021,10022,22
76666,12021,10057,4
76667,12021,10144,9
76668,12022,12201,2
76669,12022,12207,2
76670,12022,10567,2
76671,12022,10258,1
76672,12022,10657,3
76673,12022,10028,4
76674,12022,10006,1
76675,12022,10022,10
76676,12022,10019,8
76677,12022,10008,2
76678,12022,10161,1
76679,12022,10057,4
76680,12022,10866,1
76681,12022,11276,2
76682,12022,10032,24
76683,12022,10144,3
76684,12022,10338,1
76685,12022,10163,1
76686,12022,10070,1
76687,12022,10007,3
76688,12022,12199,2
76689,12023,10325,100
76690,12024,10022,26
76691,12024,10032,37
76692,12024,10019,7
76693,12024,10007,8
76694,12024,10103,8
76695,12024,10057,5
76696,12024,10144,10
76697,12025,10252,1
76698,12025,10028,3
76699,12025,10032,26
76700,12025,10070,1
76701,12025,12207,2
76702,12025,10022,12
76703,12025,10338,1
76704,12025,12199,2
76705,12025,10012,1
76706,12025,10008,2
76707,12025,10144,4
76708,12025,10163,1
76709,12025,10161,2
76710,12025,10019,10
76711,12025,10657,4
76712,12025,10057,5
76713,12025,11276,3
76714,12025,10007,2
76715,12026,10032,100
76716,12027,10657,4
76717,12027,10007,1
76718,12027,12207,1
76719,12027,10258,1
76720,12027,12215,1
76721,12027,10173,1
76722,12027,10028,2
76723,12027,10022,11
76724,12027,12214,2
76725,12027,10019,12
76726,12027,10008,2
76727,12027,10161,2
76728,12027,10232,1
76729,12027,10057,7
76730,12027,10032,22
76731,12027,10144,3
76732,12027,10163,2
76733,12027,10316,1
76734,12027,10070,1
76735,12027,10264,2
76736,12027,10130,3
76737,12027,12199,3
76738,12027,10253,2
76739,12028,10380,19
76740,12028,10281,14
76741,12028,10383,68
76742,12029,10032,58
76743,12029,10022,42
76744,12030,10009,2
76745,12030,12207,2
76746,12030,10012,1
76747,12030,10258,1
76748,12030,10657,3
76749,12030,10028,3
76750,12030,10014,2
76751,12030,10022,10
76752,12030,10019,8
76753,12030,10008,2
76754,12030,10161,2
76755,12030,10057,5
76756,12030,10866,2
76757,12030,11276,6
76758,12030,10032,23
76759,12030,10144,3
76760,12030,10163,2
76761,12030,10070,1
76762,12030,10007,2
76763,12030,12199,3
76764,12031,10032,100
76765,12032,10022,12
76766,12032,10028,3
76767,12032,10258,1
76768,12032,10070,2
76769,12032,12207,2
76770,12032,10338,1
76771,12032,12199,3
76772,12032,10173,1
76773,12032,10008,2
76774,12032,10144,3
76775,12032,12216,2
76776,12032,10163,3
76777,12032,10161,2
76778,12032,10019,13
76779,12032,10657,3
76780,12032,10057,6
76781,12032,10147,1
76782,12032,10032,23
76783,12034,12207,3
76784,12034,10028,3
76785,12034,10032,28
76786,12034,10070,1
76787,12034,10252,3
76788,12034,10022,11
76789,12034,12199,3
76790,12034,10012,1
76791,12034,10173,1
76792,12034,10008,2
76793,12034,10144,4
76794,12034,10163,2
76795,12034,10161,2
76796,12034,10019,5
76797,12034,10316,2
76798,12034,10657,4
76799,12034,10264,1
76800,12034,10057,8
76801,12034,10007,5
76802,12035,10032,100
76803,12036,10028,3
76804,12036,12207,1
76805,12036,10258,1
76806,12036,10657,3
76807,12036,10173,1
76808,12036,10022,9
76809,12036,10019,9
76810,12036,10008,2
76811,12036,10161,3
76812,12036,10057,4
76813,12036,10866,2
76814,12036,11276,6
76815,12036,10147,1
76816,12036,10032,25
76817,12036,10144,3
76818,12036,10338,1
76819,12036,10163,1
76820,12036,10316,2
76821,12036,10070,1
76822,12036,10007,6
76823,12036,12199,2
76824,12038,10022,11
76825,12038,10028,2
76826,12038,10070,1
76827,12038,12207,4
76828,12038,10252,1
76829,12038,12199,4
76830,12038,10012,1
76831,12038,10173,1
76832,12038,10008,2
76833,12038,10144,4
76834,12038,10163,2
76835,12038,10161,3
76836,12038,10019,5
76837,12038,10657,5
76838,12038,10057,12
76839,12038,10032,27
76840,12039,10282,100
76841,12040,10032,100
76842,12041,10022,9
76843,12041,10028,2
76844,12041,11276,10
76845,12041,10070,1
76846,12041,12207,2
76847,12041,12199,2
76848,12041,10012,1
76849,12041,10008,2
76850,12041,10144,3
76851,12041,10163,1
76852,12041,10161,9
76853,12041,10019,8
76854,12041,10657,3
76855,12041,10057,4
76856,12041,10032,23
76857,12041,10007,4
76858,12042,10032,45
76859,12042,10022,44
76860,12042,10019,11
76861,12043,10022,10
76862,12043,10258,2
76863,12043,10657,4
76864,12043,10009,2
76865,12043,10028,2
76866,12043,10052,2
76867,12043,10019,12
76868,12043,10008,1
76869,12043,10161,4
76870,12043,10057,4
76871,12043,10032,21
76872,12043,10144,3
76873,12043,10215,1
76874,12043,10163,1
76875,12043,10316,1
76876,12043,10070,1
76877,12043,10264,2
76878,12043,10253,2
76879,12043,12199,2
76880,12043,10007,2
76881,12044,10281,7
76882,12044,10383,71
76883,12044,10325,22
76884,12045,12218,100
76885,12046,10032,100
76886,12047,10338,1
76887,12047,10028,3
76888,12047,10070,1
76889,12047,12207,3
76890,12047,10022,11
76891,12047,12199,3
76892,12047,10012,1
76893,12047,10173,2
76894,12047,10008,2
76895,12047,10144,4
76896,12047,10163,2
76897,12047,10161,4
76898,12047,10019,10
76899,12047,10657,4
76900,12047,10057,7
76901,12047,10032,25
76902,12048,10019,6
76903,12048,10022,35
76904,12048,10032,42
76905,12048,10161,16
76906,12049,10022,10
76907,12049,10028,2
76908,12049,11276,4
76909,12049,10070,1
76910,12049,12207,1
76911,12049,10032,22
76912,12049,12199,2
76913,12049,10014,1
76914,12049,10008,2
76915,12049,10144,3
76916,12049,10163,1
76917,12049,10253,1
76918,12049,10161,7
76919,12049,10019,9
76920,12049,10866,3
76921,12049,10657,4
76922,12049,10057,4
76923,12049,10009,2
76924,12049,10007,3
76925,12050,10281,100
76926,12051,10380,89
76927,12051,10325,11
76928,12052,10017,15
76929,12052,10019,8
76930,12052,10022,31
76931,12052,10032,46
76932,12053,10028,2
76933,12053,12207,2
76934,12053,10012,1
76935,12053,10258,1
76936,12053,10657,3
76937,12053,10252,1
76938,12053,10022,11
76939,12053,10019,8
76940,12053,10008,4
76941,12053,10161,5
76942,12053,10057,5
76943,12053,10866,1
76944,12053,11276,4
76945,12053,10032,23
76946,12053,10144,3
76947,12053,10163,1
76948,12053,10070,1
76949,12053,10130,2
76950,12053,10007,2
76951,12053,12199,2
76952,12054,10282,100
76953,12055,10019,4
76954,12055,10022,26
76955,12055,10032,32
76956,12055,10264,37
76957,12056,10022,6
76958,12056,10028,2
76959,12056,10147,1
76960,12056,10070,1
76961,12056,10009,2
76962,12056,10032,16
76963,12056,12199,1
76964,12056,10008,2
76965,12056,10144,3
76966,12056,10163,2
76967,12056,12208,1
76968,12056,10161,5
76969,12056,10019,8
76970,12056,10866,2
76971,12056,10657,3
76972,12056,10264,19
76973,12056,10057,4
76974,12056,10007,1
76975,12057,10380,100
76976,12058,10330,20
76977,12058,10541,80
76978,12059,10541,100
76979,12060,12219,100
76980,12061,10281,17
76981,12061,10383,83
76982,12062,12205,100
76983,12063,11276,5
76984,12063,10191,2
76985,12063,10028,1
76986,12063,10070,1
76987,12063,10022,8
76988,12063,10103,50
76989,12063,12220,2
76990,12063,10144,3
76991,12063,10008,1
76992,12063,10161,1
76993,12063,10019,2
76994,12063,10130,5
76995,12063,10057,1
76996,12063,10032,15
76997,12063,10007,3
76998,12064,12223,7
76999,12064,10028,1
77000,12064,12211,1
77001,12064,10070,18
77002,12064,11276,5
77003,12064,10130,3
77004,12064,10022,5
77005,12064,12222,1
77006,12064,10081,1
77007,12064,10008,1
77008,12064,10144,2
77009,12064,10161,1
77010,12064,10019,4
77011,12064,10866,3
77012,12064,10657,2
77013,12064,10057,2
77014,12064,10032,15
77015,12064,10007,2
77016,12065,10281,88
77017,12065,10541,12
77018,12066,10541,100
77019,12067,10103,12
77020,12067,10032,37
77021,12067,11276,3
77022,12067,10019,5
77023,12067,10007,8
77024,12067,10022,20
77025,12067,10057,5
77026,12067,10144,9
77027,12068,10130,2
77028,12068,10028,2
77029,12068,11276,4
77030,12068,10070,1
77031,12068,12207,2
77032,12068,10022,9
77033,12068,12201,3
77034,12068,12199,2
77035,12068,10012,1
77036,12068,10008,2
77037,12068,10144,3
77038,12068,10163,1
77039,12068,10161,2
77040,12068,10019,7
77041,12068,10866,1
77042,12068,10657,3
77043,12068,10057,4
77044,12068,10032,25
77045,12068,10007,3
77046,12069,10379,100
77047,12070,10281,9
77048,12070,10383,91
77049,12071,10281,88
77050,12071,10541,12
77051,12072,10541,100
77052,12073,10022,26
77053,12073,10032,37
77054,12073,11276,4
77055,12073,10019,6
77056,12073,10103,14
77057,12073,10057,5
77058,12073,10144,9
77059,12074,10028,3
77060,12074,12207,2
77061,12074,10258,1
77062,12074,10657,3
77063,12074,10009,1
77064,12074,10252,1
77065,12074,10014,1
77066,12074,10022,10
77067,12074,10019,8
77068,12074,10008,2
77069,12074,10161,2
77070,12074,10057,4
77071,12074,11276,4
77072,12074,10032,23
77073,12074,10144,3
77074,12074,10070,1
77075,12074,10253,1
77076,12074,10007,2
77077,12074,12199,2
77078,12074,10190,2
77079,12075,10281,100
77080,12076,10325,100
77081,12077,10332,100
77082,12078,10325,29
77083,12078,10383,64
77084,12078,10281,7
77085,12079,10282,32
77086,12079,10279,68
77087,12080,10322,100
77088,12081,10323,100
77089,12082,10032,34
77090,12082,10357,6
77091,12082,11276,2
77092,12082,10019,5
77093,12082,10028,2
77094,12082,10103,7
77095,12082,10008,2
77096,12082,10007,9
77097,12082,10022,21
77098,12082,10057,4
77099,12082,10144,8
77100,12083,10028,3
77101,12083,12207,1
77102,12083,10258,1
77103,12083,10657,3
77104,12083,12201,2
77105,12083,10022,10
77106,12083,10019,8
77107,12083,10008,2
77108,12083,10161,1
77109,12083,10057,4
77110,12083,11276,2
77111,12083,10032,25
77112,12083,10144,3
77113,12083,10338,1
77114,12083,10163,1
77115,12083,10357,4
77116,12083,10316,1
77117,12083,10070,1
77118,12083,10007,5
77119,12083,12199,2
77120,12084,10279,100
77121,12085,10283,100
77122,12086,10375,100
77123,12087,10279,100
77124,12088,10383,97
77125,12088,10328,1
77126,12088,10283,2
77127,12089,10432,3
77128,12089,10283,39
77129,12089,10292,2
77130,12089,10383,20
77131,12089,10362,12
77132,12089,10281,2
77133,12089,10323,1
77134,12089,10328,3
77135,12089,10431,18
77136,12090,10290,4
77137,12090,10430,11
77138,12090,10279,18
77139,12090,10436,15
77140,12090,10332,7
77141,12090,10429,19
77142,12090,10330,11
77143,12090,10278,15
77144,12091,10375,31
77145,12091,10430,69
77146,12092,10279,100
77147,12093,10283,100
77148,12094,10383,45
77149,12094,10283,55
77150,12095,10279,100
77151,12096,10332,2
77152,12096,10361,55
77153,12096,10279,4
77154,12096,10430,5
77155,12096,10436,3
77156,12096,10541,3
77157,12096,10290,9
77158,12096,10429,4
77159,12096,10330,1
77160,12096,10278,13
77161,12097,10328,1
77162,12097,10281,8
77163,12097,10432,3
77164,12097,10292,7
77165,12097,10430,7
77166,12097,10431,10
77167,12097,10383,22
77168,12097,10283,40
77169,12098,10430,55
77170,12098,10375,28
77171,12098,10322,17
77172,12099,10281,88
77173,12099,10541,12
77174,12100,10282,30
77175,12100,10541,70
77176,12101,10379,100
77177,12102,10281,100
77178,12103,10281,22
77179,12103,10283,78
77180,12104,10439,81
77181,12104,10283,19
77182,12105,10330,81
77183,12105,10279,19
77184,12106,10279,100
77185,12107,10012,1
77186,12107,10017,3
77187,12107,10307,1
77188,12107,10130,2
77189,12107,10006,1
77190,12107,10456,1
77191,12107,10598,1
77192,12107,10338,4
77193,12107,10007,5
77194,12107,10019,3
77195,12107,10173,1
77196,12107,10392,1
77197,12107,10161,1
77198,12107,10144,4
77199,12107,10008,2
77200,12107,10162,2
77201,12107,10174,1
77202,12107,10103,6
77203,12107,10032,17
77204,12107,10009,1
77205,12107,10163,3
77206,12107,10169,7
77207,12107,10252,1
77208,12107,10057,2
77209,12107,11276,3
77210,12107,10075,1
77211,12107,10022,20
77212,12107,10028,3
77213,12107,10070,1
77214,12108,10028,100
77215,12109,10006,1
77216,12109,10258,6
77217,12109,10657,4
77218,12109,10028,5
77219,12109,10252,2
77220,12109,10022,9
77221,12109,10019,6
77222,12109,10008,2
77223,12109,12211,1
77224,12109,10161,1
77225,12109,10057,3
77226,12109,11276,2
77227,12109,10147,1
77228,12109,12227,1
77229,12109,10032,16
77230,12109,10144,3
77231,12109,10338,1
77232,12109,10163,2
77233,12109,10070,1
77234,12109,10264,1
77235,12109,10130,1
77236,12109,10007,4
77237,12109,12199,1
77238,12110,10431,100
77239,12111,10361,100
77240,12112,10380,100
77241,12113,10279,100
77242,12114,10439,87
77243,12114,10283,13
77244,12115,10282,100
77245,12116,10362,100
77246,12117,10279,100
77247,12118,10282,100
77248,12119,10006,1
77249,12119,10017,3
77250,12119,12230,1
77251,12119,10177,1
77252,12119,10130,1
77253,12119,10012,2
77254,12119,10338,4
77255,12119,10143,1
77256,12119,10007,3
77257,12119,10019,2
77258,12119,10392,1
77259,12119,10161,2
77260,12119,10144,3
77261,12119,10008,2
77262,12119,10357,1
77263,12119,10162,2
77264,12119,10103,5
77265,12119,10032,14
77266,12119,11334,1
77267,12119,10583,3
77268,12119,10163,2
77269,12119,10169,4
77270,12119,10015,1
77271,12119,10252,2
77272,12119,10057,2
77273,12119,11276,4
77274,12119,10022,22
77275,12119,12229,1
77276,12119,10028,2
77277,12119,10454,2
77278,12119,10070,1
77279,12121,10028,4
77280,12121,10012,2
77281,12121,10258,4
77282,12121,10657,4
77283,12121,10583,2
77284,12121,10252,3
77285,12121,10006,1
77286,12121,10022,10
77287,12121,10019,5
77288,12121,10008,3
77289,12121,12211,2
77290,12121,10057,3
77291,12121,11276,2
77292,12121,10147,2
77293,12121,12227,1
77294,12121,10032,13
77295,12121,10144,2
77296,12121,10338,1
77297,12121,10163,2
77298,12121,10070,1
77299,12121,10007,2
77300,12121,12199,1
77301,12121,10056,1
77302,12122,10446,100
77303,12123,10446,46
77304,12123,10279,54
77305,12124,10446,100
77306,12125,10379,100
77307,12126,10281,100
77308,12127,10383,100
77309,12128,10361,100
77310,12129,11276,6
77311,12129,10166,1
77312,12129,10162,3
77313,12129,10022,16
77314,12129,10028,2
77315,12129,10338,5
77316,12129,10392,17
77317,12129,10252,2
77318,12129,10103,6
77319,12129,10169,2
77320,12129,10006,2
77321,12129,10144,5
77322,12129,10163,3
77323,12129,10008,2
77324,12129,10019,3
77325,12129,10057,5
77326,12129,10032,17
77327,12129,10007,4
77328,12130,10028,4
77329,12130,10392,15
77330,12130,10012,1
77331,12130,10258,1
77332,12130,10657,4
77333,12130,12231,1
77334,12130,10252,2
77335,12130,10006,2
77336,12130,10022,8
77337,12130,10019,5
77338,12130,10008,2
77339,12130,10161,1
77340,12130,10057,5
77341,12130,11276,2
77342,12130,10147,2
77343,12130,12227,2
77344,12130,10032,15
77345,12130,10144,3
77346,12130,10338,2
77347,12130,10163,2
77348,12130,10070,1
77349,12130,10007,3
77350,12130,12199,2
77351,12131,10375,100
77352,12132,11276,6
77353,12132,10166,1
77354,12132,10162,3
77355,12132,10022,19
77356,12132,10028,3
77357,12132,10177,1
77358,12132,10338,6
77359,12132,10252,2
77360,12132,10103,8
77361,12132,10008,7
77362,12132,10006,2
77363,12132,10144,5
77364,12132,10163,3
77365,12132,10161,3
77366,12132,10019,3
77367,12132,10057,3
77368,12132,10032,18
77369,12132,10007,4
77370,12133,12231,1
77371,12133,10392,1
77372,12133,10012,1
77373,12133,10657,5
77374,12133,10028,5
77375,12133,10252,2
77376,12133,10006,2
77377,12133,10022,9
77378,12133,10019,6
77379,12133,10008,3
77380,12133,10161,1
77381,12133,10057,4
77382,12133,11276,2
77383,12133,10147,3
77384,12133,12227,2
77385,12133,10032,15
77386,12133,10144,3
77387,12133,10338,2
77388,12133,10163,3
77389,12133,12202,4
77390,12133,10070,1
77391,12133,10007,2
77392,12133,12199,2
77393,12134,10279,100
77395,12135,10383,100
77396,12136,10379,100
77397,12137,10383,70
77398,12137,10281,29
77399,12137,10323,1
77400,12138,10380,100
77401,12139,10361,100
77402,12140,10362,100
77403,12141,10279,100
77404,12142,10362,100
77405,12143,10383,100
77406,12144,10282,98
77407,12144,10379,2
77408,12145,10281,14
77409,12145,10283,86
77410,12146,10006,2
77411,12146,10162,4
77412,12146,10028,4
77413,12146,10017,3
77414,12146,10252,1
77415,12146,10022,6
77416,12146,10019,4
77417,12146,10008,5
77418,12146,10161,4
77419,12146,10057,4
77420,12146,10169,3
77421,12146,11276,7
77422,12146,10166,1
77423,12146,10032,21
