rowid,nodeno
240929,10958
240930,10958
240931,10958
240932,10958
240933,10958
240934,10958
240935,10595
240936,10595
240937,10595
240938,10595
240939,10595
240940,10595
240941,10595
240942,10595
240943,10595
240944,10595
240945,10595
240946,10595
240947,10958
240948,10593
240949,10593
240950,10593
240951,10593
240952,10593
240953,10593
240954,10593
240955,10593
240956,10593
240957,10593
240958,10593
240959,10593
240960,10593
240961,10593
240962,10593
240963,10593
240964,10593
240965,10593
240966,10593
240967,10593
240968,10593
240969,10593
240970,10593
240971,10593
240972,10596
240973,10601
240974,10601
240975,10601
240976,10601
240977,10601
240978,10601
240979,10601
240980,10601
240981,10601
240982,10601
240983,10601
240984,10601
240985,10598
240986,10598
240987,10598
240988,10598
240989,10598
240990,10598
240991,10598
240992,10598
240993,10598
240994,10598
240995,10598
240996,10598
240997,10598
240998,10315
240999,10596
241000,10596
241001,10596
241002,10596
241003,10596
241004,10596
241005,10596
241006,10596
241007,10596
241008,10596
241009,10596
241010,10596
241011,10596
241012,10596
241013,10599
241014,10599
241015,10599
241016,10599
241017,10599
241018,10599
241019,10599
241020,10599
241021,10599
241022,10599
241023,10599
241024,10599
241025,10599
241026,10599
241027,10599
241028,10599
241029,10599
241030,10599
241031,10599
241032,10599
241033,10599
241034,10599
241035,10599
241036,10599
241037,10599
241038,10599
241039,10599
241040,10600
241041,10600
241042,10600
241043,10600
241044,10600
241045,10600
241046,10600
241047,10600
241048,10600
241049,10600
241050,10600
241051,10600
241052,10600
241053,10600
241054,10600
241055,10600
241056,10600
241057,10600
241058,10600
241059,10600
241060,10600
241061,10600
241062,10600
241063,10600
241064,10600
241065,10600
241066,10600
241067,10598
241068,10597
241069,10597
241070,10597
241071,10597
241072,10597
241073,10597
241074,10597
241075,10597
241076,10597
241077,10597
241078,10597
241079,10597
241080,10598
241081,10598
241082,10598
241083,10598
241084,10598
241085,10598
241086,10598
241087,10598
241088,10598
241089,10598
241090,10598
241091,9348
241092,10880
241093,9538
241094,9538
241095,9538
241096,9538
241097,9538
241098,10966
241099,10606
241100,10606
241101,10603
241102,10603
241103,10603
241104,10603
241105,10603
241106,10603
241107,10603
241108,10603
241109,10603
241110,10603
241111,10603
241112,10603
241113,10603
241114,10597
241115,10606
241116,10606
241117,10606
241118,10606
241119,10606
241120,10606
241121,10606
241122,10606
241123,10606
241124,10606
241125,10966
241126,10966
241127,10966
241128,10966
241129,10966
241130,10966
241131,10966
241132,10966
241133,10966
241134,10966
241135,10966
241136,10966
241137,10966
241138,10966
241139,10604
241140,10604
241141,10604
241142,10604
241143,10604
241144,10604
241145,10604
241146,10604
241147,10604
241148,10604
241149,10604
241150,10604
241151,10604
241152,10604
241153,10604
241154,10604
241155,10604
241156,10604
241157,10604
241158,10604
241159,10604
241160,10604
241161,10604
241162,10604
241163,10604
241164,10604
241165,10604
241166,10605
241167,10605
241168,10605
241169,10605
241170,10605
241171,10605
241172,10605
241173,10605
241174,10605
241175,10605
241176,10605
241177,10605
241178,10605
241179,10605
241180,10605
241181,10605
241182,10605
241183,10605
241184,10605
241185,10605
241186,10605
241187,10605
241188,10605
241189,10605
241190,10605
241191,10605
241192,10605
241193,10603
241194,10602
241195,10602
241196,10602
241197,10602
241198,10602
241199,10602
241200,10602
241201,10602
241202,10602
241203,10602
241204,10602
241205,10602
241206,10603
241207,10603
241208,10603
241209,10603
241210,10603
241211,10603
241212,10603
241213,10603
241214,10613
241215,10613
241216,10613
241217,10613
241218,10613
241219,10613
241220,10607
241221,10607
241222,10607
241223,10607
241224,10607
241225,10607
241226,10607
241227,10607
241228,10607
241229,10607
241230,10607
241231,10607
241232,10607
241233,10602
241234,10613
241235,10613
241236,10613
241237,10613
241238,10613
241239,10613
241240,10613
241241,10613
241242,10613
241243,10613
241244,10613
241245,10613
241246,10613
241247,10613
241248,10613
241249,10613
241250,10613
241251,10613
241252,10613
241253,10613
241254,10613
241255,10608
241256,10608
241257,10608
241258,10608
241259,10608
241260,10608
241261,10608
241262,10608
241263,10608
241264,10608
241265,10608
241266,10608
241267,10608
241268,10610
241269,10610
241270,10610
241271,10610
241272,10610
241273,10610
241274,10610
241275,10610
241276,10610
241277,10610
241278,10610
241279,10610
241280,10610
241281,10610
241282,10610
241283,10610
241284,10610
241285,10610
241286,10610
241287,10610
241288,10610
241289,10610
241290,10610
241291,10610
241292,10610
241293,10610
241294,10610
241295,10608
241296,10609
241297,10609
241298,10609
241299,10609
241300,10609
241301,10609
241302,10609
241303,10609
241304,10609
241305,10609
241306,10609
241307,10609
241308,10608
241309,10608
241310,10608
241311,10608
241312,10608
241313,10608
241314,10608
241315,10608
241316,10608
241317,10608
241318,10608
241319,10608
241320,7923
241321,10612
241322,10612
241323,10612
241324,10612
241325,10612
241326,10612
241327,10612
241328,10612
241329,10612
241330,10612
241331,10612
241332,10612
241333,10612
241334,10612
241335,10612
241336,10612
241337,10612
241338,10612
241339,10612
241340,9762
241341,10612
241342,10612
241343,10612
241344,10612
241345,10612
241346,10612
241347,10612
241348,10612
241349,10612
241350,10612
241351,9762
241352,9762
241353,9762
241354,9762
241355,9762
241356,9762
241357,9762
241358,9762
241359,9762
241360,9762
241361,9762
241362,9762
241363,10326
241364,10326
241365,10327
241366,10617
241367,10617
241368,10615
241369,10615
241370,10615
241371,10615
241372,10615
241373,10615
241374,10615
241375,10615
241376,10615
241377,10615
241378,10615
241379,10615
241380,10615
241381,10609
241382,10617
241383,10617
241384,10617
241385,10617
241386,10617
241387,10617
241388,10617
241389,10617
241390,10617
241391,10617
241392,10617
241393,10617
241394,10617
241395,10617
241396,10617
241397,10617
241398,10617
241399,10617
241400,10617
241401,10617
241402,10617
241403,10617
241404,10617
241405,10617
241406,10617
241407,10615
241408,10614
241409,10614
241410,10614
241411,10614
241412,10614
241413,10614
241414,10614
241415,10614
241416,10614
241417,10614
241418,10614
241419,10614
241420,10615
241421,10615
241422,10625
241423,10625
241424,10625
241425,10625
241426,10625
241427,10625
241428,10625
241429,10625
241430,10625
241431,10625
241432,10625
241433,10625
241434,10619
241435,10619
241436,10619
241437,10619
241438,10619
241439,10619
241440,10619
241441,10619
241442,10619
241443,10619
241444,10619
241445,10619
241446,10619
241447,10614
241448,10625
241449,10625
241450,10625
241451,10625
241452,10625
241453,10625
241454,10625
241455,10625
241456,10625
241457,10625
241458,10625
241459,10625
241460,10625
241461,10625
241462,10625
241463,10620
241464,10620
241465,10620
241466,10620
241467,10620
241468,10620
241469,10620
241470,10620
241471,10620
241472,10620
241473,10620
241474,10620
241475,10620
241476,10620
241477,10620
241478,10620
241479,10620
241480,10620
241481,10620
241482,10620
241483,10620
241484,10620
241485,10620
241486,10620
241487,10620
241488,10620
241489,10620
241490,10621
241491,10621
241492,10621
241493,10621
241494,10621
241495,10621
241496,10621
241497,10621
241498,10621
241499,10621
241500,10621
241501,10621
241502,10621
241503,10621
241504,10621
241505,10621
241506,10621
241507,10621
241508,10621
241509,10621
241510,10621
241511,10621
241512,10621
241513,10621
241514,10621
241515,10621
241516,10621
241517,10619
241518,10618
241519,10618
241520,10333
241521,10333
241522,10988
241523,10988
241524,10988
241525,10988
241526,10988
241527,10988
241528,10988
241529,10988
241530,10988
241531,10622
241532,10622
241533,10622
241534,10622
241535,10989
241536,10989
241537,10989
241538,10989
241539,10989
241540,10989
241541,10989
241542,10989
241543,10989
241544,10989
241545,10338
241546,10338
241547,10338
241548,10338
241549,10338
241550,10338
241551,10338
241552,10338
241553,10338
241554,10338
241555,10338
241556,10338
241557,10338
241558,10338
241559,10338
241560,10338
241561,10338
241562,10338
241563,10338
241564,10338
241565,10338
241566,10338
241567,10338
241568,10338
241569,10338
241570,10338
241571,10338
241572,10624
241573,10339
241574,10339
241575,10624
241576,10624
241577,10624
241578,10624
241579,10624
241580,10624
241581,10624
241582,10624
241583,10624
241584,10624
241585,10624
241586,10624
241587,10624
241588,10624
241589,10624
241590,10624
241591,10624
241592,10624
241593,10624
241594,10624
241595,10624
241596,10624
241597,10624
241598,10624
241599,10624
241600,10624
241601,10624
241602,10624
241603,10624
241604,10624
241605,10624
241606,10624
241607,10627
241608,10627
241609,10627
241610,10627
241611,10627
241612,10627
241613,10627
241614,10627
241615,10627
241616,10627
241617,10627
241618,10627
241619,10627
241620,10618
241621,10618
241622,10618
241623,10618
241624,10618
241625,10618
241626,10618
241627,10618
241628,10618
241629,10618
241630,10618
241631,10629
241632,10629
241633,10629
241634,10629
241635,10629
241636,10629
241637,10629
241638,10629
241639,10629
241640,10629
241641,10629
241642,10629
241643,10629
241644,10629
241645,10629
241646,10629
241647,10629
241648,10629
241649,10629
241650,10629
241651,10629
241652,10629
241653,10629
241654,10629
241655,10629
241656,10629
241657,10629
241658,10628
241659,10628
241660,10628
241661,10628
241662,10628
241663,10628
241664,10628
241665,10628
241666,10628
241667,10628
241668,10628
241669,10628
241670,10628
241671,10628
241672,10628
241673,10628
241674,10628
241675,10628
241676,10628
241677,10628
241678,10628
241679,10628
241680,10628
241681,10628
241682,10628
241683,10628
241684,10628
241685,10627
241686,10626
241687,10626
241688,10626
241689,10626
241690,10626
241691,10626
241692,10626
241693,10626
241694,10626
241695,10626
241696,10626
241697,10626
241698,10627
241699,10627
241700,10627
241701,10627
241702,10627
241703,10627
241704,10627
241705,10627
241706,10627
241707,10633
241708,10633
241709,10633
241710,10633
241711,10633
241712,10631
241713,10631
241714,10631
241715,10631
241716,10631
241717,10631
241718,10631
241719,10631
241720,10631
241721,10631
241722,10631
241723,10631
241724,10631
241725,10626
241726,10633
241727,10633
241728,10633
241729,10633
241730,10633
241731,10633
241732,10633
241733,10633
241734,10633
241735,10633
241736,10633
241737,10633
241738,10633
241739,10633
241740,10633
241741,10633
241742,10633
241743,10633
241744,10633
241745,10633
241746,10633
241747,10633
241748,10632
241749,10632
241750,10632
241751,10632
241752,10632
241753,10632
241754,10632
241755,10632
241756,10632
241757,10632
241758,10632
241759,10632
241760,10632
241761,10632
241762,10632
241763,10632
241764,10632
241765,10632
241766,10632
241767,10632
241768,10632
241769,10632
241770,10632
241771,10632
241772,10632
241773,10632
241774,10632
241775,10631
241776,10630
241777,10630
241778,10630
241779,10630
241780,10630
241781,10630
241782,10630
241783,10630
241784,10630
241785,10630
241786,10630
241787,10630
241788,10631
241789,10631
241790,10631
241791,10631
241792,10631
241793,10624
241794,10061
241795,10061
241796,10061
241797,11317
241798,11317
241799,11317
241800,11317
241801,10639
241802,10639
241803,10639
241804,10639
241805,10639
241806,10639
241807,10639
241808,10639
241809,10639
241810,10635
241811,10635
241812,10635
241813,10635
241814,10635
241815,10635
241816,10635
241817,10635
241818,10635
241819,10635
241820,10635
241821,10635
241822,10635
241823,10630
241824,10639
241825,10639
241826,10639
241827,10639
241828,10639
241829,10639
241830,10639
241831,10639
241832,10639
241833,10639
241834,10639
241835,10639
241836,10639
241837,10639
241838,10639
241839,10639
241840,10639
241841,10639
241842,10637
241843,10637
241844,10637
241845,10637
241846,10637
241847,10637
241848,10637
241849,10637
241850,10637
241851,10637
241852,10637
241853,10637
241854,10637
241855,10637
241856,10637
241857,10637
241858,10637
241859,10637
241860,10637
241861,10637
241862,10637
241863,10637
241864,10637
241865,10637
241866,10637
241867,10637
241868,10637
241869,10638
241870,10638
241871,10638
241872,10638
241873,10638
241874,10638
241875,10638
241876,10638
241877,10638
241878,10638
241879,10638
241880,10638
241881,10638
241882,10638
241883,10638
241884,10638
241885,10638
241886,10638
241887,10638
241888,10638
241889,10638
241890,10638
241891,10638
241892,10638
241893,10638
241894,10638
241895,10638
241896,10635
241897,10634
241898,10634
241899,10634
241900,10634
241901,10634
241902,10634
241903,10634
241904,10634
241905,10634
241906,10634
241907,10634
241908,10634
241909,10641
241910,10641
241911,10641
241912,10641
241913,10641
241914,10641
241915,10641
241916,10641
241917,10641
241918,10641
241919,10641
241920,10641
241921,10641
241922,10634
241923,10644
241924,10644
241925,10644
241926,10644
241927,10644
241928,10644
241929,10644
241930,10644
241931,10644
241932,10644
241933,10644
241934,10644
241935,10644
241936,10644
241937,10644
241938,10644
241939,10644
241940,10644
241941,10644
241942,10644
241943,10644
241944,10644
241945,10644
241946,10644
241947,10644
241948,10644
241949,10644
241950,10642
241951,10642
241952,10642
241953,10642
241954,10642
241955,10642
241956,10642
241957,10642
241958,10642
241959,10642
241960,10642
241961,10642
241962,10642
241963,10642
241964,10642
241965,10642
241966,10642
241967,10642
241968,10642
241969,10642
241970,10642
241971,10642
241972,10642
241973,10642
241974,10642
241975,10642
241976,10642
241977,10643
241978,10643
241979,10643
241980,10643
241981,10643
241982,10643
241983,10643
241984,10643
241985,10643
241986,10643
241987,10643
241988,10643
241989,10643
241990,10643
241991,10643
241992,10643
241993,10643
241994,10643
241995,10643
241996,10643
241997,10643
241998,10643
241999,10643
242000,10643
242001,10643
242002,10643
242003,10643
242004,10641
242005,10640
242006,10640
242007,10640
242008,10640
242009,10640
242010,10640
242011,10640
242012,10640
242013,10640
242014,10640
242015,10640
242016,10640
242017,10641
242018,10641
242019,10649
242020,10649
242021,10649
242022,10649
242023,10649
242024,10649
242025,10649
242026,10649
242027,10649
242028,10649
242029,10649
242030,10649
242031,10646
242032,10646
242033,10646
242034,10646
242035,10646
242036,10646
242037,10646
242038,10646
242039,10646
242040,10646
242041,10646
242042,10646
242043,10649
242044,10640
242045,10649
242046,10649
242047,10649
242048,10649
242049,10649
242050,10649
242051,10649
242052,10649
242053,10649
242054,10649
242055,10649
242056,10649
242057,10649
242058,10649
242059,10649
242060,10647
242061,10647
242062,10647
242063,10647
242064,10647
242065,10647
242066,10647
242067,10647
242068,10647
242069,10647
242070,10647
242071,10647
242072,10647
242073,10647
242074,10647
242075,10647
242076,10647
242077,10647
242078,10647
242079,10647
242080,10647
242081,10647
242082,10647
242083,10647
242084,10647
242085,10647
242086,10647
242087,10648
242088,10648
242089,10648
242090,10648
242091,10648
242092,10648
242093,10648
242094,10648
242095,10648
242096,10648
242097,10648
242098,10648
242099,10648
242100,10648
242101,10648
242102,10648
242103,10648
242104,10648
242105,10648
242106,10648
242107,10648
242108,10648
242109,10648
242110,10648
242111,10648
242112,10648
242113,10648
242114,10646
242115,10645
242116,10645
242117,10651
242118,10651
242119,10651
242120,10651
242121,10651
242122,10651
242123,10651
242124,10651
242125,10651
242126,10651
242127,10651
242128,10651
242129,10651
242130,10645
242131,10645
242132,10645
242133,10645
242134,10645
242135,10645
242136,10645
242137,10645
242138,10645
242139,10645
242140,10645
242141,10654
242142,10654
242143,10654
242144,10654
242145,10654
242146,10654
242147,10654
242148,10654
242149,10654
242150,10654
242151,10654
242152,10654
242153,10654
242154,10654
242155,10654
242156,10654
242157,10654
242158,10654
242159,10654
242160,10654
242161,10654
242162,10654
242163,10654
242164,10654
242165,10654
242166,10654
242167,10654
242168,10652
242169,10652
242170,10652
242171,10652
242172,10652
242173,10652
242174,10652
242175,10652
242176,10652
242177,10652
242178,10652
242179,10652
242180,10652
242181,10652
242182,10652
242183,10652
242184,10652
242185,10652
242186,10652
242187,10652
242188,10652
242189,10652
242190,10652
242191,10652
242192,10652
242193,10652
242194,10652
242195,10651
242196,10650
242197,10650
242198,10650
242199,10650
242200,10650
242201,10650
242202,10650
242203,10650
242204,10656
242205,10656
242206,10656
242207,10656
242208,10656
242209,10656
242210,10656
242211,10656
242212,10656
242213,10656
242214,10656
242215,10656
242216,10656
242217,10650
242218,10650
242219,10650
242220,10650
242221,10650
242222,10658
242223,10658
242224,10658
242225,10658
242226,10658
242227,10658
242228,10658
242229,10658
242230,10658
242231,10658
242232,10658
242233,10658
242234,10658
242235,10658
242236,10658
242237,10658
242238,10658
242239,10658
242240,10658
242241,10658
242242,10658
242243,10658
242244,10658
242245,10658
242246,10658
242247,10658
242248,10658
242249,10657
242250,10657
242251,10657
242252,10657
242253,10657
242254,10657
242255,10657
242256,10657
242257,10657
242258,10657
242259,10657
242260,10657
242261,10657
242262,10657
242263,10657
242264,10657
242265,10657
242266,10657
242267,10657
242268,10657
242269,10657
242270,10657
242271,10657
242272,10657
242273,10657
242274,10657
242275,10657
242276,10656
242277,10655
242278,10655
242279,10655
242280,10655
242281,10655
242282,10655
242283,10655
242284,10655
242285,10655
242286,10655
242287,10655
242288,10655
242289,10656
242290,10656
242291,10656
242292,10656
242293,10656
242294,10656
242295,10656
242296,10656
242297,10656
242298,10662
242299,10662
242300,10662
242301,10662
242302,10662
242303,10660
242304,10660
242305,10660
242306,10660
242307,10660
242308,10660
242309,10660
242310,10660
242311,10660
242312,10660
242313,10660
242314,10660
242315,10660
242316,10655
242317,10662
242318,10662
242319,10662
242320,10662
242321,10662
242322,10662
242323,10662
242324,10662
242325,10662
242326,10662
242327,10662
242328,10662
242329,10662
242330,10662
242331,10662
242332,10662
242333,10662
242334,10662
242335,10662
242336,10662
242337,10662
242338,10662
242339,10661
242340,10661
242341,10661
242342,10661
242343,10661
242344,10661
242345,10661
242346,10661
242347,10661
242348,10661
242349,10661
242350,10661
242351,10661
242352,10661
242353,10661
242354,10661
242355,10661
242356,10661
242357,10661
242358,10661
242359,10661
242360,10661
242361,10661
242362,10661
242363,10661
242364,10661
242365,10661
242366,10660
242367,10659
242368,10659
242369,10659
242370,10659
242371,10659
242372,10659
242373,10659
242374,10659
242375,10659
242376,10659
242377,10659
242378,10659
242379,10660
242380,10660
242381,10660
242382,10660
242383,10660
242384,10660
242385,10660
242386,10668
242387,10668
242388,10668
242389,10668
242390,10668
242391,10668
242392,10668
242393,10664
242394,10664
242395,10664
242396,10664
242397,10664
242398,10664
242399,10664
242400,10664
242401,10664
242402,10664
242403,10664
242404,10664
242405,10664
242406,10659
242407,10668
242408,10668
242409,10668
242410,10668
242411,10668
242412,10668
242413,10668
242414,10668
242415,10668
242416,10668
242417,10668
242418,10668
242419,10668
242420,10668
242421,10668
242422,10668
242423,10668
242424,10668
242425,10668
242426,10668
242427,10665
242428,10665
242429,10665
242430,10665
242431,10665
242432,10665
242433,10665
242434,10665
242435,10665
242436,10665
242437,10665
242438,10665
242439,10665
242440,10665
242441,10665
242442,10665
242443,10665
242444,10665
242445,10665
242446,10665
242447,10665
242448,10665
242449,10665
242450,10665
242451,10665
242452,10665
242453,10665
242454,10666
242455,10666
242456,10666
242457,10666
242458,10666
242459,10666
242460,10666
242461,10666
242462,10666
242463,10666
242464,10666
242465,10666
242466,10666
242467,10666
242468,10666
242469,10666
242470,10666
242471,10666
242472,10666
242473,10666
242474,10666
242475,10666
242476,10666
242477,10666
242478,10666
242479,10666
242480,10666
242481,10664
242482,10671
242483,10671
242484,10671
242485,10671
242486,10671
242487,10671
242488,10671
242489,10671
242490,10671
242491,10671
242492,10671
242493,10671
242494,10671
242495,10669
242496,10669
242497,10669
242498,10669
242499,10669
242500,10669
242501,10669
242502,10669
242503,10669
242504,10669
242505,10669
242506,10669
242507,10669
242508,10671
242509,10671
242510,10671
242511,10671
242512,10671
242513,10671
242514,10671
242515,10671
242516,10671
242517,10671
242518,10671
242519,10671
242520,10671
242521,10671
242522,10670
242523,10670
242524,10670
242525,10670
242526,10670
242527,10670
242528,10670
242529,10670
242530,10670
242531,10670
242532,10670
242533,10670
242534,10670
242535,10670
242536,10670
242537,10670
242538,10670
242539,10670
242540,10670
242541,10670
242542,10670
242543,10670
242544,10670
242545,10670
242546,10670
242547,10670
242548,10670
242549,10669
242550,10663
242551,10663
242552,10663
242553,10663
242554,10663
242555,10663
242556,10663
242557,10663
242558,10663
242559,10663
242560,10663
242561,10663
242562,10669
242563,10669
242564,10669
242565,10669
242566,10669
242567,10669
242568,10669
242569,10677
242570,10677
242571,10677
242572,10677
242573,10677
242574,10677
242575,10677
242576,10673
242577,10673
242578,10673
242579,10673
242580,10673
242581,10673
242582,10673
242583,10673
242584,10673
242585,10673
242586,10673
242587,10673
242588,10673
242589,10663
242590,10677
242591,10677
242592,10677
242593,10677
242594,10677
242595,10677
242596,10677
242597,10677
242598,10677
242599,10677
242600,10677
242601,10677
242602,10677
242603,10677
242604,10677
242605,10677
242606,10677
242607,10677
242608,10677
242609,10677
242610,10674
242611,10674
242612,10674
242613,10674
242614,10674
242615,10674
242616,10674
242617,10674
242618,10674
242619,10674
242620,10674
242621,10674
242622,10674
242623,10674
242624,10674
242625,10674
242626,10674
242627,10674
242628,10674
242629,10674
242630,10674
242631,10674
242632,10674
242633,10674
242634,10674
242635,10674
242636,10674
242637,10675
242638,10675
242639,10675
242640,10675
242641,10675
242642,10675
242643,10675
242644,10675
242645,10675
242646,10675
242647,10675
242648,10675
242649,10675
242650,10675
242651,10675
242652,10675
242653,10675
242654,10675
242655,10675
242656,10675
242657,10675
242658,10675
242659,10675
242660,10675
242661,10675
242662,10675
242663,10675
242664,10676
242665,10676
242666,10676
242667,10676
242668,10676
242669,10676
242670,10676
242671,10676
242672,10676
242673,10676
242674,10676
242675,10676
242676,10676
242677,10676
242678,10676
242679,10676
242680,10676
242681,10676
242682,10676
242683,10676
242684,10676
242685,10676
242686,10676
242687,10676
242688,10676
242689,10676
242690,10676
242691,10673
242692,10678
242693,10678
242694,10678
242695,10678
242696,10678
242697,10678
242698,10678
242699,10678
242700,10678
242701,10678
242702,10678
242703,10678
242704,10678
242705,10679
242706,10679
242707,10679
242708,10679
242709,10679
242710,10679
242711,10679
242712,10679
242713,10679
242714,10679
242715,10679
242716,10679
242717,10679
242718,10678
242719,10678
242720,10678
242721,10678
242722,10678
242723,10678
242724,10678
242725,10678
242726,10678
242727,10678
242728,10678
242729,10678
242730,10678
242731,10678
242732,10682
242733,10682
242734,10682
242735,10682
242736,10682
242737,10682
242738,10682
242739,10682
242740,10682
242741,10682
242742,10682
242743,10682
242744,10682
242745,10682
242746,10682
242747,10682
242748,10682
242749,10682
242750,10682
242751,10682
242752,10682
242753,10682
242754,10682
242755,10682
242756,10682
242757,10682
242758,10682
242759,10680
242760,10680
242761,10680
242762,10680
242763,10680
242764,10680
242765,10680
242766,10680
242767,10680
242768,10680
242769,10680
242770,10680
242771,10680
242772,10680
242773,10680
242774,10680
242775,10680
242776,10680
242777,10680
242778,10680
242779,10680
242780,10680
242781,10680
242782,10680
242783,10680
242784,10680
242785,10680
242786,10679
242787,10672
242788,10672
242789,10672
242790,10672
242791,10672
242792,10672
242793,10672
242794,10672
242795,10672
242796,10672
242797,10672
242798,10672
242799,10672
242800,10672
242801,10672
242802,10683
242803,10683
242804,10683
242805,10683
242806,10683
242807,10683
242808,10683
242809,10683
242810,10683
242811,10683
242812,10683
242813,10683
242814,10683
242815,10683
242816,10683
242817,10683
242818,10683
242819,10683
242820,10683
242821,10683
242822,10683
242823,10683
242824,10683
242825,10683
242826,10683
242827,10683
242828,10683
242829,10688
242830,10688
242831,10688
242832,10688
242833,10688
242834,10688
242835,10688
242836,10688
242837,10688
242838,10684
242839,10684
242840,10684
242841,10684
242842,10684
242843,10684
242844,10684
242845,10684
242846,10684
242847,10684
242848,10684
242849,10684
242850,10684
242851,10684
242852,10684
242853,10684
242854,10684
242855,10684
242856,10685
242857,10685
242858,10685
242859,10685
242860,10685
242861,10685
242862,10685
242863,10685
242864,10685
242865,10685
242866,10685
242867,10685
242868,10684
242869,10684
242870,11042
242871,11042
242872,11042
242873,11042
242874,11042
242875,11042
242876,11042
242877,11042
242878,11042
242879,11042
242880,11042
242881,11042
242882,10750
242883,10750
242884,10750
242885,10750
242886,10750
242887,10750
242888,10750
242889,10750
242890,10750
242891,10750
242892,10750
242893,11042
242894,10750
242895,10685
242896,11042
242897,11042
242898,11042
242899,11042
242900,11042
242901,11042
242902,11042
242903,11042
242904,11042
242905,11042
242906,11042
242907,11042
242908,11042
242909,11042
242910,11042
242911,10750
242912,10686
242913,10686
242914,10686
242915,10686
242916,10686
242917,10686
242918,10688
242919,10688
242920,10688
242921,10688
242922,10688
242923,10688
242924,10688
242925,10688
242926,10688
242927,10688
242928,10688
242929,10688
242930,10688
242931,10688
242932,10688
242933,10688
242934,10688
242935,10688
242936,10689
242937,10689
242938,10689
242939,10689
242940,10689
242941,10689
242942,10689
242943,10689
242944,10689
242945,10689
242946,10689
242947,10689
242948,10689
242949,10689
242950,10689
242951,10690
242952,10690
242953,10690
242954,10690
242955,10690
242956,10690
242957,10690
242958,10690
242959,10690
242960,10690
242961,10690
242962,10690
242963,10690
242964,10691
242965,10691
242966,10691
242967,10691
242968,10691
242969,10691
242970,10691
242971,10691
242972,10691
242973,10691
242974,10691
242975,10691
242976,10691
242977,10691
242978,10691
242979,10691
242980,10691
242981,10691
242982,10691
242983,10691
242984,10691
242985,10691
242986,10691
242987,10691
242988,10691
242989,10691
242990,10691
242991,10692
242992,10692
242993,10692
242994,10692
242995,10692
242996,10694
242997,10694
242998,10694
242999,10694
243000,10694
243001,10694
243002,10694
243003,10694
243004,10694
243005,10694
243006,10694
243007,10694
243008,10694
243009,10692
243010,10692
243011,10692
243012,10692
243013,10692
243014,10692
243015,10692
243016,10692
243017,10697
243018,10697
243019,10697
243020,10697
243021,10697
243022,10697
243023,10697
243024,10697
243025,10697
243026,10697
243027,10697
243028,10697
243029,10697
243030,10697
243031,10697
243032,10697
243033,10697
243034,10697
243035,10697
243036,10697
243037,10697
243038,10697
243039,10697
243040,10697
243041,10697
243042,10697
243043,10697
243044,10695
243045,10695
243046,10695
243047,10695
243048,10695
243049,10695
243050,10695
243051,10695
243052,10695
243053,10695
243054,10695
243055,10695
243056,10695
243057,10695
243058,10695
243059,10695
243060,10695
243061,10695
243062,10695
243063,10695
243064,10695
243065,10695
243066,10695
243067,10695
243068,10695
243069,10695
243070,10695
243071,10696
243072,10696
243073,10696
243074,10696
243075,10696
243076,10696
243077,10696
243078,10696
243079,10696
243080,10696
243081,10696
243082,10696
243083,10696
243084,10696
243085,10696
243086,10696
243087,10696
243088,10696
243089,10696
243090,10696
243091,10696
243092,10696
243093,10696
243094,10696
243095,10696
243096,10696
243097,10696
243098,10694
243099,10693
243100,10693
243101,10693
243102,10693
243103,10693
243104,10693
243105,10693
243106,10693
243107,10693
243108,10693
243109,10693
243110,10693
243111,10694
243112,10694
243113,10694
243114,10694
243115,10694
243116,10694
243117,10694
243118,10694
243119,10694
243120,10694
243121,10694
243122,10705
243123,10705
243124,10705
243125,10699
243126,10699
243127,10699
243128,10699
243129,10699
243130,10699
243131,10699
243132,10699
243133,10699
243134,10699
243135,10699
243136,10699
243137,10699
243138,10693
243139,10705
243140,10705
243141,10705
243142,10705
243143,10705
243144,10705
243145,10705
243146,10705
243147,10705
243148,10705
243149,10705
243150,10705
243151,10705
243152,10705
243153,10705
243154,10705
243155,10705
243156,10705
243157,10705
243158,10705
243159,10705
243160,10705
243161,10705
243162,10705
243163,10700
243164,10700
243165,10700
243166,10700
243167,10700
243168,10700
243169,10700
243170,10700
243171,10700
243172,10700
243173,10700
243174,10700
243175,10700
243176,10700
243177,10700
243178,10700
243179,10700
243180,10700
243181,10700
243182,10700
243183,10700
243184,10700
243185,10700
243186,10700
243187,10700
243188,10700
243189,10700
243190,10701
243191,10701
243192,10701
243193,10701
243194,10701
243195,10701
243196,10701
243197,10701
243198,10701
243199,10701
243200,10701
243201,10701
243202,10701
243203,10701
243204,10701
243205,10701
243206,10701
243207,10701
243208,10701
243209,10701
243210,10701
243211,10701
243212,10701
243213,10701
243214,10701
243215,10701
243216,10701
243217,10702
243218,10702
243219,10702
243220,10702
243221,10702
243222,10702
243223,10702
243224,10702
243225,10702
243226,10702
243227,10702
243228,10702
243229,10702
243230,10702
243231,10702
243232,10702
243233,10702
243234,10702
243235,10702
243236,10702
243237,10702
243238,10702
243239,10702
243240,10702
243241,10702
243242,10702
243243,10702
243244,10703
243245,10703
243246,10703
243247,10703
243248,10703
243249,10703
243250,10703
243251,10703
243252,10703
243253,10703
243254,10703
243255,10703
243256,10703
243257,10703
243258,10703
243259,10703
