id,startTime,activityType,isStanding,mets,natalies,basalNatalies,overrideSet,truthMets,sessionUUID
22496,608174135.7970154,1,0,0.9232041239738464,30492922,30064784,0,0.9232041239738464,
22497,608174228.0184114,0,0,0.9232040643692017,30494852,30066714,0,0.9232040643692017,
22498,608174238.2697294,3,0,0.9232041239738464,30495066,30066928,0,0.9232041239738464,
22499,608174269.0149709,0,0,0.9232040643692017,30495709,30067571,0,0.9232040643692017,
22500,608174279.2604349,1,0,0.9232041239738464,30495923,30067785,0,0.9232041239738464,
22501,608174350.9771744,0,0,0.9232040643692017,30497424,30069286,0,0.9232040643692017,
22502,608174361.2245718,1,0,0.9232041239738464,30497638,30069500,0,0.9232041239738464,
22503,608174371.4678282,1,0,0.9232041239738464,30497852,30069714,0,0.9232041239738464,
22504,608174391.9577805,0,0,0.9232040643692017,30498281,30070143,0,0.9232040643692017,
22505,608174402.2033979,1,0,0.9232041239738464,30498495,30070357,0,0.9232041239738464,
22506,608174412.4480968,0,0,0.9232040643692017,30498709,30070571,0,0.9232040643692017,
22507,608174422.6960084,1,0,0.9232041239738464,30498923,30070785,0,0.9232041239738464,
22508,608174432.9398552,0,0,0.9232040643692017,30499137,30070999,0,0.9232040643692017,
22509,608174443.1835239,1,0,0.9232041239738464,30499351,30071213,0,0.9232041239738464,
22510,608174453.4292035,0,0,0.9232040643692017,30499565,30071427,0,0.9232040643692017,
22511,608174463.673558,1,0,0.9232041239738464,30499779,30071641,0,0.9232041239738464,
22512,608174484.1661365,0,0,0.9232040643692017,30500208,30072070,0,0.9232040643692017,
22513,608174494.411301,1,0,0.9232041239738464,30500422,30072284,0,0.9232041239738464,
22514,608174504.6541334,0,0,0.9232040643692017,30500636,30072498,0,0.9232040643692017,
22515,608174514.8992966,1,0,0.9232041239738464,30500850,30072712,0,0.9232041239738464,
22516,608174525.1445547,1,0,0.9232041239738464,30501064,30072926,0,0.9232041239738464,
22517,608174535.3899816,1,0,0.9232041239738464,30501278,30073140,0,0.9232041239738464,
22518,608174566.1250466,0,0,0.9232040643692017,30501921,30073783,0,0.9232040643692017,
22519,608174576.3709154,1,0,0.9232041239738464,30502135,30073997,0,0.9232041239738464,
22520,608174586.615532,0,0,0.9232040643692017,30502349,30074211,0,0.9232040643692017,
22521,608174596.860779,1,0,0.9232041239738464,30502563,30074425,0,0.9232041239738464,
22522,608174627.5966355,0,0,0.9232040643692017,30503206,30075068,0,0.9232040643692017,
22523,608174637.8419694,1,0,0.9232041239738464,30503420,30075282,0,0.9232041239738464,
22524,608174948.0722097,0,0,0.9232040643692017,30509915,30081777,0,0.9232040643692017,
22525,608174958.3194959,1,0,0.9232041239738464,30510129,30081991,0,0.9232041239738464,
22526,608175009.5657668,0,0,0.9232040643692017,30511201,30083063,0,0.9232040643692017,
22527,608175019.810301,1,0,0.9232041239738464,30511415,30083277,0,0.9232041239738464,
22528,608175545.6366136,0,0,0.9232040643692017,30522424,30094286,0,0.9232040643692017,
22529,608175558.4425474,1,0,0.9232041239738464,30522692,30094554,0,0.9232041239738464,
22530,608175894.5280591,0,0,0.9232040643692017,30529728,30101590,0,0.9232040643692017,
22531,608175904.7722824,1,0,0.9232041239738464,30529942,30101804,0,0.9232041239738464,
22532,608175963.7095851,0,0,0.9232040643692017,30531176,30103038,0,0.9232040643692017,
22533,608175973.9539056,1,0,0.9232041239738464,30531390,30103252,0,0.9232041239738464,
22534,608176617.7755506,0,0,0.9232040643692017,30544870,30116732,0,0.9232040643692017,
22535,608176628.0231013,1,0,0.9232041239738464,30545084,30116946,0,0.9232041239738464,
22536,608176638.2663523,0,0,0.9232040643692017,30545298,30117160,0,0.9232040643692017,
22537,608176648.5109193,1,0,0.9232041239738464,30545512,30117374,0,0.9232041239738464,
22538,608176658.756091,0,0,0.9232040643692017,30545726,30117588,0,0.9232040643692017,
22539,608176669.001833,1,0,0.9232041239738464,30545940,30117802,0,0.9232041239738464,
22540,608176738.1541433,0,0,0.9232040643692017,30547387,30119249,0,0.9232040643692017,
22541,608176748.398718,1,0,0.9232041239738464,30547601,30119463,0,0.9232041239738464,
22542,608176789.3827547,0,0,0.9232040643692017,30548459,30120321,0,0.9232040643692017,
22543,608176799.625919,1,0,0.9232041239738464,30548673,30120535,0,0.9232041239738464,
22544,608176891.8355834,0,0,0.9232040643692017,30550603,30122465,0,0.9232040643692017,
22545,608176902.0811435,1,0,0.9232041239738464,30550817,30122679,0,0.9232041239738464,
22546,608176922.5727487,0,0,0.9232040643692017,30551246,30123108,0,0.9232040643692017,
22547,608176932.8178055,1,0,0.9232041239738464,30551460,30123322,0,0.9232041239738464,
22548,608176994.2916236,0,0,0.9232040643692017,30552747,30124609,0,0.9232040643692017,
22549,608177004.5371163,1,0,0.9232041239738464,30552961,30124823,0,0.9232041239738464,
22550,608177014.7828634,1,0,0.9232041239738464,30553175,30125037,0,0.9232041239738464,
22551,608177076.2565196,0,0,0.9232040643692017,30554462,30126324,0,0.9232040643692017,
22552,608177086.5044378,1,0,0.9232041239738464,30554676,30126538,0,0.9232041239738464,
22553,608177096.7476102,0,0,0.9232040643692017,30554890,30126752,0,0.9232040643692017,
22554,608177106.9936836,1,0,0.9232041239738464,30555104,30126966,0,0.9232041239738464,
22555,608177260.6961402,0,0,0.9232040643692017,30558322,30130184,0,0.9232040643692017,
22556,608177270.9394616,1,0,0.9232041239738464,30558536,30130398,0,0.9232041239738464,
22557,608177291.4306971,0,0,0.9232040643692017,30558965,30130827,0,0.9232040643692017,
22558,608177301.6767462,1,0,0.9232041239738464,30559179,30131041,0,0.9232041239738464,
22559,608177311.9218268,1,0,0.9232041239738464,30559393,30131255,0,0.9232041239738464,
22560,608177322.1696429,1,0,0.9232041239738464,30559607,30131469,0,0.9232041239738464,
22561,608177363.149519,0,0,0.9232040643692017,30560465,30132327,0,0.9232040643692017,
22562,608177373.3949994,1,0,0.9232041239738464,30560679,30132541,0,0.9232041239738464,
22563,608177383.6428229,1,0,0.9232041239738464,30560893,30132755,0,0.9232041239738464,
22564,608177445.1161827,0,0,0.9232040643692017,30562180,30134042,0,0.9232040643692017,
22565,608177455.3590611,1,0,0.9232041239738464,30562394,30134256,0,0.9232041239738464,
22566,608177465.6045468,0,0,0.9232040643692017,30562608,30134470,0,0.9232040643692017,
22567,608177475.8500211,1,0,0.9232041239738464,30562822,30134684,0,0.9232041239738464,
22568,608177516.8318052,0,0,0.9232040643692017,30563680,30135542,0,0.9232040643692017,
22569,608177527.0773488,1,0,0.9232041239738464,30563894,30135756,0,0.9232041239738464,
22570,608177591.1014665,0,0,0.9232040643692017,30565234,30137096,0,0.9232040643692017,
22571,608177603.9081091,1,0,0.9232041239738464,30565502,30137364,0,0.9232041239738464,
22572,608177737.0933235,0,0,0.9232040643692017,30568290,30140152,0,0.9232040643692017,
22573,608177747.3390412,1,0,0.9232041239738464,30568504,30140366,0,0.9232041239738464,
22574,608177757.5866404,1,0,0.9232041239738464,30568718,30140580,0,0.9232041239738464,
22575,608177798.56553,0,0,0.9232040643692017,30569576,30141438,0,0.9232040643692017,
22576,608177808.8294538,1,0,0.9232041239738464,30569790,30141652,0,0.9232041239738464,
22577,608177829.308912,1,0,0.9232041239738464,30570004,30141866,0,0.9232041239738464,
22578,608177900.9902664,0,0,0.9232040643692017,30571504,30143366,0,0.9232040643692017,
22579,608177911.2306459,1,0,0.9232041239738464,30571718,30143580,0,0.9232041239738464,
22580,608177931.7135557,0,0,0.9232040643692017,30572146,30144008,0,0.9232040643692017,
22581,608177941.9556572,1,0,0.9232041239738464,30572360,30144222,0,0.9232041239738464,
22582,608177952.1984397,0,0,0.9232040643692017,30572574,30144436,0,0.9232040643692017,
22583,608177962.4404949,1,0,0.9232041239738464,30572788,30144650,0,0.9232041239738464,
22584,608178054.615061,0,0,0.9232040643692017,30574717,30146579,0,0.9232040643692017,
22585,608178064.8551377,1,0,0.9232041239738464,30574931,30146793,0,0.9232041239738464,
22586,608178085.3399332,0,0,0.9232040643692017,30575359,30147221,0,0.9232040643692017,
22587,608178095.5828931,1,0,0.9232041239738464,30575573,30147435,0,0.9232041239738464,
22588,608178116.0682681,0,0,0.9232040643692017,30576001,30147863,0,0.9232040643692017,
22589,608178126.3105628,1,0,0.9232041239738464,30576215,30148077,0,0.9232041239738464,
22590,608178167.2870942,0,0,0.9232040643692017,30577072,30148934,0,0.9232040643692017,
22591,608178177.5290269,1,0,0.9232041239738464,30577286,30149148,0,0.9232041239738464,
22592,608178218.5082525,0,0,0.9232040643692017,30578144,30150006,0,0.9232040643692017,
22593,608178228.7554725,1,0,0.9232041239738464,30578358,30150220,0,0.9232041239738464,
22594,608178279.9757614,0,0,0.9232040643692017,30579430,30151292,0,0.9232040643692017,
22595,608178290.2212367,1,0,0.9232041239738464,30579644,30151506,0,0.9232041239738464,
22596,608178331.2072057,0,0,0.9232040643692017,30580502,30152364,0,0.9232040643692017,
22597,608178341.45384,1,0,0.9232041239738464,30580716,30152578,0,0.9232041239738464,
22598,608178351.7013011,0,0,0.9232040643692017,30580930,30152792,0,0.9232040643692017,
22599,608178361.9457475,1,0,0.9232041239738464,30581144,30153006,0,0.9232041239738464,
22600,608178372.1917942,1,0,0.9232041239738464,30581358,30153220,0,0.9232041239738464,
22601,608178382.4369733,0,0,0.9232040643692017,30581572,30153434,0,0.9232040643692017,
22602,608178392.6823112,1,0,0.9232041239738464,30581786,30153648,0,0.9232041239738464,
22603,608178402.9321076,1,0,0.9232041239738464,30582000,30153862,0,0.9232041239738464,
22604,608178413.1755911,1,0,0.9232041239738464,30582214,30154076,0,0.9232041239738464,
22605,608178423.421903,1,0,0.9232041239738464,30582428,30154290,0,0.9232041239738464,
22606,608178546.3882757,0,0,0.9232040643692017,30585002,30156864,0,0.9232040643692017,
22607,608178556.6337495,1,0,0.9232041835784912,30585216,30157078,0,0.9232041835784912,
22608,608178566.8805015,1,0,0.9232041239738464,30585430,30157292,0,0.9232041239738464,
22609,608178577.1293309,1,0,0.9232041239738464,30585644,30157506,0,0.9232041239738464,
22610,608178638.6202271,0,0,0.9232040643692017,30586931,30158793,0,0.9232040643692017,
22611,608178648.869343,1,0,0.9232041835784912,30587145,30159007,0,0.9232041835784912,
22612,608178659.1186702,1,0,0.9232041239738464,30587359,30159221,0,0.9232041239738464,
22613,608178700.1186529,0,0,0.9232040643692017,30588217,30160079,0,0.9232040643692017,
22614,608178710.3660983,1,0,0.9232041239738464,30588431,30160293,0,0.9232041239738464,
22615,608178720.6164538,0,0,0.9232040643692017,30588645,30160507,0,0.9232040643692017,
22616,608178730.8703376,1,0,0.9232041239738464,30588859,30160721,0,0.9232041239738464,
22617,608178741.1185856,1,0,0.9232041239738464,30589073,30160935,0,0.9232041239738464,
22618,608178761.6200022,0,0,0.9232040643692017,30589502,30161364,0,0.9232040643692017,
22619,608178771.8669837,1,0,0.9232041239738464,30589716,30161578,0,0.9232041239738464,
22620,608178782.1166493,0,0,0.9232040643692017,30589930,30161792,0,0.9232040643692017,
22621,608178792.3708009,1,0,0.9232041239738464,30590144,30162006,0,0.9232041239738464,
22622,608178812.8718176,0,0,0.9232040643692017,30590573,30162435,0,0.9232040643692017,
22623,608178823.1238039,1,0,0.9232041239738464,30590787,30162649,0,0.9232041239738464,
