id,minlat,maxlat,minlong,maxlong
7488,39.0,39.5,-77.0,-76.5
7476,39.0,39.5,-76.5,-76.0
7477,39.0,39.5,-76.5,-76.0
7478,39.0,39.5,-76.5,-76.0
7479,39.0,39.5,-76.5,-76.0
7480,39.0,39.5,-76.5,-76.0
7481,39.0,39.5,-76.5,-76.0
7794,39.5,40.0,-77.0,-76.5
7795,39.5,40.0,-77.0,-76.5
7796,39.5,40.0,-77.0,-76.5
7797,39.5,40.0,-77.0,-76.5
7798,39.5,40.0,-77.0,-76.5
7788,39.5,40.0,-76.5,-76.0
7789,39.5,40.0,-76.5,-76.0
7790,39.5,40.0,-76.5,-76.0
7791,39.5,40.0,-76.5,-76.0
7792,39.5,40.0,-76.5,-76.0
7793,39.5,40.0,-76.5,-76.0
7824,39.5,40.0,-79.0,-78.5
7823,39.5,40.0,-79.0,-78.5
7822,39.5,40.0,-79.0,-78.5
7821,39.5,40.0,-79.0,-78.5
7820,39.5,40.0,-78.5,-78.0
7819,39.5,40.0,-78.5,-78.0
7818,39.5,40.0,-78.5,-78.0
7817,39.5,40.0,-78.5,-78.0
7816,39.5,40.0,-78.5,-78.0
7815,39.5,40.0,-78.5,-78.0
7814,39.5,40.0,-78.0,-77.5
7813,39.5,40.0,-78.0,-77.5
7812,39.5,40.0,-78.0,-77.5
7811,39.5,40.0,-78.0,-77.5
7810,39.5,40.0,-78.0,-77.5
7809,39.5,40.0,-78.0,-77.5
7808,39.5,40.0,-77.5,-77.0
7807,39.5,40.0,-77.5,-77.0
7806,39.5,40.0,-77.5,-77.0
7805,39.5,40.0,-77.5,-77.0
7804,39.5,40.0,-77.5,-77.0
7803,39.5,40.0,-77.5,-77.0
7802,39.5,40.0,-77.5,-77.0
7801,39.5,40.0,-77.5,-77.0
7800,39.5,40.0,-77.5,-77.0
7799,39.5,40.0,-77.5,-77.0
7825,39.5,40.0,-79.5,-79.0
7826,39.5,40.0,-79.5,-79.0
7827,39.5,40.0,-79.5,-79.0
7828,39.5,40.0,-79.5,-79.0
7829,39.5,40.0,-79.5,-79.0
7835,39.5,40.0,-80.0,-79.5
7834,39.5,40.0,-80.0,-79.5
7833,39.5,40.0,-80.0,-79.5
7830,39.5,40.0,-80.0,-79.5
7831,39.5,40.0,-80.0,-79.5
7832,39.5,40.0,-80.0,-79.5
7775,39.5,40.0,-75.0,-74.5
7776,39.5,40.0,-75.0,-74.5
7777,39.5,40.0,-75.0,-74.5
7784,39.5,40.0,-75.5,-75.0
7783,39.5,40.0,-75.5,-75.0
7782,39.5,40.0,-75.5,-75.0
7778,39.5,40.0,-75.5,-75.0
7779,39.5,40.0,-75.5,-75.0
7780,39.5,40.0,-75.5,-75.0
7781,39.5,40.0,-75.5,-75.0
7787,39.5,40.0,-76.0,-75.5
7786,39.5,40.0,-76.0,-75.5
7785,39.5,40.0,-76.0,-75.5
8098,40.0,40.5,-75.0,-74.5
8113,40.0,40.5,-76.0,-75.5
8112,40.0,40.5,-76.0,-75.5
8111,40.0,40.5,-76.0,-75.5
8110,40.0,40.5,-76.0,-75.5
8109,40.0,40.5,-76.0,-75.5
8108,40.0,40.5,-76.0,-75.5
8107,40.0,40.5,-75.5,-75.0
8106,40.0,40.5,-75.5,-75.0
8105,40.0,40.5,-75.5,-75.0
8104,40.0,40.5,-75.5,-75.0
8103,40.0,40.5,-75.5,-75.0
7772,39.5,40.0,-74.5,-74.0
7773,39.5,40.0,-74.5,-74.0
7774,39.5,40.0,-74.5,-74.0
8093,40.0,40.5,-74.5,-74.0
8094,40.0,40.5,-74.5,-74.0
8095,40.0,40.5,-74.5,-74.0
8096,40.0,40.5,-74.5,-74.0
8097,40.0,40.5,-74.5,-74.0
8099,40.0,40.5,-75.0,-74.5
8100,40.0,40.5,-75.0,-74.5
8101,40.0,40.5,-75.0,-74.5
8102,40.0,40.5,-75.0,-74.5
8091,40.0,40.5,-74.0,-73.5
8092,40.0,40.5,-74.0,-73.5
8114,40.0,40.5,-76.5,-76.0
8115,40.0,40.5,-76.5,-76.0
8116,40.0,40.5,-76.5,-76.0
8117,40.0,40.5,-76.5,-76.0
8118,40.0,40.5,-76.5,-76.0
8119,40.0,40.5,-77.0,-76.5
8120,40.0,40.5,-77.0,-76.5
8121,40.0,40.5,-77.0,-76.5
8122,40.0,40.5,-77.5,-77.0
8123,40.0,40.5,-77.5,-77.0
8124,40.0,40.5,-77.5,-77.0
8125,40.0,40.5,-78.0,-77.5
8126,40.0,40.5,-78.0,-77.5
8127,40.0,40.5,-78.0,-77.5
8130,40.0,40.5,-78.5,-78.0
8129,40.0,40.5,-78.5,-78.0
8128,40.0,40.5,-78.5,-78.0
6441,37.0,37.5,-97.5,-97.0
6440,37.0,37.5,-97.5,-97.0
6439,37.0,37.5,-97.5,-97.0
6438,37.0,37.5,-97.5,-97.0
6437,37.0,37.5,-97.5,-97.0
6137,36.5,37.0,-97.5,-97.0
5830,36.0,36.5,-97.5,-97.0
5831,36.0,36.5,-97.5,-97.0
5832,36.0,36.5,-97.5,-97.0
6436,37.0,37.5,-97.0,-96.5
5365,35.5,36.0,-97.0,-96.5
5364,35.5,36.0,-97.0,-96.5
5363,35.5,36.0,-97.0,-96.5
5362,35.5,36.0,-97.0,-96.5
5829,36.0,36.5,-97.0,-96.5
6136,36.5,37.0,-96.5,-96.0
5361,35.5,36.0,-96.5,-96.0
5360,35.5,36.0,-96.5,-96.0
5359,35.5,36.0,-96.5,-96.0
5358,35.5,36.0,-96.5,-96.0
5824,36.0,36.5,-96.5,-96.0
5825,36.0,36.5,-96.5,-96.0
5826,36.0,36.5,-96.5,-96.0
5827,36.0,36.5,-96.5,-96.0
5828,36.0,36.5,-96.5,-96.0
6711,37.5,38.0,-96.5,-96.0
6712,37.5,38.0,-97.0,-96.5
6713,37.5,38.0,-97.0,-96.5
6714,37.5,38.0,-97.0,-96.5
6715,37.5,38.0,-97.5,-97.0
6716,37.5,38.0,-97.5,-97.0
6717,37.5,38.0,-97.5,-97.0
6718,37.5,38.0,-97.5,-97.0
8567,40.5,41.0,-97.5,-97.0
8568,40.5,41.0,-97.5,-97.0
8561,40.5,41.0,-97.0,-96.5
8562,40.5,41.0,-97.0,-96.5
8563,40.5,41.0,-97.0,-96.5
8564,40.5,41.0,-97.0,-96.5
8565,40.5,41.0,-97.0,-96.5
8566,40.5,41.0,-97.0,-96.5
8560,40.5,41.0,-96.5,-96.0
8559,40.5,41.0,-96.5,-96.0
8558,40.5,41.0,-96.5,-96.0
8557,40.5,41.0,-96.0,-95.5
8556,40.5,41.0,-96.0,-95.5
8555,40.5,41.0,-96.0,-95.5
8554,40.5,41.0,-96.0,-95.5
8553,40.5,41.0,-95.5,-95.0
8552,40.5,41.0,-95.5,-95.0
8551,40.5,41.0,-95.5,-95.0
8550,40.5,41.0,-95.5,-95.0
8549,40.5,41.0,-95.5,-95.0
8548,40.5,41.0,-95.0,-94.5
8547,40.5,41.0,-95.0,-94.5
8546,40.5,41.0,-94.5,-94.0
8545,40.5,41.0,-94.0,-93.5
8544,40.5,41.0,-94.0,-93.5
8248,40.0,40.5,-96.0,-95.5
8247,40.0,40.5,-95.5,-95.0
8246,40.0,40.5,-95.0,-94.5
8245,40.0,40.5,-95.0,-94.5
8244,40.0,40.5,-95.0,-94.5
8243,40.0,40.5,-95.0,-94.5
8242,40.0,40.5,-95.0,-94.5
8241,40.0,40.5,-95.0,-94.5
8240,40.0,40.5,-94.5,-94.0
8239,40.0,40.5,-94.5,-94.0
8238,40.0,40.5,-94.0,-93.5
8237,40.0,40.5,-93.5,-93.0
8236,40.0,40.5,-93.0,-92.5
8235,40.0,40.5,-93.0,-92.5
8234,40.0,40.5,-93.0,-92.5
8233,40.0,40.5,-92.5,-92.0
8232,40.0,40.5,-92.5,-92.0
8231,40.0,40.5,-92.0,-91.5
8230,40.0,40.5,-92.0,-91.5
8229,40.0,40.5,-91.5,-91.0
8228,40.0,40.5,-91.5,-91.0
8227,40.0,40.5,-91.5,-91.0
8226,40.0,40.5,-91.5,-91.0
8225,40.0,40.5,-91.5,-91.0
8224,40.0,40.5,-91.5,-91.0
8223,40.0,40.5,-91.5,-91.0
8218,40.0,40.5,-90.5,-90.0
8217,40.0,40.5,-90.5,-90.0
8222,40.0,40.5,-91.0,-90.5
8221,40.0,40.5,-91.0,-90.5
8220,40.0,40.5,-91.0,-90.5
8219,40.0,40.5,-91.0,-90.5
8249,40.0,40.5,-96.0,-95.5
8250,40.0,40.5,-96.5,-96.0
8251,40.0,40.5,-96.5,-96.0
8252,40.0,40.5,-97.0,-96.5
8253,40.0,40.5,-97.0,-96.5
8254,40.0,40.5,-97.5,-97.0
4971,35.0,35.5,-97.0,-96.5
4970,35.0,35.5,-97.0,-96.5
4969,35.0,35.5,-97.0,-96.5
4968,35.0,35.5,-97.0,-96.5
4967,35.0,35.5,-97.0,-96.5
4966,35.0,35.5,-96.5,-96.0
4965,35.0,35.5,-96.0,-95.5
4964,35.0,35.5,-96.0,-95.5
4963,35.0,35.5,-95.5,-95.0
4962,35.0,35.5,-95.5,-95.0
4961,35.0,35.5,-95.5,-95.0
4960,35.0,35.5,-95.0,-94.5
4959,35.0,35.5,-95.0,-94.5
4958,35.0,35.5,-94.5,-94.0
4957,35.0,35.5,-94.5,-94.0
4956,35.0,35.5,-94.5,-94.0
4955,35.0,35.5,-94.0,-93.5
4954,35.0,35.5,-93.5,-93.0
4953,35.0,35.5,-93.5,-93.0
4952,35.0,35.5,-93.0,-92.5
4951,35.0,35.5,-92.5,-92.0
4950,35.0,35.5,-92.5,-92.0
4949,35.0,35.5,-92.5,-92.0
4948,35.0,35.5,-92.0,-91.5
4947,35.0,35.5,-91.5,-91.0
9235,41.5,42.0,-96.0,-95.5
9234,41.5,42.0,-96.0,-95.5
9233,41.5,42.0,-96.0,-95.5
9232,41.5,42.0,-95.5,-95.0
9231,41.5,42.0,-95.5,-95.0
9230,41.5,42.0,-95.0,-94.5
9229,41.5,42.0,-95.0,-94.5
9228,41.5,42.0,-95.0,-94.5
9227,41.5,42.0,-94.5,-94.0
9226,41.5,42.0,-94.5,-94.0
9225,41.5,42.0,-94.5,-94.0
9224,41.5,42.0,-94.5,-94.0
9223,41.5,42.0,-94.0,-93.5
9222,41.5,42.0,-94.0,-93.5
9221,41.5,42.0,-94.0,-93.5
9220,41.5,42.0,-94.0,-93.5
9219,41.5,42.0,-93.5,-93.0
9218,41.5,42.0,-93.5,-93.0
9217,41.5,42.0,-93.5,-93.0
9216,41.5,42.0,-93.5,-93.0
9215,41.5,42.0,-93.5,-93.0
9214,41.5,42.0,-93.5,-93.0
9213,41.5,42.0,-93.0,-92.5
9212,41.5,42.0,-93.0,-92.5
9211,41.5,42.0,-93.0,-92.5
9210,41.5,42.0,-93.0,-92.5
9209,41.5,42.0,-93.0,-92.5
9238,41.5,42.0,-96.5,-96.0
9237,41.5,42.0,-96.5,-96.0
9236,41.5,42.0,-96.5,-96.0
9240,41.5,42.0,-97.0,-96.5
9239,41.5,42.0,-97.0,-96.5
9242,41.5,42.0,-97.5,-97.0
9241,41.5,42.0,-97.5,-97.0
5823,36.0,36.5,-96.0,-95.5
5822,36.0,36.5,-96.0,-95.5
5821,36.0,36.5,-96.0,-95.5
5820,36.0,36.5,-96.0,-95.5
5819,36.0,36.5,-96.0,-95.5
5818,36.0,36.5,-96.0,-95.5
5817,36.0,36.5,-95.5,-95.0
5816,36.0,36.5,-95.5,-95.0
5815,36.0,36.5,-95.0,-94.5
5814,36.0,36.5,-94.5,-94.0
5813,36.0,36.5,-94.5,-94.0
5812,36.0,36.5,-94.5,-94.0
5811,36.0,36.5,-94.0,-93.5
5810,36.0,36.5,-93.5,-93.0
5809,36.0,36.5,-93.5,-93.0
5808,36.0,36.5,-93.0,-92.5
5807,36.0,36.5,-92.5,-92.0
6125,36.5,37.0,-95.0,-94.5
6126,36.5,37.0,-95.0,-94.5
6127,36.5,37.0,-95.0,-94.5
6128,36.5,37.0,-95.0,-94.5
6129,36.5,37.0,-95.0,-94.5
6120,36.5,37.0,-94.5,-94.0
6121,36.5,37.0,-94.5,-94.0
6122,36.5,37.0,-94.5,-94.0
6123,36.5,37.0,-94.5,-94.0
6124,36.5,37.0,-94.5,-94.0
6118,36.5,37.0,-94.0,-93.5
6119,36.5,37.0,-94.0,-93.5
6115,36.5,37.0,-93.5,-93.0
6116,36.5,37.0,-93.5,-93.0
6117,36.5,37.0,-93.5,-93.0
6114,36.5,37.0,-93.0,-92.5
6113,36.5,37.0,-92.5,-92.0
6130,36.5,37.0,-95.0,-94.5
6131,36.5,37.0,-95.5,-95.0
6132,36.5,37.0,-95.5,-95.0
6133,36.5,37.0,-96.0,-95.5
6134,36.5,37.0,-96.0,-95.5
6135,36.5,37.0,-96.0,-95.5
6418,37.0,37.5,-94.5,-94.0
6419,37.0,37.5,-94.5,-94.0
6416,37.0,37.5,-94.0,-93.5
6417,37.0,37.5,-94.0,-93.5
6412,37.0,37.5,-93.5,-93.0
6413,37.0,37.5,-93.5,-93.0
6414,37.0,37.5,-93.5,-93.0
6415,37.0,37.5,-93.5,-93.0
6411,37.0,37.5,-93.0,-92.5
6410,37.0,37.5,-93.0,-92.5
6409,37.0,37.5,-92.5,-92.0
6408,37.0,37.5,-92.0,-91.5
6407,37.0,37.5,-92.0,-91.5
6112,36.5,37.0,-92.0,-91.5
6111,36.5,37.0,-92.0,-91.5
6110,36.5,37.0,-92.0,-91.5
6109,36.5,37.0,-92.0,-91.5
5806,36.0,36.5,-92.0,-91.5
5805,36.0,36.5,-91.5,-91.0
6420,37.0,37.5,-94.5,-94.0
6421,37.0,37.5,-94.5,-94.0
6422,37.0,37.5,-94.5,-94.0
6423,37.0,37.5,-95.0,-94.5
6424,37.0,37.5,-95.0,-94.5
6425,37.0,37.5,-95.0,-94.5
6426,37.0,37.5,-95.0,-94.5
6427,37.0,37.5,-95.0,-94.5
6428,37.0,37.5,-95.0,-94.5
6429,37.0,37.5,-95.0,-94.5
6430,37.0,37.5,-95.5,-95.0
6431,37.0,37.5,-95.5,-95.0
6432,37.0,37.5,-95.5,-95.0
6433,37.0,37.5,-96.0,-95.5
6434,37.0,37.5,-96.0,-95.5
6435,37.0,37.5,-96.0,-95.5
4499,34.5,35.0,-93.5,-93.0
3576,33.0,33.5,-93.5,-93.0
3577,33.0,33.5,-93.5,-93.0
3875,33.5,34.0,-93.5,-93.0
4177,34.0,34.5,-93.5,-93.0
4498,34.5,35.0,-93.0,-92.5
4497,34.5,35.0,-93.0,-92.5
3575,33.0,33.5,-93.0,-92.5
3874,33.5,34.0,-93.0,-92.5
4176,34.0,34.5,-93.0,-92.5
4496,34.5,35.0,-92.5,-92.0
4493,34.5,35.0,-92.0,-91.5
4492,34.5,35.0,-91.5,-91.0
4495,34.5,35.0,-92.5,-92.0
4494,34.5,35.0,-92.5,-92.0
4173,34.0,34.5,-91.5,-91.0
4174,34.0,34.5,-92.0,-91.5
4175,34.0,34.5,-92.5,-92.0
3871,33.5,34.0,-91.5,-91.0
3872,33.5,34.0,-92.0,-91.5
3873,33.5,34.0,-92.5,-92.0
5342,35.5,36.0,-91.5,-91.0
5343,35.5,36.0,-92.0,-91.5
5344,35.5,36.0,-92.5,-92.0
5345,35.5,36.0,-93.0,-92.5
5346,35.5,36.0,-94.0,-93.5
5347,35.5,36.0,-94.5,-94.0
5348,35.5,36.0,-95.0,-94.5
5349,35.5,36.0,-95.5,-95.0
5350,35.5,36.0,-95.5,-95.0
5351,35.5,36.0,-95.5,-95.0
5352,35.5,36.0,-95.5,-95.0
5357,35.5,36.0,-96.0,-95.5
5356,35.5,36.0,-96.0,-95.5
5355,35.5,36.0,-96.0,-95.5
5354,35.5,36.0,-96.0,-95.5
5353,35.5,36.0,-96.0,-95.5
8909,41.0,41.5,-95.5,-95.0
8908,41.0,41.5,-95.5,-95.0
8907,41.0,41.5,-95.5,-95.0
8906,41.0,41.5,-95.0,-94.5
8905,41.0,41.5,-95.0,-94.5
8904,41.0,41.5,-94.5,-94.0
8903,41.0,41.5,-94.5,-94.0
8902,41.0,41.5,-94.5,-94.0
8901,41.0,41.5,-94.5,-94.0
8900,41.0,41.5,-94.5,-94.0
8899,41.0,41.5,-94.0,-93.5
8898,41.0,41.5,-94.0,-93.5
8897,41.0,41.5,-94.0,-93.5
8896,41.0,41.5,-94.0,-93.5
8895,41.0,41.5,-94.0,-93.5
8894,41.0,41.5,-94.0,-93.5
8893,41.0,41.5,-93.5,-93.0
8892,41.0,41.5,-93.5,-93.0
8891,41.0,41.5,-93.5,-93.0
8890,41.0,41.5,-93.5,-93.0
8889,41.0,41.5,-93.5,-93.0
8888,41.0,41.5,-93.0,-92.5
8887,41.0,41.5,-93.0,-92.5
8886,41.0,41.5,-93.0,-92.5
8885,41.0,41.5,-93.0,-92.5
6708,37.5,38.0,-95.5,-95.0
6709,37.5,38.0,-95.5,-95.0
6707,37.5,38.0,-94.5,-94.0
6705,37.5,38.0,-94.0,-93.5
6706,37.5,38.0,-94.0,-93.5
6704,37.5,38.0,-93.5,-93.0
6703,37.5,38.0,-93.0,-92.5
6702,37.5,38.0,-92.5,-92.0
6701,37.5,38.0,-92.5,-92.0
6700,37.5,38.0,-92.0,-91.5
6699,37.5,38.0,-91.0,-90.5
6698,37.5,38.0,-90.5,-90.0
6697,37.5,38.0,-90.5,-90.0
6406,37.0,37.5,-90.5,-90.0
6696,37.5,38.0,-90.0,-89.5
6695,37.5,38.0,-90.0,-89.5
6694,37.5,38.0,-90.0,-89.5
6403,37.0,37.5,-90.0,-89.5
6404,37.0,37.5,-90.0,-89.5
6405,37.0,37.5,-90.0,-89.5
6693,37.5,38.0,-89.5,-89.0
6402,37.0,37.5,-89.5,-89.0
6692,37.5,38.0,-89.0,-88.5
6400,37.0,37.5,-89.0,-88.5
6401,37.0,37.5,-89.0,-88.5
6710,37.5,38.0,-95.5,-95.0
6687,37.5,38.0,-87.5,-87.0
6686,37.5,38.0,-87.5,-87.0
6690,37.5,38.0,-88.0,-87.5
6689,37.5,38.0,-88.0,-87.5
6688,37.5,38.0,-88.0,-87.5
6691,37.5,38.0,-88.5,-88.0
6395,37.0,37.5,-87.5,-87.0
6396,37.0,37.5,-87.5,-87.0
6397,37.0,37.5,-88.0,-87.5
6398,37.0,37.5,-88.5,-88.0
6399,37.0,37.5,-88.5,-88.0
7939,39.5,40.0,-94.5,-94.0
7938,39.5,40.0,-94.5,-94.0
7937,39.5,40.0,-94.0,-93.5
7936,39.5,40.0,-93.5,-93.0
7935,39.5,40.0,-93.5,-93.0
7934,39.5,40.0,-93.0,-92.5
7933,39.5,40.0,-93.0,-92.5
7932,39.5,40.0,-93.0,-92.5
7931,39.5,40.0,-92.5,-92.0
7930,39.5,40.0,-92.5,-92.0
7929,39.5,40.0,-92.5,-92.0
7928,39.5,40.0,-92.0,-91.5
7927,39.5,40.0,-92.0,-91.5
7926,39.5,40.0,-92.0,-91.5
7925,39.5,40.0,-91.5,-91.0
7924,39.5,40.0,-91.5,-91.0
7923,39.5,40.0,-91.5,-91.0
7922,39.5,40.0,-91.5,-91.0
7921,39.5,40.0,-91.5,-91.0
7920,39.5,40.0,-91.5,-91.0
7919,39.5,40.0,-91.5,-91.0
7918,39.5,40.0,-91.0,-90.5
7917,39.5,40.0,-91.0,-90.5
7914,39.5,40.0,-90.5,-90.0
7915,39.5,40.0,-90.5,-90.0
7916,39.5,40.0,-90.5,-90.0
7604,39.0,39.5,-94.5,-94.0
7605,39.0,39.5,-94.5,-94.0
7606,39.0,39.5,-94.5,-94.0
7607,39.0,39.5,-94.5,-94.0
7603,39.0,39.5,-94.0,-93.5
7602,39.0,39.5,-93.5,-93.0
7601,39.0,39.5,-93.0,-92.5
7598,39.0,39.5,-92.5,-92.0
7599,39.0,39.5,-92.5,-92.0
7600,39.0,39.5,-92.5,-92.0
7596,39.0,39.5,-92.0,-91.5
7597,39.0,39.5,-92.0,-91.5
7595,39.0,39.5,-91.5,-91.0
7594,39.0,39.5,-91.5,-91.0
7593,39.0,39.5,-91.5,-91.0
7592,39.0,39.5,-91.5,-91.0
7591,39.0,39.5,-91.0,-90.5
7590,39.0,39.5,-91.0,-90.5
7589,39.0,39.5,-91.0,-90.5
7588,39.0,39.5,-91.0,-90.5
7587,39.0,39.5,-91.0,-90.5
7586,39.0,39.5,-90.5,-90.0
7585,39.0,39.5,-90.5,-90.0
7584,39.0,39.5,-90.5,-90.0
7583,39.0,39.5,-90.0,-89.5
7582,39.0,39.5,-90.0,-89.5
7581,39.0,39.5,-90.0,-89.5
7573,39.0,39.5,-87.5,-87.0
7574,39.0,39.5,-87.5,-87.0
7575,39.0,39.5,-88.0,-87.5
7576,39.0,39.5,-88.0,-87.5
7577,39.0,39.5,-88.5,-88.0
7578,39.0,39.5,-89.0,-88.5
7579,39.0,39.5,-89.5,-89.0
7580,39.0,39.5,-89.5,-89.0
7272,38.5,39.0,-94.0,-93.5
7271,38.5,39.0,-94.0,-93.5
7270,38.5,39.0,-94.0,-93.5
7269,38.5,39.0,-93.5,-93.0
7268,38.5,39.0,-93.5,-93.0
7267,38.5,39.0,-93.0,-92.5
7266,38.5,39.0,-93.0,-92.5
7265,38.5,39.0,-92.5,-92.0
7264,38.5,39.0,-92.5,-92.0
7263,38.5,39.0,-92.5,-92.0
7262,38.5,39.0,-92.5,-92.0
7261,38.5,39.0,-92.5,-92.0
7260,38.5,39.0,-92.5,-92.0
7259,38.5,39.0,-92.5,-92.0
7258,38.5,39.0,-92.5,-92.0
7257,38.5,39.0,-92.5,-92.0
7256,38.5,39.0,-92.0,-91.5
7255,38.5,39.0,-92.0,-91.5
7254,38.5,39.0,-91.5,-91.0
7253,38.5,39.0,-91.5,-91.0
7252,38.5,39.0,-91.5,-91.0
7251,38.5,39.0,-91.0,-90.5
7250,38.5,39.0,-91.0,-90.5
7249,38.5,39.0,-91.0,-90.5
7248,38.5,39.0,-91.0,-90.5
7247,38.5,39.0,-91.0,-90.5
8543,40.5,41.0,-93.0,-92.5
8542,40.5,41.0,-93.0,-92.5
8541,40.5,41.0,-92.5,-92.0
8540,40.5,41.0,-92.5,-92.0
8539,40.5,41.0,-92.5,-92.0
8538,40.5,41.0,-92.5,-92.0
8537,40.5,41.0,-92.0,-91.5
8536,40.5,41.0,-92.0,-91.5
8535,40.5,41.0,-92.0,-91.5
8534,40.5,41.0,-92.0,-91.5
8533,40.5,41.0,-92.0,-91.5
8532,40.5,41.0,-92.0,-91.5
8531,40.5,41.0,-91.5,-91.0
8530,40.5,41.0,-91.5,-91.0
8529,40.5,41.0,-91.5,-91.0
8528,40.5,41.0,-91.0,-90.5
8527,40.5,41.0,-91.0,-90.5
8526,40.5,41.0,-91.0,-90.5
8881,41.0,41.5,-92.5,-92.0
8882,41.0,41.5,-92.5,-92.0
8883,41.0,41.5,-92.5,-92.0
8884,41.0,41.5,-92.5,-92.0
8875,41.0,41.5,-92.0,-91.5
8876,41.0,41.5,-92.0,-91.5
8877,41.0,41.5,-92.0,-91.5
8878,41.0,41.5,-92.0,-91.5
8879,41.0,41.5,-92.0,-91.5
8880,41.0,41.5,-92.0,-91.5
8872,41.0,41.5,-91.5,-91.0
8873,41.0,41.5,-91.5,-91.0
8874,41.0,41.5,-91.5,-91.0
9186,41.5,42.0,-91.5,-91.0
9187,41.5,42.0,-91.5,-91.0
9188,41.5,42.0,-91.5,-91.0
9189,41.5,42.0,-91.5,-91.0
9190,41.5,42.0,-91.5,-91.0
9191,41.5,42.0,-91.5,-91.0
9192,41.5,42.0,-91.5,-91.0
9193,41.5,42.0,-91.5,-91.0
9194,41.5,42.0,-91.5,-91.0
9195,41.5,42.0,-91.5,-91.0
9196,41.5,42.0,-91.5,-91.0
9178,41.5,42.0,-91.0,-90.5
9179,41.5,42.0,-91.0,-90.5
9180,41.5,42.0,-91.0,-90.5
9181,41.5,42.0,-91.0,-90.5
9182,41.5,42.0,-91.0,-90.5
9183,41.5,42.0,-91.0,-90.5
9184,41.5,42.0,-91.0,-90.5
9185,41.5,42.0,-91.0,-90.5
9176,41.5,42.0,-90.5,-90.0
9175,41.5,42.0,-90.5,-90.0
9174,41.5,42.0,-90.5,-90.0
9173,41.5,42.0,-90.5,-90.0
9172,41.5,42.0,-90.5,-90.0
9171,41.5,42.0,-90.5,-90.0
9170,41.5,42.0,-90.5,-90.0
9177,41.5,42.0,-90.5,-90.0
9203,41.5,42.0,-92.0,-91.5
9202,41.5,42.0,-92.0,-91.5
9201,41.5,42.0,-92.0,-91.5
9200,41.5,42.0,-92.0,-91.5
9199,41.5,42.0,-92.0,-91.5
9198,41.5,42.0,-92.0,-91.5
9197,41.5,42.0,-92.0,-91.5
9208,41.5,42.0,-92.5,-92.0
9207,41.5,42.0,-92.5,-92.0
9206,41.5,42.0,-92.5,-92.0
9205,41.5,42.0,-92.5,-92.0
9204,41.5,42.0,-92.5,-92.0
3574,33.0,33.5,-92.5,-92.0
3573,33.0,33.5,-92.0,-91.5
3572,33.0,33.5,-91.5,-91.0
3571,33.0,33.5,-91.5,-91.0
3561,33.0,33.5,-89.5,-89.0
3560,33.0,33.5,-89.5,-89.0
3559,33.0,33.5,-89.5,-89.0
3558,33.0,33.5,-89.5,-89.0
3557,33.0,33.5,-89.0,-88.5
3556,33.0,33.5,-89.0,-88.5
3555,33.0,33.5,-89.0,-88.5
3553,33.0,33.5,-88.5,-88.0
3552,33.0,33.5,-88.5,-88.0
3551,33.0,33.5,-88.5,-88.0
6987,38.0,38.5,-92.0,-91.5
6984,38.0,38.5,-91.5,-91.0
6985,38.0,38.5,-91.5,-91.0
6986,38.0,38.5,-91.5,-91.0
6981,38.0,38.5,-91.0,-90.5
6982,38.0,38.5,-91.0,-90.5
6983,38.0,38.5,-91.0,-90.5
6976,38.0,38.5,-90.5,-90.0
6977,38.0,38.5,-90.5,-90.0
6978,38.0,38.5,-90.5,-90.0
6979,38.0,38.5,-90.5,-90.0
6980,38.0,38.5,-90.5,-90.0
6972,38.0,38.5,-90.0,-89.5
6973,38.0,38.5,-90.0,-89.5
6974,38.0,38.5,-90.0,-89.5
6975,38.0,38.5,-90.0,-89.5
6971,38.0,38.5,-89.5,-89.0
6969,38.0,38.5,-89.0,-88.5
6970,38.0,38.5,-89.0,-88.5
6963,38.0,38.5,-87.5,-87.0
6967,38.0,38.5,-88.0,-87.5
6966,38.0,38.5,-88.0,-87.5
6965,38.0,38.5,-88.0,-87.5
6964,38.0,38.5,-88.0,-87.5
6968,38.0,38.5,-88.5,-88.0
8871,41.0,41.5,-91.0,-90.5
8870,41.0,41.5,-91.0,-90.5
8869,41.0,41.5,-91.0,-90.5
8868,41.0,41.5,-91.0,-90.5
8867,41.0,41.5,-91.0,-90.5
8866,41.0,41.5,-91.0,-90.5
8865,41.0,41.5,-91.0,-90.5
8864,41.0,41.5,-91.0,-90.5
8863,41.0,41.5,-91.0,-90.5
8862,41.0,41.5,-90.5,-90.0
8861,41.0,41.5,-90.5,-90.0
8860,41.0,41.5,-90.5,-90.0
8859,41.0,41.5,-90.5,-90.0
8858,41.0,41.5,-90.5,-90.0
8857,41.0,41.5,-90.5,-90.0
8856,41.0,41.5,-90.5,-90.0
8855,41.0,41.5,-90.5,-90.0
7230,38.5,39.0,-87.5,-87.0
7231,38.5,39.0,-88.0,-87.5
7232,38.5,39.0,-88.0,-87.5
7233,38.5,39.0,-88.0,-87.5
7234,38.5,39.0,-88.5,-88.0
7235,38.5,39.0,-88.5,-88.0
7236,38.5,39.0,-89.0,-88.5
7237,38.5,39.0,-89.0,-88.5
7238,38.5,39.0,-89.5,-89.0
7239,38.5,39.0,-89.5,-89.0
7240,38.5,39.0,-90.0,-89.5
7241,38.5,39.0,-90.0,-89.5
