ID,timestamp,timestampLogged,BBDate,DeepSleepDuration,Error,EventCode,LightSleepDuration,ML1State,Payload,SleepDisabledSclk,SleepEnableSclk,StateDuration,Version
12820,1587046027.6695871,1587046768.727983,1587045995.635,8743,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 5fadebd5 f5bcf0d5 ... 00000000 03000000 }",3589324021,3588992351,10123,3
12821,1587046036.604587,1587046768.7289243,1587046004.57,1410,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 e471f4d5 8534f5d5 ... 00000000 00000000 }",3589616773,3589566948,1521,3
12822,1587046047.4245872,1587046768.7297492,1587046015.39,7891,0,45452,0,1,"{length = 40, bytes = 0x03000000 0100ff7f 9ef8f5d5 459dfad5 ... 00000000 03000000 }",3589971269,3589666974,9287,3
12823,1587046061.9455872,1587046768.730639,1587046029.911,2375,0,45452,0,0,"{length = 40, bytes = 0x03000000 008aa9a5 859a00d6 d3df01d6 ... 00000000 00000000 }",3590447059,3590363781,2542,3
12824,1587046076.9945874,1587046768.731408,1587046044.96,6805,0,45452,132,1,"{length = 40, bytes = 0x03000000 01204258 831705d6 d56509d6 ... 17000000 00000000 }",3590940117,3590657923,8613,3
12825,1587046096.6015873,1587046768.7325282,1587046064.567,1240,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ca69a3 318512d6 573313d6 ... 00000000 00000000 }",3591582551,3591537969,1361,3
12826,1587046109.8645873,1587046768.7333112,1587046077.83,2470,0,45452,8,1,"{length = 40, bytes = 0x03000000 012a60bf 532818d6 bfd419d6 ... 08000000 03000000 }",3592017087,3591907411,3347,3
12827,1587046126.611587,1587046768.7341301,1587046094.577,602,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 e4de21d6 363422d6 ... 00000000 00000000 }",3592565814,3592543972,667,3
12828,1587046147.2255874,1587046768.735414,1587046115.191,13905,0,45452,288,1,"{length = 40, bytes = 0x03000000 01000000 909123d6 74822cd6 ... 25000000 08000000 }",3593241204,3592655248,17884,3
12829,1587046156.631587,1587046768.7357762,1587046124.597,1141,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000001 d09630d6 5c3631d6 ... 00000000 00000000 }",3593549404,3593508560,1247,3
12830,1587046167.1855874,1587046768.7364073,1587046135.151,2232,0,45452,0,1,"{length = 40, bytes = 0x03000000 01fbffff bb1135d6 0f7d36d6 ... 00000000 00000000 }",3593895183,3593802171,2839,3
12831,1587046177.1415873,1587046768.737772,1587046145.107,1163,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020aa51 fad33ad6 5e773bd6 ... 00000000 00000000 }",3594221406,3594179578,1277,3
12832,1587046197.0295873,1587046768.7384343,1587046164.995,616,0,45452,0,1,"{length = 40, bytes = 0x03000000 01dbaaa7 a90045d6 be6845d6 ... 00000000 00000000 }",3594873022,3594846377,813,3
12833,1587046216.6145873,1587046768.740497,1587046184.58,965,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 efae4ed6 5d334fd6 ... 00000000 00000000 }",3595514717,3595480815,1035,3
12834,1587046228.0425873,1587046768.741837,1587046196.008,2539,0,45452,61,1,"{length = 40, bytes = 0x03000000 018a69a5 cf5453d6 fde954d6 ... 3d000000 03000000 }",3595889149,3595785423,3166,3
12835,1587046243.7615871,1587046768.744327,1587046211.727,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00030000 23c15cd6 d3c55cd6 ... 00000000 00000000 }",3596404179,3596402979,37,3
12836,1587046267.5245872,1587046768.7474442,1587046235.49,19787,0,45452,127,1,"{length = 40, bytes = 0x03000000 01000000 d5c55cd6 18a768d6 ... 74000000 0a000000 }",3597182744,3596404181,23763,3
12837,1587046276.611587,1587046768.7478511,1587046244.577,812,0,45452,0,0,"{length = 40, bytes = 0x03000000 00016400 25be6cd6 2f326dd6 ... 00000000 00000000 }",3597480495,3597450789,907,3
12838,1587046287.2315874,1587046768.7520013,1587046255.197,9190,0,45452,10,1,"{length = 40, bytes = 0x03000000 01000000 30326dd6 618172d6 ... 0a000000 00000000 }",3597828449,3597480496,10620,3
12839,1587046297.4455872,1587046768.7540781,1587046265.411,3628,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 12b675d6 a39c77d6 ... 00000000 00000000 }",3598163107,3598038546,3802,3
12840,1587046316.9545875,1587046768.756958,1587046284.92,5139,0,45452,112,1,"{length = 40, bytes = 0x03000000 0100ff7f 3c147ed6 855d81d6 ... 09000000 00000000 }",3598802309,3598586940,6573,3
12841,1587046336.611587,1587046768.75809,1587046304.577,666,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ea69a3 5fd48ad6 5f318bd6 ... 00000000 00000000 }",3599446367,3599422559,727,3
12842,1587046347.2645874,1587046768.7596872,1587046315.23,913,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 4fdb8fd6 bd8490d6 ... 00000000 00000000 }",3599795389,3599752015,1324,3
12843,1587046366.6615872,1587046768.7606752,1587046334.627,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00f8e314 ac329ad6 5d379ad6 ... 00000000 00000000 }",3600430941,3600429740,37,3
12844,1587046387.1405873,1587046768.7614172,1587046355.106,4802,0,45452,37,1,"{length = 40, bytes = 0x03000000 012aeaa5 4b7ea1d6 6174a4d6 ... 25000000 00000000 }",3601101921,3600907851,5923,3
12845,1587046396.6145873,1587046768.763338,1587046364.58,4218,0,45452,0,0,"{length = 40, bytes = 0x03000000 00207d56 6bfca6d6 ee30a9d6 ... 00000000 00000000 }",3601412334,3601267819,4411,3
12846,1587046408.3535872,1587046768.7647042,1587046376.319,2322,0,45452,0,1,"{length = 40, bytes = 0x03000000 01f8ffff 8ab1add6 5b0fafd6 ... 00000000 00000000 }",3601796955,3601707402,2733,3
12847,1587046417.8445873,1587046768.7665462,1587046385.81,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 06c9b3d6 18ceb3d6 ... 00000000 00000000 }",3602107928,3602106630,40,3
12848,1587046437.0285873,1587046768.7684112,1587046404.994,9828,0,45452,179,1,"{length = 40, bytes = 0x03000000 01009800 e23ab7d6 5e65bdd6 ... 17000000 00000000 }",3602736478,3602332386,12333,3
12849,1587046456.6165872,1587046768.770277,1587046424.582,349,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ffffff 31fbc6d6 4230c7d6 ... 00000000 00000000 }",3603378242,3603364657,415,3
12850,1587046467.2485871,1587046768.7708993,1587046435.214,2891,0,45452,9,1,"{length = 40, bytes = 0x03000000 01202f4e 70a8cad6 1f81ccd6 ... 00000000 00000000 }",3603726623,3603605616,3693,3
12851,1587046486.6225872,1587046768.7728312,1587046454.588,2099,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 cd0fd5d6 9e30d6d6 ... 00000000 00000000 }",3604361374,3604287437,2257,3
12852,1587046507.1985874,1587046768.77355,1587046475.164,4856,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 3789ddd6 2e7ae0d6 ... 00000000 00000000 }",3605035566,3604842807,5883,3
12853,1587046516.5825872,1587046768.7750983,1587046484.548,173,0,45452,0,0,"{length = 40, bytes = 0x03000000 00adff7f cf0ce5d6 172be5d6 ... 00000000 00000000 }",3605342999,3605335247,237,3
12854,1587046527.124587,1587046768.775628,1587046495.09,8255,0,45452,136,1,"{length = 40, bytes = 0x03000000 01010000 182be5d6 7070ead6 ... 3b000000 00000000 }",3605688432,3605343000,10543,3
12855,1587046541.9245872,1587046768.7776291,1587046509.89,3578,0,45452,0,0,"{length = 40, bytes = 0x03000000 00dead4f c3f2efd6 a4d6f1d6 ... 00000000 00000000 }",3606173348,3606049475,3781,3
12856,1587046558.624587,1587046768.778484,1587046526.59,3689,0,45452,54,1,"{length = 40, bytes = 0x03000000 019a29a1 a8cff7d6 f42ffad6 ... 09000000 00000000 }",3606720500,3606564776,4753,3
12857,1587046576.6325874,1587046768.780879,1587046544.598,46,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 092303d7 af3003d7 ... 00000000 00000000 }",3607310511,3607307017,107,3
12858,1587046587.2045875,1587046768.7891622,1587046555.17,8758,0,45452,39,1,"{length = 40, bytes = 0x03000000 0101bc00 b03003d7 d17908d7 ... 27000000 03000000 }",3607656913,3607310512,10573,3
12859,1587046606.6255875,1587046768.7906752,1587046574.591,1782,0,45452,0,0,"{length = 40, bytes = 0x03000000 00006000 223711d7 612f12d7 ... 00000000 00000000 }",3608293217,3608229666,1940,3
12860,1587046627.440587,1587046768.791234,1587046595.406,1561,0,45452,41,1,"{length = 40, bytes = 0x03000000 0120f263 808b1bd7 67971cd7 ... 00000000 00000000 }",3608975207,3608906624,2093,3
12861,1587046636.7455873,1587046768.7929451,1587046604.711,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020d060 433921d7 563e21d7 ... 00000000 00000000 }",3609280086,3609278787,40,3
12862,1587046647.4255872,1587046768.7951093,1587046615.391,8118,0,45452,123,1,"{length = 40, bytes = 0x03000000 01000000 573e21d7 489526d7 ... 00000000 00000000 }",3609630024,3609280087,10681,3
12863,1587046657.1155872,1587046768.795586,1587046625.081,1178,0,45452,0,0,"{length = 40, bytes = 0x03000000 000093b1 7bcd2ad7 6b6d2bd7 ... 00000000 00000000 }",3609947499,3609906555,1250,3
12864,1587046677.0995874,1587046768.7970562,1587046645.065,618,0,45452,0,1,"{length = 40, bytes = 0x03000000 010c1000 ff0235d7 156b35d7 ... 00000000 00000000 }",3610602261,3610575615,813,3
12865,1587046696.6255875,1587046768.7980542,1587046664.591,2185,0,45452,0,0,"{length = 40, bytes = 0x03000000 00c1ec00 b9023ed7 292e3fd7 ... 00000000 00000000 }",3611242025,3611165369,2340,3
12866,1587046707.3845873,1587046768.8008761,1587046675.35,616,0,45452,0,1,"{length = 40, bytes = 0x03000000 015a6ca1 132744d7 278f44d7 ... 00000000 00000000 }",3611594535,3611567891,813,3
12867,1587046726.6055875,1587046768.8020952,1587046694.571,1484,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 775e4dd7 322b4ed7 ... 00000000 00000000 }",3612224306,3612171895,1600,3
12868,1587046747.4235873,1587046768.8027673,1587046715.389,8719,0,45452,153,1,"{length = 40, bytes = 0x03000000 01000000 2e1753d7 9a9358d7 ... 2b000000 00000000 }",3612906394,3612546862,10973,3
12869,1587046756.6255875,1587046768.8036532,1587046724.591,4567,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 97ce5ad7 562d5dd7 ... 00000000 00000000 }",3613207894,3613052567,4741,3
12870,1587046767.4505873,1587046768.8051052,1587046735.416,8005,0,45452,0,1,"{length = 40, bytes = 0x03000000 010011b1 08eb5dd7 ca9662d7 ... 00000000 03000000 }",3613562570,3613256456,9343,3
12871,1587046782.5555873,1587048379.877655,1587046750.521,1158,0,45452,0,0,"{length = 40, bytes = 0x03000000 007a69a1 838669d7 07246ad7 ... 00000000 00000000 }",3614057479,3614017155,1231,3
12872,1587046797.5795875,1587048379.879744,1587046765.545,6350,0,45452,37,1,"{length = 40, bytes = 0x03000000 010e0000 ea026ed7 e4a671d7 ... 25000000 03000000 }",3614549732,3614311146,7282,3
12873,1587046816.6255875,1587048379.883593,1587046784.591,1871,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 0e2a7ad7 892c7bd7 ... 00000000 00000000 }",3615173769,3615107598,2020,3
12874,1587046827.2315874,1587048379.8847492,1587046795.197,364,0,45452,0,1,"{length = 40, bytes = 0x03000000 014a0200 d03a80d7 f27980d7 ... 00000000 00000000 }",3615521266,3615505104,493,3
12875,1587046846.6425872,1587048379.8866663,1587046814.608,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 a0298ad7 4e2e8ad7 ... 00000000 00000000 }",3616157262,3616156064,37,3
12876,1587046867.104587,1587048379.88978,1587046835.07,9667,0,45452,48,1,"{length = 40, bytes = 0x03000000 01000000 a79b8ed7 276994d7 ... 30000000 06000000 }",3616827687,3616447399,11607,3
12877,1587046876.6255875,1587048379.891678,1587046844.591,1760,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 923d98d7 b72b99d7 ... 00000000 00000000 }",3617139639,3617078674,1861,3
12878,1587046888.2645874,1587048379.893711,1587046856.23,9077,0,45452,17,1,"{length = 40, bytes = 0x03000000 01000000 2ebf99d7 6afd9ed7 ... 11000000 03000000 }",3617521002,3617177390,10487,3
12879,1587046897.762587,1587048379.894947,1587046865.728,1177,0,45452,0,0,"{length = 40, bytes = 0x03000000 002aa9a0 261ca3d7 fabca3d7 ... 00000000 00000000 }",3617832186,3617791014,1257,3
12880,1587046917.2445874,1587048379.8964362,1587046885.21,16503,0,45452,139,1,"{length = 40, bytes = 0x03000000 01000000 fcbca3d7 777aadd7 ... 8b000000 00000000 }",3618470519,3617832188,19483,3
12881,1587046936.6325874,1587048379.898036,1587046904.598,1553,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 6351b6d7 cf2bb7d7 ... 00000000 00000000 }",3619105743,3619049827,1707,3
12882,1587046947.2665873,1587048379.8988342,1587046915.232,611,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 b714bcd7 ce7cbcd7 ... 00000000 00000000 }",3619454158,3619427511,813,3
12883,1587046966.6355872,1587048379.9002442,1587046934.601,908,0,45452,0,0,"{length = 40, bytes = 0x03000000 001b6baa 08afc5d7 c72bc6d7 ... 00000000 00000000 }",3620088775,3620056840,975,3
12884,1587046987.0535874,1587048379.901443,1587046955.019,9127,0,45452,233,1,"{length = 40, bytes = 0x03000000 01000000 775fcad7 0161d0d7 ... 53000000 00000000 }",3620757761,3620364151,12013,3
12885,1587046996.6325874,1587048379.903958,1587046964.598,1442,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 0f65d4d7 012bd5d7 ... 00000000 00000000 }",3621071617,3621020943,1547,3
12886,1587047014.6105871,1587048379.9046152,1587046982.576,2397,0,45452,7,1,"{length = 40, bytes = 0x03000000 01000000 0a9cdcd7 ed27ded7 ... 00000000 00000000 }",3621660653,3621559306,3093,3
12887,1587047016.8135872,1587048379.9053102,1587046984.779,2080,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 ef27ded7 e541dfd7 ... 00000000 00000000 }",3621732837,3621660655,2203,3
12888,1587047036.874587,1587048379.9058542,1587047004.84,6971,0,45452,164,1,"{length = 40, bytes = 0x03000000 01000000 70e1e4d7 6b49e9d7 ... 2c000000 00000000 }",3622390123,3622101360,8813,3
12889,1587047056.6325874,1587048379.906825,1587047024.598,2498,0,45452,0,0,"{length = 40, bytes = 0x03000000 00209e72 e6d4f1d7 302af3d7 ... 00000000 00000000 }",3623037488,3622950118,2667,3
12890,1587047067.4025874,1587048379.9080422,1587047035.368,9097,0,45452,22,1,"{length = 40, bytes = 0x03000000 01dbaaa6 322af3d7 978cf8d7 ... 16000000 00000000 }",3623390359,3623037490,10770,3
12891,1587047086.6325874,1587048379.9091382,1587047054.598,608,0,45452,0,0,"{length = 40, bytes = 0x03000000 000011b1 78d401d8 c92902d8 ... 00000000 00000000 }",3624020425,3623998584,667,3
12892,1587047107.3255873,1587048379.909966,1587047075.291,12423,0,45452,47,1,"{length = 40, bytes = 0x03000000 01000000 774f05d8 23820cd8 ... 2f000000 03000000 }",3624698403,3624226679,14398,3
12893,1587047116.6355872,1587048379.910696,1587047084.601,4867,0,45452,0,0,"{length = 40, bytes = 0x03000000 00fb6aa9 c5a00ed8 c02911d8 ... 00000000 00000000 }",3625003456,3624837317,5071,3
12894,1587047127.6615872,1587048379.9154973,1587047095.627,2622,0,45452,0,1,"{length = 40, bytes = 0x03000000 0130962b 272615d8 eeac16d8 ... 00000000 00000000 }",3625364718,3625264679,3053,3
12895,1587047137.1425872,1587048379.9175391,1587047105.108,1164,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 fec61ad8 616a1bd8 ... 00000000 00000000 }",3625675361,3625633534,1277,3
12896,1587047156.9645872,1587048379.9180632,1587047124.93,7877,0,45452,320,1,"{length = 40, bytes = 0x03000000 01ffffff 61eb1fd8 505325d8 ... 55000000 03000000 }",3626324816,3625970529,10813,3
12897,1587047176.6425872,1587048379.9197152,1587047144.608,2247,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ca29a5 3dfc2dd8 da292fd8 ... 00000000 00000000 }",3626969562,3626892349,2357,3
12898,1587047187.4085875,1587048379.9203541,1587047155.374,8997,0,45452,36,1,"{length = 40, bytes = 0x03000000 01007900 db292fd8 bc8b34d8 ... 24000000 00000000 }",3627322300,3626969563,10766,3
12899,1587047206.6025872,1587048379.921814,1587047174.568,256,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 cdfb3dd8 54243ed8 ... 00000000 00000000 }",3627951188,3627940813,317,3
12900,1587047227.3855872,1587048379.9257002,1587047195.351,5400,0,45452,39,1,"{length = 40, bytes = 0x03000000 01000000 734345d8 348848d8 ... 27000000 00000000 }",3628632116,3628417907,6538,3
12901,1587047236.6425872,1587048379.9259322,1587047204.608,839,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 2bb14cd8 0a294dd8 ... 00000000 00000000 }",3628935434,3628904747,937,3
12902,1587047253.7285872,1587048379.9266992,1587047221.694,14344,0,45452,73,1,"{length = 40, bytes = 0x03000000 01a8d0e3 0c294dd8 cdb355d8 ... 43000000 00000000 }",3629495245,3628935436,17086,3
12903,1587047257.453587,1587048379.9288461,1587047225.419,3342,0,45452,0,0,"{length = 40, bytes = 0x03000000 0074d507 cfb355d8 919057d8 ... 00000000 00000000 }",3629617297,3629495247,3725,3
12904,1587047280.9695873,1587048379.9296412,1587047248.935,2612,0,45452,17,1,"{length = 40, bytes = 0x03000000 0198a311 bba261d8 485263d8 ... 11000000 03000000 }",3630387784,3630277307,3372,3
12905,1587047296.6455874,1587048379.9327183,1587047264.611,3151,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 987f69d8 9a286bd8 ... 00000000 00000000 }",3630901402,3630792600,3321,3
12906,1587047307.3735871,1587048379.933383,1587047275.339,68,0,45452,0,1,"{length = 40, bytes = 0x03000000 019a2ca1 926f70d8 a18570d8 ... 00000000 00000000 }",3631252897,3631247250,172,3
12907,1587047326.6455874,1587048379.9350052,1587047294.611,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020494e 23237ad8 35287ad8 ... 00000000 00000000 }",3631884341,3631883043,40,3
12908,1587047347.1465874,1587048379.935833,1587047315.112,1212,0,45452,0,1,"{length = 40, bytes = 0x03000000 01410515 a2a183d8 fd6784d8 ... 00000000 00000000 }",3632556029,3632505250,1550,3
12909,1587047347.6025872,1587048379.9360352,1587047315.568,390,0,45452,0,0,"{length = 40, bytes = 0x03000000 00208756 ff6784d8 6aa284d8 ... 00000000 00000000 }",3632570986,3632556031,456,3
12910,1587047396.9315872,1587048379.936645,1587047364.897,148,0,45452,0,1,"{length = 40, bytes = 0x03000000 01010000 6c2b9dd8 d94b9dd8 ... 00000000 00000000 }",3634187225,3634178924,253,3
12911,1587047407.8535872,1587048379.937482,1587047375.819,1756,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020c365 95cda1d8 bac1a2d8 ... 00000000 00000000 }",3634545082,3634482581,1908,3
12912,1587047427.1255875,1587048379.9379752,1587047395.091,11169,0,45452,22,1,"{length = 40, bytes = 0x03000000 01110000 bbc4a5d8 3664acd8 ... 16000000 03000000 }",3635176502,3634742459,13248,3
12913,1587047446.6535873,1587048379.9403381,1587047414.619,2132,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 d302b5d8 7b27b6d8 ... 00000000 00000000 }",3635816315,3635741395,2287,3
12914,1587047467.4055872,1587048379.9420543,1587047435.371,17667,0,45452,83,1,"{length = 40, bytes = 0x03000000 01bae9a4 7d27b6d8 8387c0d8 ... 53000000 00000000 }",3636496259,3635816317,20753,3
12915,1587047476.6165872,1587048379.9443192,1587047444.582,187,0,45452,0,0,"{length = 40, bytes = 0x03000000 00f44200 6402c5d8 5822c5d8 ... 00000000 00000000 }",3636798040,3636789860,250,3
12916,1587047486.9695873,1587048379.944828,1587047454.935,2556,0,45452,9,1,"{length = 40, bytes = 0x03000000 0100ff7f 01aac8d8 7f4fcad8 ... 00000000 00000000 }",3637137279,3637029377,3293,3
12917,1587047501.926587,1587048379.9474452,1587047469.892,3591,0,45452,0,0,"{length = 40, bytes = 0x03000000 00201050 cae5cfd8 aac9d1d8 ... 00000000 00000000 }",3637627306,3637503434,3781,3
12918,1587047518.9425874,1587048379.9484751,1587047486.908,2638,0,45452,10,1,"{length = 40, bytes = 0x03000000 01006000 45b5d8d8 7b4bdad8 ... 0a000000 06000000 }",3638184827,3638080837,3174,3
12919,1587047536.643587,1587048379.9502292,1587047504.609,58,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 0f16e3d8 fc24e3d8 ... 00000000 00000000 }",3638764796,3638760975,117,3
12920,1587047549.1395874,1587048379.9553761,1587047517.105,2698,0,45452,0,1,"{length = 40, bytes = 0x03000000 01f50200 3ac4e7d8 4a64e9d8 ... 00000000 03000000 }",3639174218,3639067706,3251,3
12921,1587047566.6465874,1587048379.95652,1587047534.612,4329,0,45452,0,0,"{length = 40, bytes = 0x03000000 00eaa8a0 5de2efd8 f324f2d8 ... 00000000 00000000 }",3639747827,3639599709,4521,3
12922,1587047589.7015872,1587048379.9576252,1587047557.667,2736,0,45452,21,1,"{length = 40, bytes = 0x03000000 01206949 ad03fcd8 adabfdd8 ... 15000000 00000000 }",3640503213,3640394669,3313,3
12923,1587047596.6675873,1587048379.958477,1587047564.633,3616,0,45452,0,0,"{length = 40, bytes = 0x03000000 000a2aa4 1b3effd8 3c2701d9 ... 00000000 00000000 }",3640731452,3640606235,3822,3
12924,1587047608.2185874,1587048379.9601183,1587047576.184,7636,0,45452,149,1,"{length = 40, bytes = 0x03000000 01000000 d1e101d9 9aed06d9 ... 18000000 03000000 }",3641109914,3640779217,10093,3
12925,1587047617.1475873,1587048379.961615,1587047585.113,2392,0,45452,0,0,"{length = 40, bytes = 0x03000000 005b2caa 181f0ad9 65640bd9 ... 00000000 00000000 }",3641402469,3641319192,2542,3
12926,1587047637.065587,1587048379.9625072,1587047605.031,16152,0,45452,44,1,"{length = 40, bytes = 0x03000000 01000000 b1000cd9 b35915d9 ... 26000000 03000000 }",3642055091,3641442481,18698,3
12927,1587047656.6545873,1587048379.9642992,1587047624.62,2220,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 bff51dd9 c6241fd9 ... 00000000 00000000 }",3642696902,3642619327,2368,3
12928,1587047667.584587,1587048379.9651952,1587047635.55,8134,0,45452,138,1,"{length = 40, bytes = 0x03000000 015b2dae c8241fd9 a69b24d9 ... 09000000 00000000 }",3643055014,3642696904,10930,3
12929,1587047686.6035872,1587048379.9672701,1587047654.569,1482,0,45452,0,0,"{length = 40, bytes = 0x03000000 0001bc00 7e512dd9 d71d2ed9 ... 00000000 00000000 }",3643678167,3643625854,1597,3
12930,1587047707.3795872,1587048379.968028,1587047675.345,3175,0,45452,9,1,"{length = 40, bytes = 0x03000000 018c130f 3a7f36d9 df8038d9 ... 09000000 00000000 }",3644358879,3644227386,4013,3
12931,1587047716.663587,1587048379.9692392,1587047684.629,891,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 aeaa3cd9 1d253dd9 ... 00000000 00000000 }",3644663069,3644631726,957,3
12932,1587047727.1715875,1587048379.9705021,1587047695.137,1346,0,45452,9,1,"{length = 40, bytes = 0x03000000 01000000 088341d9 fb6542d9 ... 09000000 00000000 }",3645007355,3644949256,1773,3
12933,1587047737.5235872,1587048379.9716992,1587047705.489,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00fb0100 3a8e47d9 ea9247d9 ... 00000000 00000000 }",3645346538,3645345338,37,3
12934,1587047757.0375872,1587048379.972662,1587047725.003,13244,0,45452,269,1,"{length = 40, bytes = 0x03000000 01000001 9ac348d9 6c5451d9 ... 48000000 00000000 }",3645985900,3645424538,17134,3
12935,1587047776.6565871,1587048379.974369,1587047744.622,4414,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000001 49d558d9 65235bd9 ... 00000000 00000000 }",3646628709,3646477641,4611,3
12936,1587047787.1655874,1587048379.976241,1587047755.131,2352,0,45452,0,1,"{length = 40, bytes = 0x03000000 01baeca0 c70f5fd9 656460d9 ... 00000000 00000000 }",3646973029,3646885831,2661,3
12937,1587047806.663587,1587048379.978858,1587047774.629,1214,0,45452,0,0,"{length = 40, bytes = 0x03000000 000093b1 d57869d9 e6236ad9 ... 00000000 00000000 }",3647611878,3647568085,1337,3
12938,1587047827.2905874,1587048379.9796963,1587047795.256,2996,0,45452,205,1,"{length = 40, bytes = 0x03000000 01fce116 4e2072d9 dc7374d9 ... 19000000 00000000 }",3648287708,3648135246,4653,3
12939,1587047836.6565871,1587048379.98035,1587047804.622,4282,0,45452,0,0,"{length = 40, bytes = 0x03000000 0054d61e f4e876d9 952279d9 ... 00000000 00000000 }",3648594581,3648448756,4451,3
12940,1587047847.6545873,1587048379.980946,1587047815.62,7049,0,45452,167,1,"{length = 40, bytes = 0x03000000 01000000 c3f479d9 2da27ed9 ... 13000000 03000000 }",3648954925,3648648387,9356,3
12941,1587047857.8435874,1587048379.981595,1587047825.809,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00faa8a2 91b583d9 40ba83d9 ... 00000000 00000000 }",3649288768,3649287569,37,3
12942,1587047877.2255874,1587048379.983755,1587047845.191,1557,0,45452,58,1,"{length = 40, bytes = 0x03000000 01ffffff 6f288cd9 ef6a8dd9 ... 00000000 00000000 }",3649923823,3649841263,2520,3
12943,1587047896.663587,1587048379.985325,1587047864.629,1583,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 6b4496d9 ae2297d9 ... 00000000 00000000 }",3650560686,3650503787,1737,3
12944,1587047907.5865874,1587048379.986341,1587047875.552,400,0,45452,0,1,"{length = 40, bytes = 0x03000000 01016400 bc429cd9 9b989cd9 ... 00000000 00000000 }",3650918555,3650896572,671,3
12945,1587047926.5875874,1587048379.987565,1587047894.553,861,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 92a2a5d9 8918a6d9 ... 00000000 00000000 }",3651541129,3651510930,922,3
12946,1587047947.2835875,1587048379.9905322,1587047915.249,16334,0,45452,77,1,"{length = 40, bytes = 0x03000000 01000000 6ceea6d9 5771b0d9 ... 4d000000 03000000 }",3652219223,3651595884,19025,3
12947,1587047956.5965872,1587048379.9914203,1587047924.562,3894,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 4910b3d9 4819b5d9 ... 00000000 00000000 }",3652524360,3652390985,4071,3
12948,1587047968.5675874,1587048379.9952302,1587047936.533,4158,0,45452,41,1,"{length = 40, bytes = 0x03000000 015a29a1 3a81b8d9 5915bbd9 ... 00000000 00000000 }",3652916569,3652747578,5158,3
12949,1587047976.7965875,1587048379.9962342,1587047944.762,4850,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ffffff a1a9bcd9 9c32bfd9 ... 00000000 00000000 }",3653186204,3653020065,5071,3
12950,1587047996.9645872,1587048379.9970162,1587047964.93,251,0,45452,0,1,"{length = 40, bytes = 0x03000000 0101ffff b608c9d9 d647c9d9 ... 00000000 00000000 }",3653846998,3653830838,493,3
12951,1587048016.5565872,1587048379.9985423,1587047984.522,1200,0,45452,0,0,"{length = 40, bytes = 0x03000000 000a6aa3 296ed2d9 5a13d3d9 ... 00000000 00000000 }",3654488922,3654446633,1291,3
12952,1587048034.2065873,1587048379.9991922,1587048002.172,13162,0,45452,62,1,"{length = 40, bytes = 0x03000000 01003000 55d2d3d9 41e6dbd9 ... 3e000000 03000000 }",3655067201,3654537813,16158,3
