Z_PK,Z_ENT,Z_OPT,ZCHANNEL,ZRSSI,ZFINGERPRINT,ZAGE,ZDATE,ZMAC
28000,22,1,1,-83,686,0.751,608730707.8824459,80:da:13:72:52:63
28001,22,1,1,-81,686,7.446,608730701.18749,80:da:13:6e:76:89
28002,22,1,1,-88,686,0.757,608730707.8764061,b4:2a:e:14:3b:18
28003,22,1,1,-84,686,0.751,608730707.882434,80:da:13:72:52:6f
28004,22,1,6,-88,686,7.241,608730701.392412,d4:5:98:e:ea:80
28005,22,1,6,-75,686,0.561,608730708.072496,b4:fb:e4:29:90:c
28006,22,1,1,-86,686,0.764,608730707.8694229,80:da:13:72:e8:e6
28007,22,1,1,-83,686,0.508,608730714.793849,80:da:13:6e:76:83
28008,22,1,1,-66,686,0.422,608730714.879951,f8:bb:bf:8d:b9:c9
28009,22,1,1,-90,686,14.07,608730701.231823,c8:d9:d2:41:12:cc
28010,22,1,1,-64,686,7.382,608730707.919965,f8:bb:bf:8d:b9:c5
28011,22,1,6,-85,686,0.272,608730715.029844,b6:fb:e4:19:90:c
28012,22,1,6,-88,686,13.922,608730701.379836,d4:5:98:e:ea:80
28013,22,1,1,-78,686,0.467,608730714.834894,80:da:13:72:52:69
28014,22,1,1,-88,686,7.438,608730707.863832,b4:2a:e:14:3b:18
28015,22,1,1,-60,686,0.487,608730714.814973,f8:bb:bf:90:a8:f5
28016,22,1,1,-82,686,0.508,608730714.793865,80:da:13:6e:76:8f
28017,22,1,6,-81,686,0.279,608730715.022869,b4:fb:e4:29:90:c
28018,22,1,1,-79,686,0.467,608730714.83489,80:da:13:72:52:6f
28019,22,1,1,-77,686,0.482,608730714.819903,80:da:13:72:e8:ef
28020,22,1,6,-81,686,0.333,608730714.968873,b8:66:85:53:d3:6
28021,22,1,1,0,686,14.081,608730701.221014,d8:32:14:a6:d3:b1
28022,22,1,11,-75,686,13.649,608730701.652915,76:83:c2:17:fd:92
28023,22,1,6,-91,686,7.202,608730708.099819,b6:7c:9c:26:a7:f0
28024,22,1,1,-60,686,0.487,608730714.814977,f8:bb:bf:90:a8:f1
28025,22,1,1,-64,686,0.422,608730714.8799609,f8:bb:bf:8d:b9:c3
28026,22,1,1,-45,686,0.41,608730714.891993,f8:bb:bf:1e:fa:e6
28027,22,1,1,-78,686,0.482,608730714.819899,80:da:13:72:e8:e6
28028,22,1,1,0,686,7.445,608730707.857006,80:da:13:72:e8:e9
28029,22,1,1,-80,686,0.467,608730714.834882,80:da:13:72:52:66
28030,22,1,1,-45,686,0.411,608730714.890998,f8:bb:bf:1e:fa:e3
28031,22,1,6,-83,686,0.253,608730715.0488529,3c:17:10:9e:1:16
28032,22,1,1,-65,686,0.422,608730714.879957,f8:bb:bf:8d:b9:c1
28033,22,1,1,-60,686,0.486,608730714.8159691,f8:bb:bf:90:a8:f3
28034,22,1,6,0,686,13.913,608730701.389018,54:83:3a:a5:85:b8
28035,22,1,1,-47,686,0.419,608730714.882985,82:ce:62:71:b6:a1
28036,22,1,1,-92,686,7.415,608730707.886805,4:a1:51:19:c4:67
28037,22,1,1,-79,686,0.467,608730714.834886,80:da:13:72:52:63
28038,22,1,6,0,686,0.287,608730715.0150101,28:9e:fc:83:aa:6
28039,22,1,1,-81,686,0.508,608730714.793877,80:da:13:6e:76:89
28040,22,1,1,-46,686,0.411,608730714.890989,f8:bb:bf:1e:fa:e9
28041,22,1,1,-77,686,0.483,608730714.8189069,80:da:13:72:e8:e3
28042,22,1,6,-87,686,7.213,608730708.0888399,d8:32:14:a6:d3:b9
28043,22,1,6,-88,686,0.245,608730715.056827,f4:6b:ef:48:d3:96
28044,22,1,1,-82,686,0.508,608730714.793861,80:da:13:6e:76:86
28045,22,1,1,-60,686,0.487,608730714.814981,f8:bb:bf:90:a8:f9
28046,22,1,11,-83,686,6.691,608730708.610857,74:83:c2:77:fd:92
28047,22,1,1,-42,686,0.411,608730714.8910019,f8:bb:bf:1e:fa:ef
28048,22,1,6,-92,686,13.955,608730701.3468139,d8:32:14:bd:2e:41
28049,22,1,6,-77,686,0.274,608730715.027911,7c:db:98:c2:30:33
28050,22,1,6,-91,686,14.147,608730708.105667,b6:7c:9c:26:a7:f0
28051,22,1,1,-63,686,0.711,608730721.541788,f8:bb:bf:8d:b9:c5
28052,22,1,6,0,686,20.857,608730701.395844,54:83:3a:a5:85:b8
28053,22,1,1,-84,686,0.671,608730721.581699,80:da:13:72:e8:e9
28054,22,1,1,-82,686,0.694,608730721.558724,80:da:13:6e:76:8f
28055,22,1,6,0,686,7.232,608730715.020828,28:9e:fc:83:aa:6
28056,22,1,6,-74,686,0.519,608730721.7337719,b8:66:85:53:d3:6
28057,22,1,1,-66,686,7.367,608730714.885776,f8:bb:bf:8d:b9:c9
28058,22,1,1,-63,686,0.711,608730721.541784,f8:bb:bf:8d:b9:c1
28059,22,1,6,-88,686,20.866,608730701.386683,d4:5:98:e:ea:80
28060,22,1,1,-64,686,7.366,608730714.8867799,f8:bb:bf:8d:b9:c3
28061,22,1,1,-83,686,0.694,608730721.558712,80:da:13:6e:76:83
28062,22,1,1,-85,686,0.67,608730721.582695,80:da:13:72:e8:ef
28063,22,1,1,-55,686,0.673,608730721.5798,f8:bb:bf:90:a8:f3
28064,22,1,1,-42,686,0.7,608730721.5528239,f8:bb:bf:1e:fa:ef
28065,22,1,1,-80,686,7.412,608730714.840736,80:da:13:72:52:66
28066,22,1,1,0,686,0.749,608730721.5038401,c:51:1:e3:e4:e0
28067,22,1,1,-55,686,0.674,608730721.578804,f8:bb:bf:90:a8:f9
28068,22,1,6,-83,686,7.198,608730715.054716,3c:17:10:9e:1:16
28069,22,1,1,0,686,0.742,608730721.510836,f8:da:c:fd:ff:84
28070,22,1,1,-79,686,0.758,608730721.494748,80:da:13:72:52:63
28071,22,1,6,-88,686,7.19,608730715.062675,f4:6b:ef:48:d3:96
28072,22,1,1,-81,686,0.694,608730721.558728,80:da:13:6e:76:89
28073,22,1,6,-80,686,0.558,608730721.694739,b6:fb:e4:19:90:c
28074,22,1,11,-80,686,0.011,608730722.2417439,ac:3b:77:f:b8:20
28075,22,1,1,-79,686,7.412,608730714.840752,80:da:13:72:52:6f
28076,22,1,1,0,686,0.751,608730721.501832,d8:32:14:a6:d3:b1
28077,22,1,1,-78,686,0.758,608730721.494756,80:da:13:72:52:69
28078,22,1,6,-78,686,0.562,608730721.69076,7c:db:98:c2:30:33
28079,22,1,11,-75,686,20.593,608730701.659768,76:83:c2:17:fd:92
28080,22,1,1,-60,686,7.432,608730714.820792,f8:bb:bf:90:a8:f5
28081,22,1,1,-47,686,7.363,608730714.8898079,82:ce:62:71:b6:a1
28082,22,1,1,-60,686,0.674,608730721.578796,f8:bb:bf:90:a8:f1
28083,22,1,1,-82,686,0.694,608730721.55872,80:da:13:6e:76:86
28084,22,1,1,-88,686,14.383,608730707.869679,b4:2a:e:14:3b:18
28085,22,1,6,-87,686,14.158,608730708.094687,d8:32:14:a6:d3:b9
28086,22,1,1,-90,686,21.015,608730701.237671,c8:d9:d2:41:12:cc
28087,22,1,1,-45,686,0.699,608730721.553816,f8:bb:bf:1e:fa:e6
28088,22,1,1,-45,686,0.7,608730721.55282,f8:bb:bf:1e:fa:e3
28089,22,1,6,-86,686,0.501,608730721.751691,54:83:3a:a5:8b:78
28090,22,1,11,-81,686,0.017,608730722.235731,74:83:c2:77:fd:92
28091,22,1,6,-77,686,0.567,608730721.685764,b4:fb:e4:29:90:c
28092,22,1,1,-92,686,14.359,608730707.893653,4:a1:51:19:c4:67
28093,22,1,6,-92,686,20.9,608730701.352662,d8:32:14:bd:2e:41
28094,22,1,1,-84,686,0.67,608730721.582703,80:da:13:72:e8:e6
28095,22,1,1,-46,686,0.7,608730721.552812,f8:bb:bf:1e:fa:e9
28096,22,1,1,-84,686,0.671,608730721.581707,80:da:13:72:e8:e3
28097,22,1,11,-80,686,7.743,608730722.247558,ac:3b:77:f:b8:20
28098,22,1,6,-91,686,21.879,608730708.111448,b6:7c:9c:26:a7:f0
28099,22,1,1,-82,686,0.439,608730729.551535,80:da:13:6e:76:8f
28100,22,1,1,-90,686,28.747,608730701.243454,c8:d9:d2:41:12:cc
28101,22,1,11,-75,686,28.326,608730701.6645911,76:83:c2:17:fd:92
28102,22,1,1,-88,686,0.509,608730729.481466,b4:2a:e:14:3b:18
28103,22,1,1,0,686,0.443,608730729.5476841,48:0:33:9f:15:5b
28104,22,1,6,0,686,28.59,608730701.4007009,54:83:3a:a5:85:b8
28105,22,1,1,-85,686,0.44,608730729.550501,80:da:13:6e:76:89
28106,22,1,6,-78,686,8.295,608730721.69558,7c:db:98:c2:30:33
28107,22,1,6,-83,686,14.93,608730715.060523,3c:17:10:9e:1:16
28108,22,1,1,-64,686,0.456,608730729.534607,f8:bb:bf:8d:b9:c3
28109,22,1,1,-45,686,0.442,608730729.548663,f8:bb:bf:1e:fa:e3
28110,22,1,6,-87,686,0.284,608730729.706478,d8:32:14:a6:d3:b9
28111,22,1,1,-85,686,0.44,608730729.5504899,80:da:13:6e:76:83
28112,22,1,6,-86,686,8.234,608730721.756484,54:83:3a:a5:8b:78
28113,22,1,1,-85,686,0.416,608730729.574495,80:da:13:72:e8:ef
28114,22,1,1,0,686,8.481,608730721.509695,c:51:1:e3:e4:e0
28115,22,1,1,-60,686,0.419,608730729.57163,f8:bb:bf:90:a8:f1
28116,22,1,1,-78,686,0.503,608730729.487574,80:da:13:72:52:69
28117,22,1,6,-80,686,8.291,608730721.6995519,b6:fb:e4:19:90:c
28118,22,1,1,0,686,8.474,608730721.51669,f8:da:c:fd:ff:84
28119,22,1,1,-84,686,8.403,608730721.587518,80:da:13:72:e8:e3
28120,22,1,1,-82,686,0.439,608730729.5515289,80:da:13:6e:76:86
28121,22,1,1,-84,686,0.416,608730729.574506,80:da:13:72:e8:e9
28122,22,1,1,-42,686,0.441,608730729.5496681,f8:bb:bf:1e:fa:ef
28123,22,1,1,-92,686,22.092,608730707.8984259,4:a1:51:19:c4:67
28124,22,1,1,-47,686,0.452,608730729.538646,82:ce:62:71:b6:a1
28125,22,1,1,-79,686,8.49,608730721.500563,80:da:13:72:52:63
28126,22,1,6,0,686,14.964,608730715.026673,28:9e:fc:83:aa:6
28127,22,1,1,-80,686,0.502,608730729.488546,80:da:13:72:52:66
28128,22,1,1,-45,686,0.441,608730729.549657,f8:bb:bf:1e:fa:e6
28129,22,1,1,-55,686,0.419,608730729.571635,f8:bb:bf:90:a8:f3
28130,22,1,6,-77,686,0.313,608730729.677585,b4:fb:e4:29:90:c
28131,22,1,1,-84,686,0.518,608730729.472512,80:da:13:72:e8:e6
28132,22,1,6,-88,686,0.279,608730729.71146,f4:6b:ef:48:d3:96
28133,22,1,1,-63,686,8.444,608730721.5466189,f8:bb:bf:8d:b9:c5
28134,22,1,6,-74,686,8.251,608730721.739596,b8:66:85:53:d3:6
28135,22,1,1,-79,686,15.144,608730714.846569,80:da:13:72:52:6f
28136,22,1,11,-81,686,0.069,608730729.92154,74:83:c2:77:fd:92
28137,22,1,1,-60,686,0.42,608730729.570624,f8:bb:bf:90:a8:f5
28138,22,1,1,-55,686,0.419,608730729.571641,f8:bb:bf:90:a8:f9
28139,22,1,6,-88,686,0.337,608730729.653472,d4:5:98:e:ea:80
28140,22,1,1,0,686,8.484,608730721.506679,d8:32:14:a6:d3:b1
28141,22,1,1,-66,686,0.456,608730729.534602,f8:bb:bf:8d:b9:c9
28142,22,1,1,-46,686,0.442,608730729.5486519,f8:bb:bf:1e:fa:e9
28143,22,1,6,-92,686,0.268,608730729.722441,d8:32:14:bd:2e:41
28144,22,1,1,-63,686,0.456,608730729.534613,f8:bb:bf:8d:b9:c1
28145,22,1,1,-55,686,0.707,608730736.232978,f8:bb:bf:90:a8:f9
28146,22,1,1,-79,686,0.687,608730736.2529,80:da:13:72:52:63
28147,22,1,1,-85,686,0.728,608730736.211847,80:da:13:6e:76:89
28148,22,1,1,-84,686,0.703,608730736.236858,80:da:13:72:e8:e6
28149,22,1,6,-74,686,15.195,608730721.744931,b8:66:85:53:d3:6
28150,22,1,1,-85,686,0.728,608730736.2118369,80:da:13:6e:76:83
28151,22,1,1,-60,686,0.707,608730736.232957,f8:bb:bf:90:a8:f5
28152,22,1,1,-45,686,0.733,608730736.206993,f8:bb:bf:1e:fa:e3
28153,22,1,1,-88,686,7.453,608730729.4868151,b4:2a:e:14:3b:18
28154,22,1,6,-88,686,0.52,608730736.419821,d4:5:98:e:ea:80
28155,22,1,11,0,686,0.005,608730736.935024,a4:2b:8c:13:28:54
28156,22,1,6,-88,686,7.223,608730729.71681,f4:6b:ef:48:d3:96
28157,22,1,1,-42,686,0.733,608730736.206998,f8:bb:bf:1e:fa:ef
28158,22,1,1,-80,686,0.686,608730736.253878,80:da:13:72:52:66
28159,22,1,6,-78,686,15.238,608730721.7019149,7c:db:98:c2:30:33
28160,22,1,6,0,686,0.609,608730736.331004,28:9e:fc:83:aa:6
28161,22,1,1,-85,686,0.703,608730736.236842,80:da:13:72:e8:ef
28162,22,1,1,-46,686,0.733,608730736.206983,f8:bb:bf:1e:fa:e9
28163,22,1,1,-55,686,0.706,608730736.2339721,f8:bb:bf:90:a8:f3
28164,22,1,6,-87,686,7.228,608730729.711826,d8:32:14:a6:d3:b9
28165,22,1,1,0,686,7.386,608730729.554034,48:0:33:9f:15:5b
28166,22,1,1,0,686,0.673,608730736.26704,f8:da:c:fd:ff:84
28167,22,1,11,0,686,0.408,608730736.532019,d8:d7:75:b6:28:8
28168,22,1,1,-84,686,0.704,608730736.235863,80:da:13:72:e8:e3
28169,22,1,11,-81,686,7.013,608730729.926873,74:83:c2:77:fd:92
28170,22,1,6,-92,686,7.211,608730729.728799,d8:32:14:bd:2e:41
28171,22,1,1,0,686,0.679,608730736.261045,c:51:1:e3:e4:e0
28172,22,1,11,-80,686,14.687,608730722.2528939,ac:3b:77:f:b8:20
28173,22,1,6,-86,686,15.177,608730721.762831,54:83:3a:a5:8b:78
28174,22,1,1,-67,686,0.744,608730736.195952,f8:bb:bf:8d:b9:c9
28175,22,1,6,-77,686,0.574,608730736.36592,3c:17:10:9e:1:16
28176,22,1,1,-82,686,7.383,608730729.556868,80:da:13:6e:76:8f
28177,22,1,1,-60,686,0.707,608730736.232962,f8:bb:bf:90:a8:f1
28178,22,1,1,-78,686,0.687,608730736.25291,80:da:13:72:52:69
28179,22,1,1,-92,686,29.036,608730707.903788,4:a1:51:19:c4:67
28180,22,1,11,0,686,0.032,608730736.908014,d8:f:99:b7:f6:3c
28181,22,1,1,-67,686,0.744,608730736.1959411,f8:bb:bf:8d:b9:c1
28182,22,1,6,-76,686,0.6,608730736.339926,b4:fb:e4:29:90:c
28183,22,1,6,-91,686,28.823,608730708.1168051,b6:7c:9c:26:a7:f0
28184,22,1,1,-68,686,0.744,608730736.1959361,f8:bb:bf:8d:b9:c3
28185,22,1,1,0,686,15.427,608730721.513009,d8:32:14:a6:d3:b1
28186,22,1,1,-59,686,0.74,608730736.199967,82:ce:62:71:b6:a1
28187,22,1,1,-45,686,0.732,608730736.207988,f8:bb:bf:1e:fa:e6
28188,22,1,6,0,686,0.53,608730736.410029,0:19:9d:ff:8a:95
28189,22,1,1,-67,686,0.744,608730736.1959461,f8:bb:bf:8d:b9:c5
28190,22,1,6,-80,686,15.234,608730721.705884,b6:fb:e4:19:90:c
28191,22,1,1,-79,686,0.687,608730736.252905,80:da:13:72:52:6f
28192,22,1,1,-84,686,0.704,608730736.235852,80:da:13:72:e8:e9
28193,22,1,1,-80,686,0.727,608730736.212889,80:da:13:6e:76:86
28194,22,1,6,0,686,7.214,608730736.411489,0:19:9d:ff:8a:95
28195,22,1,1,-88,686,0.412,608730743.213011,b4:2a:e:14:3b:18
28196,22,1,1,-84,686,7.388,608730736.237304,80:da:13:72:e8:e9
28197,22,1,6,-88,686,13.907,608730729.7180041,f4:6b:ef:48:d3:96
28198,22,1,6,-81,686,0.273,608730743.352331,b8:66:85:53:d3:6
28199,22,1,1,-55,686,0.405,608730743.220433,f8:bb:bf:90:a8:f3
28200,22,1,1,-46,686,0.454,608730743.171444,f8:bb:bf:1e:fa:e9
28201,22,1,1,-55,686,0.405,608730743.2204391,f8:bb:bf:90:a8:f9
28202,22,1,6,-77,686,0.314,608730743.311381,b6:fb:e4:19:90:c
28203,22,1,1,-78,686,7.371,608730736.25437,80:da:13:72:52:69
28204,22,1,1,-84,686,0.449,608730743.176298,80:da:13:6e:76:83
28205,22,1,1,-84,686,7.387,608730736.238309,80:da:13:72:e8:e6
28206,22,1,6,-87,686,0.33,608730743.2950269,28:9e:fc:83:aa:6
28207,22,1,6,-87,686,13.912,608730729.713021,d8:32:14:a6:d3:b9
28208,22,1,1,-45,686,0.453,608730743.1724501,f8:bb:bf:1e:fa:e6
28209,22,1,6,-86,686,21.861,608730721.764032,54:83:3a:a5:8b:78
28210,22,1,6,-78,686,21.922,608730721.7033759,7c:db:98:c2:30:33
28211,22,1,1,-67,686,7.428,608730736.197404,f8:bb:bf:8d:b9:c5
28212,22,1,6,-92,686,13.895,608730729.729993,d8:32:14:bd:2e:41
28213,22,1,1,0,686,0.502,608730743.1235061,c:51:1:e3:e4:e0
28214,22,1,1,-59,686,7.424,608730736.201426,82:ce:62:71:b6:a1
28215,22,1,1,-68,686,0.464,608730743.161393,f8:bb:bf:8d:b9:c3
28216,22,1,6,-85,686,0.295,608730743.330281,3c:17:10:9e:1:16
28217,22,1,1,-84,686,7.388,608730736.2373149,80:da:13:72:e8:e3
28218,22,1,1,-60,686,0.409,608730743.216421,f8:bb:bf:90:a8:f1
28219,22,1,11,-81,686,13.697,608730729.928337,74:83:c2:77:fd:92
28220,22,1,1,-80,686,7.411,608730736.214348,80:da:13:6e:76:86
28221,22,1,1,-83,686,0.449,608730743.17632,80:da:13:6e:76:89
28222,22,1,1,-79,686,0.511,608730743.114365,80:da:13:72:52:6f
28223,22,1,1,0,686,0.505,608730743.120467,d8:32:14:a6:d3:b1
28224,22,1,1,-85,686,7.387,608730736.238291,80:da:13:72:e8:ef
28225,22,1,1,-42,686,0.453,608730743.1724621,f8:bb:bf:1e:fa:ef
28226,22,1,11,0,686,7.092,608730736.533478,d8:d7:75:b6:28:8
28227,22,1,1,0,686,14.07,608730729.555494,48:0:33:9f:15:5b
28228,22,1,1,-80,686,0.51,608730743.115342,80:da:13:72:52:66
28229,22,1,11,-80,686,21.371,608730722.2543529,ac:3b:77:f:b8:20
28230,22,1,1,-67,686,7.428,608730736.1973981,f8:bb:bf:8d:b9:c1
28231,22,1,1,-79,686,0.511,608730743.114359,80:da:13:72:52:63
28232,22,1,6,-76,686,0.32,608730743.3053869,b4:fb:e4:29:90:c
28233,22,1,1,0,686,7.357,608730736.2685,f8:da:c:fd:ff:84
28234,22,1,1,-82,686,0.448,608730743.1773261,80:da:13:6e:76:8f
28235,22,1,6,-88,686,7.204,608730736.421016,d4:5:98:e:ea:80
28236,22,1,1,-45,686,0.453,608730743.172456,f8:bb:bf:1e:fa:e3
28237,22,1,11,0,686,6.715,608730736.910473,d8:f:99:b7:f6:3c
28238,22,1,1,-67,686,0.465,608730743.1604099,f8:bb:bf:8d:b9:c9
28239,22,1,11,0,686,6.689,608730736.936483,a4:2b:8c:13:28:54
28240,22,1,1,-60,686,0.409,608730743.2164149,f8:bb:bf:90:a8:f5
28241,22,1,1,-79,686,0.592,608730749.995209,80:da:13:72:52:63
28242,22,1,6,-76,686,7.263,608730743.324235,b4:fb:e4:29:90:c
28243,22,1,6,0,686,14.158,608730736.429316,0:19:9d:ff:8a:95
28244,22,1,6,-85,686,7.239,608730743.348162,3c:17:10:9e:1:16
28245,22,1,6,-86,686,0.44,608730750.1471579,54:83:3a:a5:8b:78
28246,22,1,1,-85,686,14.331,608730736.256166,80:da:13:72:e8:ef
28247,22,1,11,0,686,14.036,608730736.551309,d8:d7:75:b6:28:8
28248,22,1,6,-77,686,7.258,608730743.329223,b6:fb:e4:19:90:c
28249,22,1,1,-45,686,0.536,608730750.051294,f8:bb:bf:1e:fa:e3
28250,22,1,6,-92,686,0.359,608730750.228075,d8:32:14:bd:2e:41
28251,22,1,1,-92,686,0.533,608730750.054083,48:0:33:9f:15:5b
28252,22,1,1,-81,686,0.531,608730750.056192,80:da:13:6e:76:86
28253,22,1,1,-78,686,0.592,608730749.995216,80:da:13:72:52:69
28254,22,1,1,-81,686,0.531,608730750.056196,80:da:13:6e:76:8f
28255,22,1,1,-67,686,0.548,608730750.039263,f8:bb:bf:8d:b9:c9
28256,22,1,11,0,686,13.659,608730736.9283049,d8:f:99:b7:f6:3c
28257,22,1,6,-88,686,14.148,608730736.439117,d4:5:98:e:ea:80
28258,22,1,11,0,686,13.633,608730736.954312,a4:2b:8c:13:28:54
28259,22,1,1,-46,686,0.537,608730750.0502911,f8:bb:bf:1e:fa:e9
28260,22,1,1,0,686,7.448,608730743.1392981,d8:32:14:a6:d3:b1
28261,22,1,6,-78,686,28.866,608730721.7212199,7c:db:98:c2:30:33
28262,22,1,6,-88,686,0.369,608730750.218109,f4:6b:ef:48:d3:96
28263,22,1,6,-81,686,0.356,608730750.231188,b8:66:85:53:d3:6
28264,22,1,1,-88,686,7.356,608730743.2311131,b4:2a:e:14:3b:18
28265,22,1,1,-84,686,0.61,608730749.97717,80:da:13:72:e8:e9
28266,22,1,1,-55,686,0.536,608730750.051288,f8:bb:bf:1e:fa:ef
28267,22,1,1,-84,686,0.61,608730749.977177,80:da:13:72:e8:e3
28268,22,1,1,-80,686,0.592,608730749.995203,80:da:13:72:52:66
28269,22,1,11,-81,686,20.641,608730729.9461989,74:83:c2:77:fd:92
28270,22,1,1,-84,686,0.609,608730749.978173,80:da:13:72:e8:e6
28271,22,1,1,0,686,7.446,608730743.141322,c:51:1:e3:e4:e0
28272,22,1,1,-55,686,0.613,608730749.974281,f8:bb:bf:90:a8:f3
28273,22,1,11,-80,686,28.314,608730722.273206,ac:3b:77:f:b8:20
28274,22,1,1,-68,686,0.547,608730750.040239,f8:bb:bf:8d:b9:c3
28275,22,1,1,-67,686,0.548,608730750.0392591,f8:bb:bf:8d:b9:c5
28276,22,1,1,0,686,0.582,608730750.005302,4:a1:51:19:c4:67
28277,22,1,6,-87,686,7.273,608730743.314153,28:9e:fc:83:aa:6
28278,22,1,1,-82,686,0.532,608730750.055181,80:da:13:6e:76:89
28279,22,1,1,0,686,14.301,608730736.286319,f8:da:c:fd:ff:84
28280,22,1,1,-60,686,0.613,608730749.9742659,f8:bb:bf:90:a8:f5
28281,22,1,1,-56,686,0.536,608730750.051277,f8:bb:bf:1e:fa:e6
28282,22,1,1,-55,686,0.613,608730749.9742839,f8:bb:bf:90:a8:f9
28283,22,1,1,-81,686,0.531,608730750.056185,80:da:13:6e:76:83
28284,22,1,1,-79,686,0.592,608730749.995213,80:da:13:72:52:6f
28285,22,1,1,-59,686,14.368,608730736.2192739,82:ce:62:71:b6:a1
28286,22,1,1,-67,686,0.548,608730750.039255,f8:bb:bf:8d:b9:c1
28287,22,1,6,-87,686,20.855,608730729.732145,d8:32:14:a6:d3:b9
28288,22,1,1,-60,686,0.613,608730749.97427,f8:bb:bf:90:a8:f1
28289,22,1,6,-81,686,3.499,608730750.1985201,b8:66:85:53:d3:6
28290,22,1,11,-81,686,23.784,608730729.9135289,74:83:c2:77:fd:92
28291,22,1,1,-84,686,0.681,608730753.016504,80:da:13:72:e8:e6
28292,22,1,6,-82,686,0.533,608730753.1645141,d8:32:14:bd:2e:41
28293,22,1,1,-84,686,0.682,608730753.015507,80:da:13:72:e8:e3
28294,22,1,1,-85,686,0.666,608730753.031494,80:da:13:72:52:6f
28295,22,1,1,-60,686,0.685,608730753.0125511,f8:bb:bf:90:a8:f5
28296,22,1,1,-67,686,0.723,608730752.974545,f8:bb:bf:8d:b9:c5
28297,22,1,6,-88,686,17.292,608730736.405473,d4:5:98:e:ea:80
28298,22,1,1,-84,686,0.682,608730753.015502,80:da:13:72:e8:e9
28299,22,1,11,0,686,16.803,608730736.8945761,d8:f:99:b7:f6:3c
28300,22,1,1,-82,686,0.705,608730752.9925109,80:da:13:6e:76:89
28301,22,1,1,-85,686,0.681,608730753.0164961,80:da:13:72:e8:ef
28302,22,1,6,-77,686,0.469,608730753.228534,b6:fb:e4:19:90:c
28303,22,1,1,-81,686,0.705,608730752.992525,80:da:13:6e:76:8f
28304,22,1,1,-46,686,0.711,608730752.986573,f8:bb:bf:1e:fa:e3
28305,22,1,1,-84,686,0.666,608730753.031499,80:da:13:72:52:69
28306,22,1,11,0,686,17.18,608730736.5175791,d8:d7:75:b6:28:8
28307,22,1,1,-68,686,0.722,608730752.97554,f8:bb:bf:8d:b9:c3
28308,22,1,6,-76,686,10.407,608730743.290537,b4:fb:e4:29:90:c
28309,22,1,1,-67,686,0.723,608730752.9745419,f8:bb:bf:8d:b9:c1
28310,22,1,6,-88,686,3.513,608730750.184468,f4:6b:ef:48:d3:96
28311,22,1,1,-67,686,0.722,608730752.975548,f8:bb:bf:8d:b9:c9
28312,22,1,1,-56,686,0.71,608730752.987559,f8:bb:bf:1e:fa:e6
28313,22,1,6,-87,686,0.483,608730753.214479,28:9e:fc:83:aa:6
28314,22,1,1,-91,686,0.654,608730753.0434649,4:a1:51:19:c4:67
28315,22,1,1,-46,686,0.711,608730752.986567,f8:bb:bf:1e:fa:ef
28316,22,1,11,0,686,16.777,608730736.9205811,a4:2b:8c:13:28:54
28317,22,1,1,-81,686,0.705,608730752.992517,80:da:13:6e:76:83
28318,22,1,1,-85,686,0.665,608730753.0324911,80:da:13:72:52:66
28319,22,1,1,-46,686,0.711,608730752.98657,f8:bb:bf:1e:fa:e9
28320,22,1,6,-86,686,3.584,608730750.113482,54:83:3a:a5:8b:78
28321,22,1,1,0,686,17.444,608730736.253587,f8:da:c:fd:ff:84
28322,22,1,1,-92,686,0.707,608730752.990462,48:0:33:9f:15:5b
28323,22,1,6,0,686,17.302,608730736.395584,0:19:9d:ff:8a:95
28324,22,1,1,-85,686,0.666,608730753.031488,80:da:13:72:52:63
28325,22,1,1,-55,686,0.685,608730753.0125641,f8:bb:bf:90:a8:f9
28326,22,1,1,-60,686,0.685,608730753.012554,f8:bb:bf:90:a8:f1
28327,22,1,1,-59,686,17.512,608730736.185556,82:ce:62:71:b6:a1
28328,22,1,1,0,686,10.59,608730743.10759,c:51:1:e3:e4:e0
28329,22,1,6,-85,686,0.552,608730753.1454849,3c:17:10:9e:1:16
28330,22,1,1,-81,686,3.675,608730750.022523,80:da:13:6e:76:86
28331,22,1,1,-94,686,0.66,608730753.0374551,d8:32:14:a6:d3:b1
28332,22,1,1,-88,686,10.5,608730743.197471,b4:2a:e:14:3b:18
28333,22,1,6,-87,686,0.549,608730753.148476,d8:32:14:a6:d3:b9
28334,22,1,1,-55,686,0.685,608730753.012562,f8:bb:bf:90:a8:f3
28335,22,1,6,-79,686,0.471,608730753.226531,7c:db:98:c2:30:33
28336,22,1,1,-85,686,7.352,608730753.064275,80:da:13:72:52:6f
28337,22,1,6,-86,686,0.232,608730760.184262,54:83:3a:a5:8b:78
28338,22,1,1,-62,686,0.444,608730759.972508,f8:bb:bf:8d:b9:c3
28339,22,1,6,-85,686,7.238,608730753.178265,3c:17:10:9e:1:16
28340,22,1,1,-67,686,7.408,608730753.008501,f8:bb:bf:8d:b9:c5
28341,22,1,1,-46,686,7.397,608730753.019549,f8:bb:bf:1e:fa:e3
28342,22,1,1,-46,686,7.397,608730753.0195421,f8:bb:bf:1e:fa:ef
28343,22,1,6,-79,686,0.296,608730760.120488,7c:db:98:c2:30:33
28344,22,1,1,-55,686,0.507,608730759.9095241,f8:bb:bf:90:a8:f9
28345,22,1,1,-91,686,7.34,608730753.076216,4:a1:51:19:c4:67
