id,sticker_id,tag
25894,10039921,HERE NOW
25895,10039921,JUST LANDED*
25896,10039921,IM HERE NOW
25897,10039921,AIRPLANE
25898,10039921,JUST LANDED
25899,10039921,ARRIVING
25900,10039921,TRAVEL
25901,10039921,IM HERE
25902,10039921,JUST ARRIVED
25903,10039921,LANDED
25904,10215350,SNOWMAN
25905,10215350,SNOWMAN*
25906,10213319,HAWKS
25907,10213319,NBA
25908,10213319,ATLANTA
25909,10231470,AMAZING
25910,10231470,GOOD AT STUFF AND THINGS
25911,10231470,GOOD AT STUFF  THINGS*
25912,10231470,TALENTED
25913,10231470,LOOK AT ME
25914,10231470,GOOD AT STUFF
25915,10231470,GOOD AT THINGS AND STUFF
25916,10231470,GOOD AT THINGS
25917,20008916,WOW I LOVE THAT
25918,20008916,WOW I LOVE THAT*
25919,20008916,HATE THAT
25920,20008916,I HATE IT
25921,20008916,WOW
25922,20008916,SARCASTIC
25923,10216303,WHAT UP FAM*
25924,10216303,HEY FAM
25925,10216303,HI FAM
25926,10216303,WHATS UP FAM
25927,10216303,SUP FAM
25928,10216303,WHAT UP FAM
25929,20018808,ENVIRONMENT
25930,20018808,EARTH DAY
25931,20018808,PLEASE RECYCLE
25932,20018808,RECYCLE
25933,20018808,GARBAGE
25934,20018808,PLEASE RECYCLE*
25935,20018808,BOTTLES
25936,20018808,RECYCLING
25937,20018808,CANS
25938,20018808,RECYCLING BIN
25939,20018808,BIN
25940,10222794,DANCING
25941,10222794,HIP HOP SLIDE*
25942,10222794,HIP HOP SLIDE
25943,10222794,DANCE
25944,10222794,SLIDE
25945,10232686,BANANA
25946,10232686,GO BANANAS
25947,10232686,GO CRAZY
25948,10232686,GO BANANAS*
25949,10232686,BANANAS
25950,10207031,WORD*
25951,10207031,WORD
25952,10207031,BLING
25953,10207031,BLING BLING
25954,10223747,NFL
25955,10223747,BROWNS
25956,10223747,FOOTBALL
25957,10223747,CLEVELAND
25958,10224104,CLEVER
25959,10224104,SMART*
25960,10224104,SMART
25961,10230332,LIGHTNING
25962,10230332,HOCKEY
25963,10230332,NHL
25964,10230332,TAMPA BAY
25965,20006492,SAUDI NATIONAL DAY*
25966,20006492,SAUDI NATIONAL DAY
25967,10224367,HISS
25968,10224367,SNAKE COIL
25969,10224367,SNAKE
25970,10224367,HELP
25971,10224367,HELP ME
25972,10221060,DRINKING
25973,10221060,BEER
25974,10221060,CHEERS
25975,10218412,SNAIL
25976,10218412,TOO SLOW
25977,10218412,SLOW
25978,10218412,YOURE SLOW
25979,10218412,SNAIL SHELL
25980,10218412,CRAWLING
25981,10218412,CRAWL
25982,10224640,HOUSTON
25983,10224640,ROCKETS
25984,10224640,NBA
25985,20002107,BIRDIE
25986,20002107,BIRD
25987,20002107,FLYING
25988,20002107,RIDING A BIRD
25989,20002107,SPARROW
25990,20002107,BIRD FRIEND
25991,20002107,BIRD RIDING
25992,10218675,MLB
25993,10218675,OAKLAND
25994,10218675,OAKLAND ATHLETICS
25995,10218675,BASEBALL
25996,10218675,ATHLETICS
25997,10212384,BACK TO SCHOOL
25998,10212384,SEPTEMBER
25999,10212384,SCHOOL
26000,10212384,BACK TO SCHOOL*
26001,10212384,BACKPACK
26002,10228567,FLUSHED EMOJI
26003,10228567,EMOJI
26004,10228567,EMBARRASSED
26005,10228567,FLUSHED
26006,10228567,EMBARRASSED EMOJI
26007,10228567,BLUSHING EMOJI
26008,10228567,😳
26009,10231821,SLEEP EARLY
26010,10231821,GO TO BED
26011,10231821,DONT STAY UP LATE
26012,10231821,DONT STAY UP TOO LATE*
26013,10231821,DONT STAY UP TOO LATE
26014,10219628,FEED MY FACE*
26015,10219628,HUNGRY
26016,10219628,FEED ME
26017,10219628,IM HUNGRY
26018,10219628,FEED MY FACE
26019,10219628,FOOD
26020,10219628,IM HUNGRY
26021,10213337,BOSTON
26022,10213337,BKN
26023,10213337,CELTICS
26024,10213337,NBA
26025,10223502,NFL
26026,10223502,BUFFALO
26027,10223502,BILLS
26028,10223502,FOOTBALL
26029,9281362,MEH
26030,9281362,NOT SURE
26031,9281362,MAYBE
26032,9281362,QUICK REPLIES*
26033,9281362,WHO KNOWS
26034,9281362,SIGN
26035,9281362,I DONT KNOW
26036,9281362,MAYBE*
26037,9281362,PADDLE
26038,10230350,HOCKEY
26039,10230350,PREDATORS
26040,10230350,NHL
26041,10230350,NASHVILLE
26042,10227702,BEE CAREFUL*
26043,10227702,BUMBLE BEE
26044,10227702,BEE
26045,10227702,BE CAREFUL
26046,10227702,BEE CAREFUL
26047,10227702,SAFE TRAVELS
26048,10221674,DRY*
26049,10221674,CACTUS
26050,10221674,DRY
26051,20012017,GUESS ILL DIE*
26052,20012017,I GUESS ILL DIE
26053,20012017,GUESS ILL DIE
26054,20012017,GUESS ILL DIE
26055,10222031,OKAY
26056,10222031,MAGIC EIGHT BALL
26057,10222031,8BALL
26058,10222031,EIGHT BALL YES
26059,10222031,EIGHT BALL YES*
26060,10222031,YES
26061,10222031,8 BALL
26062,10222031,YES*
26063,10222031,OK
26064,10222031,EIGHT BALL
26065,10222031,MAGIC 8 BALL
26066,10216066,CAT
26067,10216066,CAT ON MY HEAD
26068,10216066,CAT ON HEAD
26069,10218693,MLB
26070,10218693,ST LOUIS
26071,10218693,BASEBALL
26072,10218693,CARDINALS
26073,10230095,HOCKEY
26074,10230095,NHL
26075,10230095,RANGERS
26076,10230095,NEW YORK
26077,10229811,DINNER*
26078,10229811,DINNER
26079,10229811,DINNER TIME
26080,10229811,FOOD
26081,10229811,DINNER
26082,10229811,LETS GET DINNER
26083,10229811,SUPPER
26084,10223520,TENNESSEE
26085,10223520,NFL
26086,10223520,TITANS
26087,10223520,FOOTBALL
26088,10233412,YOU CAN DO IT
26089,10233412,STAY STRONG
26090,10233412,HANG IN THERE
26091,10233412,HANG IN THERE*
26092,10233412,CAT
26093,10233412,KITTY
26094,10233412,CLOTHING LINE
26095,10233412,LAUNDRY LINE
26096,10217555,THATS COLD
26097,10217555,HEARTLESS
26098,10217555,THATS COLD*
26099,10217555,CRUEL
26100,10217555,MEAN
26101,10217555,HARSH
26102,10217555,COLD
26103,10217555,DRY
26104,10217555,COLD HEARTED
26105,10217555,THATS COLD
26106,10217555,DIS
26107,10223783,NFL
26108,10223783,GREEN BAY
26109,10223783,PACKERS
26110,10223783,FOOTBALL
26111,10218508,OH WELL
26112,10218508,OH WELL*
26113,20039521,CU SOON
26114,20039521,SEE YOU SOONISH*
26115,20039521,C U SOONISH
26116,20039521,SEE YA
26117,20039521,SEE YOU SOONISH
26118,20039521,SEE YOU
26119,20039521,SEE YOU SOON
26120,20039521,C U
26121,10212753,OKAY
26122,10212753,YEP
26123,10212753,YUP
26124,10212753,YES
26125,10212753,YEAH
26126,10212753,OK
26127,10212753,YUP*
26128,10213706,MAGIC
26129,10213706,ORLANDO
26130,10213706,NBA
26131,10213373,BUCKS
26132,10213373,NBA
26133,10213373,MILWAUKEE
26134,10229556,HOCKEY
26135,10229556,BOOOOOO*
26136,10229556,BOOOOOO
26137,10229556,BOO
26138,10229556,BOOO
26139,10229556,BOOOOO
26140,10229556,BOOOO
26141,10235784,MEMORIAL DAY
26142,10235784,EAGLE
26143,10235784,VETERANS DAY
26144,10235784,AMERICA
26145,10235784,USA
26146,10235784,VETERAN
26147,10235784,VETERANS DAY
26148,10235784,MEMORIAL
26149,10235784,VETERAN DAY
26150,10235784,US
26151,10226845,GOLF
26152,10226845,SPORTS
26153,10226845,TEE
26154,10230446,COYOTES
26155,10230446,HOCKEY
26156,10230446,NHL
26157,10230446,ARIZONA
26158,10221507,PASTRY
26159,10221507,BAKED GOOD
26160,10221507,CROISSANT
26161,10221507,BREAKFAST
26162,10221507,FOOD
26163,10221174,EW
26164,10221174,EW*
26165,10233693,DREAM BIG*
26166,10233693,DREAM BIG
26167,10233693,DREAM
26168,10237357,FEEL THE BURN
26169,10237357,WORKOUT
26170,10237357,FITNESS
26171,10237357,DUMBBELL
26172,10237357,GYM
26173,10237357,FEEL THE BURN*
26174,10237357,EXERCISE
26175,10237357,WORKING OUT
26176,10237357,WORK OUT
26177,10237357,WEIGHTS
26178,10237357,BICEPS
26179,10234050,MONEY
26180,10234050,MONEY*
26181,10234050,$
26182,10234050,CASH
26183,10234050,BLING
26184,10234050,VEGAS
26185,10218526,MLB
26186,10218526,TORONTO
26187,10218526,BASEBALL
26188,10218526,BLUE JAYS
26189,10212235,VINE SWING
26190,10212235,SWING
26191,10212235,SWINGING
26192,10212235,TARZAN
26193,10212235,VINE
26194,10218193,HAPPY BELATED BIRTHDAY
26195,10218193,HAPPY BELATED BIRTHDAY*
26196,10218193,HAPPY BELATED BDAY
26197,10218193,BELATED BDAY
26198,10218193,BELATED BIRTHDAY
26199,10224754,HUG TIME*
26200,10224754,HUG
26201,10224754,HUG TIME
26202,20000921,I LOVE MYSELF
26203,20000921,I LOVE MYSELF*
26204,20000921,SELF LOVE
26205,20008179,BECKONING CAT
26206,20008179,MANEKI NEKO
26207,20008179,CAT
26208,20008179,NEKO
26209,20008179,LUCKY CAT
26210,20008179,MONEY CAT
26211,10219146,YAY
26212,10219146,SCORE
26213,10219146,BASKETBALL
26214,10219146,GAME
26215,10219146,SLAM DUNK
26216,10219146,WINNER
26217,10219146,SLAM DUNK*
26218,10219146,TEAM
26219,10219146,NBA
26220,10219146,NET
26221,10219146,WIN
26222,10219146,GO ME
26223,20034201,I GIVE UP
26224,20034201,STRESSED OUT
26225,20034201,STRESS
26226,20034201,YOU WIN
26227,20034201,I GIVE UP*
26228,20034201,I CONCEDE
26229,20034201,TIRED
26230,20034201,I FAIL
26231,20034201,WOODEN SIGN
26232,20034201,I LOSE
26233,20034201,PICKET SIGN
26234,20034201,STRESSED
26235,20034201,FAILURE
26236,20034201,UGH
26237,20034201,STRESSFUL
26238,20034201,WAAAH*
26239,20034201,CARDBOARD SIGN
26240,20040692,CHONKY TIGER
26241,20040692,TIGER
26242,20040692,CHONKY
26243,20040692,CAT
26244,20040692,ANIMAL
26245,20040692,CHUNKY TIGER
26246,20040692,ROAR
26247,20040692,RAWR
26248,20040692,CHUBBY
26249,20040692,HAPPY
26250,20040692,JUNGLE
26251,20040692,CUTE
26252,20040692,FULL
26253,10188110,I DONT CARE
26254,10188110,HATERS GONNA HATE*
26255,10188110,HATERS GONNA HATE
26256,10188110,WHO CARES
26257,10188110,WHATEVER
26258,9964692,SPOOKY
26259,9964692,BRAAINS
26260,9964692,BRAINS
26261,9964692,HALLOWEEN
26262,9964692,HALLOWEENMOJI
26263,9964692,ZOMBIE
26264,9964692,UNDEAD
26265,9964692,BRAAINS*
26266,9964692,SCARY
26267,9964692,ZOMBIES
26268,9964692,BRAINS*
26269,10213724,PHILADELPHIA
26270,10213724,76ERS
26271,10213724,NBA
26272,10229574,GIRLS NITE*
26273,10229574,NIGHT OUT
26274,10229574,GIRLS NITE
26275,10229574,GIRLS NIGHT
26276,10229574,PARTY
26277,20015896,BEST FRIEND
26278,20015896,GIRLS
26279,20015896,FRIENDS
26280,20015896,GIRLFRIENDS
26281,20015896,GIRLFRIEND
26282,20015896,GIRLFRIENDS*
26283,20015896,INTERNATIONAL WOMENS DAY
26284,20015896,IWD
26285,20015896,INTERNATIONAL WOMENS DAY
26286,20015896,WOMEN
26287,20015896,GAL PAL
26288,20015896,LADIES
26289,20015896,GIRL
26290,20015896,GAL PALS
26291,20015896,GF
26292,20015896,WOMAN
26293,20006361,SAUDI NATIONAL DAY*
26294,20006361,SAUDI NATIONAL DAY
26295,20006361,KSA
26296,10230201,HOCKEY
26297,10230201,NHL
26298,10230201,TORONTO
26299,10230201,MAPLE LEAFS
26300,20032110,KEEPING CALM
26301,20032110,SIPPING A SODA
26302,20032110,METEOR SHOWER
26303,20032110,IM FINE
26304,20032110,TYRANNOSAURUS
26305,20032110,DISASTER
26306,20032110,MEH
26307,20032110,DINOSAURS
26308,20032110,EXTINCTION
26309,20032110,TYRANNOSAURUS REX
26310,20032110,COMET
26311,20032110,IM FINE
26312,20032110,TRICERATOPS
26313,20032110,DINO
26314,20032110,ARMAGEDDON
26315,20032110,NONCHALANT
26316,20032110,APATHY
26317,20032110,STEGOSAURUS
26318,20032110,ITLL BE FINE
26319,20032110,CALM
26320,20032110,TREX
26321,20032110,WHO CARES
26322,20032110,DUMPSTER FIRE
26323,20032110,THIS IS FINE
26324,20032110,IT IS WHAT IT IS
26325,10220905,ALARM CLOCK
26326,10220905,ALARM DANCE*
26327,10220905,WAKE UP
26328,10220905,ALARM DANCE
26329,10220905,WAKING UP
26330,10226863,ALCOHOL
26331,10226863,WINE GLASS
26332,10226863,RED WINE
26333,10226863,DRINKING
26334,10226863,WINE TIME*
26335,10226863,DRINK
26336,10226863,WINE
26337,10226863,WINE TIME
26338,10230464,HOCKEY
26339,10230464,NHL
26340,10230464,PHILIDELPHIA
26341,10230464,FLYERS
26342,20009941,LISTEN TO THIS
26343,20009941,SOUND ON*
26344,20009941,SOUND ON
26345,10227483,HEARTBREAK
26346,10227483,BROKEN HEART EYES
26347,10227483,BROKEN HEART
26348,10227483,EMOJI
26349,10221788,TEA
26350,10221788,TEACUP
26351,10221788,CHILLIN
26352,10221788,CHILLIN IN TEA
26353,10221788,CHILLIN IN TEA*
26354,10218544,MLB
26355,10218544,BASEBALL
26356,10218544,WHITE SOX
26357,10218544,CHICAGO
26358,10224772,LEGEND
26359,10224772,PORTRAIT
26360,10224772,FRAME
26361,10212849,WRECK
26362,10212849,JACK HAMMER
26363,10212849,CONSTRUCTION
26364,10212849,DESTROY
26365,10212849,JACK HAMMER*
26366,10212849,JACKHAMMER
26367,10212849,DESTRUCTION
26368,10212849,JACKHAMMER*
26369,9941941,GREETING
26370,9941941,NAMASTE*
26371,9941941,BOW
26372,9941941,NAMASTE
26373,10215833,HAPPY HOLIDAYS
26374,10215833,SNOW ANGELS
26375,10215833,HAPPY HOLIDAYS*
26376,10215833,SNOW
26377,10215833,SNOW ANGEL
26378,10215833,HOLIDAY
26379,10215833,WINTER HOLIDAYS
26380,10219164,EASTER*
26381,10219164,HAPPY EASTER
26382,10219164,EASTER
26383,10219164,HAPPY EASTER*
26384,10213469,PACERS
26385,10213469,NBA
26386,10213469,INDIANA
26387,9954960,KISSES
26388,9954960,SEXY TIME
26389,9954960,SMOOCH
26390,9954960,KISSES*
26391,9954960,HUGS AND KISSES
26392,9954960,XOXO
26393,10134010,HOW YA FEELIN*
26394,10134010,QUICK REPLIES
26395,10134010,HOW ARE YA
26396,10134010,CHAIR
26397,10134010,HOW ARE YOU
26398,10134010,WHATS UP
26399,10134010,ARE YOU OK
26400,10134010,HOW YA FEELIN
26401,10134010,SUP
26402,10134010,HOW YOU
26403,10134010,HOW ARE YOU FEELING
26404,10134010,HOW YOU FEELING
26405,10214362,BRIDE
26406,10214362,GROOM
26407,10214362,JUST MARRIED
26408,10214362,HOLDING HANDS
26409,10214362,CEREMONY
26410,10214362,MARRIAGE
26411,10214362,WEDDING
26412,10214362,MARRIED
26413,10230482,HOCKEY
26414,10230482,PREDATORS
26415,10230482,NHL
26416,10230482,NASHVILLE
26417,20008548,WORM
26418,20008548,MORNING GREETINGS
26419,20008548,GOOD MORNING
26420,20008548,BIRD
26421,20008548,GOOD MORNING*
26422,20008548,MORNING
26423,20008548,EARLY BIRD
26424,10218562,DODGERS
26425,10218562,MLB
26426,10218562,BASEBALL
26427,10218562,LOS ANGELES
26428,10232055,FOLLOW YOUR HEART*
26429,10232055,FOLLOW YOUR HEART
26430,10232055,FOLLOW UR HEART
26431,10232055,FOLLOW YR HEART
26432,20025025,HIPPOPOTAMUS
26433,20025025,TOYS
26434,20025025,HIPPO
26435,20025025,WHEE
26436,20025025,BOUNCEY HIPPO
26437,20025025,SPRING HORSE
26438,20025025,PLAYGROUND
26439,20025025,RIDE ON HIPPO
26440,20025025,SPRING ROCKER
26441,20025025,SPRING COIL ROCKER
26442,20025025,YAY
26443,20025025,WOO HOO
26444,20025025,WEEE
26445,20025025,HIPPO RIDE
26446,10213224,RAPTORS
26447,10213224,TORONTO
26448,10213224,NBA
26449,10223379,CRYING
26450,10223379,CRYING*
26451,10223379,CRY BABY
26452,10223379,CRY
26453,10223379,WEEP
26454,10223379,WEEPING
26455,20002530,ARE YOU SURE
26456,20002530,YOU SURE
26457,20002530,FINAL ANSWER
26458,20002530,FINAL ANSWER*
26459,20002530,ARE YOU SURE
26460,20002530,
26461,20002530,GAME SHOW
26462,10076350,HELLO SUNSHINE
26463,10076350,SUNSHINE
26464,10076350,WEATHER
26465,10076350,HELLO
26466,10076350,SUNNY
26467,10076350,HELLO SUNSHINE*
26468,10076350,HEY
26469,20025561,TYPO
26470,20025561,GRAMMAR
26471,20025561,YOURE*
26472,20025561,YOU RE
26473,20025561,SPELL CHECK
26474,20025561,CORRECTION
26475,20025561,YOURE
26476,20025561,YOU ARE
26477,20025561,GRAMMAR POLICE
26478,20025561,YOURE
26479,20025561,YOURE*
26480,10227316,HOT COCOA
26481,10227316,KISSES
26482,10227316,HOT CHOCOLATE
26483,10227316,COCOA
26484,10227316,COCOA KISSES
26485,10223652,NFL
26486,10223652,FOOTBALL
26487,10223652,SEATTLE
26488,10223652,SEAHAWKS
26489,10229943,FLASHLIGHT
26490,10229943,FLASHLIGHT*
26491,10208152,ARE YOU KIDDING ME
26492,10208152,YOU KIDDIN ME
26493,10208152,YOU KIDDING ME
26494,10208152,UGH
26495,10208152,ANNOYED
26496,10208152,UNIMPRESSED
26497,10208152,POSE
26498,20006993,YAY
26499,20006993,YAY*
26500,20006993,YAY
26501,20006993,ANNOYED
26502,20006993,SARCASTIC YAY
26503,20006993,BOO
26504,10218580,TWINS
26505,10218580,MLB
26506,10218580,MINNESOTA
26507,10218580,BASEBALL
26508,10222514,OKAY
26509,10222514,TECH
26510,10222514,AFFIRMATIVE*
26511,10222514,THATS RIGHT
26512,10222514,YEP
26513,10222514,YES
26514,10222514,AGREE
26515,10222514,ROBOT
26516,10222514,TRUTH
26517,10222514,YUP
26518,10222514,NERD
26519,10222514,AFFIRMATIVE
26520,10222514,OK
26521,9573263,HUMP DAY SLIDE
26522,9573263,HUMP DAY*
26523,9573263,HUMP DAY
26524,9573263,WEDNESDAY*
26525,9573263,WEDNESDAY
26526,10226714,FLIGHT
26527,10226714,SECURITY
26528,10226714,METAL DETECTOR
26529,10226714,TRAVEL
26530,10226714,AIRPORT
26531,10236273,HI
26532,10236273,HIEEE*
26533,10236273,WAVIN
26534,10236273,HELLO
26535,10236273,HEY
26536,10236273,HIEEE
26537,20038778,HAPPY NEW YEAR
26538,20038778,NEW YEARS
26539,20038778,HAPPY NEW YEARS
26540,20038778,NEW YEARS BALLOONS
26541,20038778,HAPPY 2020
26542,20038778,HAPPY 2020*
26543,20038778,2020 BALLOONS
26544,10220686,GIG
26545,10220686,JAMMING
26546,10220686,RAD KEYTAR*
26547,10220686,RAD KEYTAR
26548,10220686,EIGHTIES
26549,10220686,MUSIC
26550,10220686,RAD
26551,10220686,ROCKIN IT
26552,10220686,KEYTAR*
26553,10220686,KEYTAR
26554,10220686,80S
26555,10220686,90S
26556,10220686,NINETIES
26557,10220686,YAY
26558,10220686,INSTRUMENT
26559,10220686,KEYBOARD
26560,10220686,PIANO
26561,10220686,MUSICAL INSTRUMENT
26562,10230578,LOSS
26563,10230578,DISAPPOINTED
26564,10230578,FOAM FINGER
26565,10230578,LOST
26566,10230578,SAD
26567,10230578,WINTER SPORTS
26568,20014276,LETS GO
26569,20014276,LETS GO*
26570,20014276,CARS
26571,20014276,CHECKERED FLAG
26572,20014276,RACING
26573,20014276,LETS GO
26574,20014276,LETS GO*
26575,20014276,RACE CAR
26576,20014276,RACING CAR
26577,10058753,GIANT HEART
26578,10058753,I LOVE YOU
26579,10058753,I LOVE YOU*
26580,10058753,I LUV YA
26581,10058753,LUV YA
26582,10058753,LOVE YA
26583,10058753,LOVE YOU
26584,10218658,MLB
26585,10218658,SAN DIEGO
26586,10218658,PADRES
26587,10218658,BASEBALL
26588,10212367,EMOJI
26589,10212367,HAPPY
26590,10212367,SMILE
26591,10212367,👀
26592,10212367,🙂
26593,9946762,SHARK MASCOT
26594,9946762,SHARK COSTUME
26595,9946762,FISH
26596,9946762,WAVING
26597,9946762,SHARK SUIT
26598,9946762,ANIMALS
26599,9946762,RIGHT SHARK
26600,9946762,RIGHT SHARK*
26601,10215351,SNOWBALL
26602,10215351,SNOWBALL*
26603,10215351,SNOW
26604,10215351,WINTER
26605,10215351,ROLLING A SNOWBALL
26606,10231471,COME THRU
26607,10231471,COMING THROUGH
26608,10231471,FABULOUS
26609,10231471,COMIN THRU
26610,10231471,ILL BE THERE
26611,10231471,ON MY WAY
26612,10231471,LEAVING NOW
26613,10231471,OMW
26614,10237762,SELF CARE
26615,10237762,SELFCARE*
26616,10237762,SELFCARE
26617,20033976,VELOCIRAPTOR*
26618,20033976,RAPTOR
26619,20033976,VELOCIRAPTOR
26620,20033976,RIDING A RAPTOR
26621,20033976,RIDING A VELOCIRAPTOR
26622,20033976,DINOSAUR
26623,20033976,YAY
26624,20033976,WOO HOO
26625,20033976,HAPPY
26626,20033976,HOORAY
26627,20033976,YIPEE
26628,20033976,YEE HAW
26629,20033976,GO ME
26630,20018809,ENVIRONMENT
26631,20018809,EARTH DAY
26632,20018809,PLEASE RECYCLE
26633,20018809,RECYCLING FRIENDS
26634,20018809,RECYCLE
26635,20018809,PLEASE RECYCLE*
26636,20018809,BIN
26637,20018809,BOTTLES
26638,20018809,RECYCLING
26639,20018809,RECYCLING BIN
26640,20018809,CANS
26641,7216901,TWO THUMBS UP
26642,7216901,THUMBS UP
26643,7216901,YEP
26644,7216901,YUP
26645,7216901,YES
26646,7216901,ABSOLUTELY
26647,7216901,YES*
26648,7216901,TOTALLY
26649,7216901,THUMBS
26650,8375305,HUBBA HUBBA*
26651,8375305,PRETTY
26652,8375305,SEXY TIME
26653,8375305,HUBBA HUBBA
26654,10187885,HUGS AND KISSES*
26655,10187885,HUGS N KISSES
26656,10187885,HUGS AND KISSES
26657,10187885,AFFECTION
26658,10187885,HEARTS
26659,10187885,HUGS
26660,10187885,KISSES
26661,10187885,LUV YA*
26662,10187885,HUGS N KISSES*
26663,10232687,SLICED BREAD
26664,10232687,BREAD
26665,10232687,YOURE AWESOME
26666,10232687,YOURE THE BEST THING SINCE EVER*
26667,10232687,BEST
26668,10232687,YOURE THE BEST THING SINCE EVER
26669,10232687,YOURE THE BEST THING SINCE SLICED BREAD
26670,10232687,BREAD SLICES
26671,10232687,BREAD SLICE
26672,20031622,TEARS OF JOY
26673,20031622,TEARY SMILE
26674,20031622,HAPPY TEARS
26675,20031622,CRYING
26676,20031622,CRY
26677,20031622,WELL UP
26678,20031622,TEARS
26679,20031622,TEAR
26680,20031622,LAUGH CRY
26681,10233044,SATURDAY
26682,10233044,SATURDAY*
26683,10235671,EMOJIS
26684,10235671,BALLOONS
26685,10235671,EMOJI BALLOONS
26686,10235671,100
26687,10235671,EMOJI
26688,10235671,PRAYER HANDS EMOJI
26689,10235671,COOL
26690,10235671,THANK YOU EMOJI
26691,10235671,SHADES EMOJI
26692,10235671,SUNGLASSES EMOJI
26693,10235671,COOL EMOJI
26694,10235671,100 EMOJI
26695,10235671,THANKS EMOJI
26696,10235671,😎
26697,10235671,🕶️
26698,10235671,🙏
26699,10235671,💯
26700,10213856,HALLOWEEN
26701,10213856,DAB
26702,10213856,COSTUME
26703,10213856,DANCE
26704,10213856,HAUNTED HOUSE
26705,10223748,PITTSBURGH
26706,10223748,NFL
26707,10223748,FOOTBALL
26708,10223748,STEELERS
26709,10230333,HOCKEY
26710,10230333,NHL
26711,10230333,TORONTO
26712,10230333,MAPLE LEAFS
26713,10224368,NOT FUNNY*
26714,10224368,NOT FUNNY
26715,10224368,HYENA
26716,10224368,HYENAS
26717,10211502,MAKES SENSE
26718,10211502,GOTCHA
26719,10211502,GOTCHA*
26720,10211502,GOT YA
26721,10211502,UNDERSTOOD
26722,10221657,SALTY*
26723,10221657,REPULSIVE
26724,10221657,SALTY
26725,10221657,MEAN
26726,10221657,ANNOYING
26727,10218413,CHANDELIER
26728,10218413,SWINGING ON CHANDELIER
26729,10218413,SWINGING ON THE CHANDELIER
26730,10218413,SWINGING
26731,10218413,CHANDELIER*
26732,10224641,BULLS
26733,10224641,NBA
26734,10224641,CHICAGO
26735,20020855,HI
26736,20020855,PEEKING
26737,20020855,PEEKING IN
26738,20020855,PEER
26739,20020855,HEY
26740,20020855,PEEK
26741,20020855,CREEPER
26742,20020855,PEEPING IN
26743,10218676,MLB
26744,10218676,MARINERS
26745,10218676,BASEBALL
26746,10218676,SEATTLE
26747,10228568,UNAMUSED
26748,10228568,NO
26749,10228568,NOT FUNNY
26750,10228568,UNAMUSED EMOJI
26751,10228568,EMOJI
26752,10228568,😒
26753,10234796,ADORABLE*
26754,10234796,ADORABLE
26755,20024186,OOF*
26756,20024186,BRUTAL
26757,20024186,YIKES
26758,20024186,OH NO
26759,20024186,OOF
26760,20024186,OUCH
26761,20024186,BRUH
26762,20024186,THAT SUCKS
26763,20024186,WHOA
26764,20024186,SHEESH
26765,9991834,YOU CAN DO IT
26766,9991834,YOU GOT THIS*
26767,9991834,YOU GOT THIS
26768,9991834,YOU ROCK
26769,9991834,GO YOU
26770,9991834,YOU CAN DO THIS
26771,9991834,YOU GOT IT
26772,9991834,TEAM
26773,10213338,BUCKS
26774,10213338,NBA
26775,10213338,MILWAUKEE
26776,10235749,TODAY I LEARNED
26777,10235749,TIL*
26778,10235749,TIL
26779,10235749,SIGN
26780,10235749,HASHTAG
26781,10235749,LEARN
26782,10235749,HASHTAG SIGN
26783,10223503,MIAMI
26784,10223503,NFL
26785,10223503,DOLPHINS
26786,10223503,FOOTBALL
26787,7195995,OKAY
26788,7195995,THUMBS UP
26789,7195995,FINE
26790,7195995,YEP
26791,7195995,YUP
26792,7195995,YES
26793,7195995,STAMP
26794,7195995,YES*
26795,7195995,OK
26796,7195995,OK*
26797,7195995,THUMB
26798,10221139,EW
26799,10221139,EW*
26800,10231304,UNDO
26801,10231304,CONTROL Z
26802,10231304,CTRLZ
26803,10231304,MY BAD
26804,10231304,WOOPS
26805,10231304,CTRLZ*
26806,10231304,CTRL Z
26807,10231304,CTRL Z*
26808,10221675,IM CRY*
26809,10221675,HAHA
26810,10221675,IM CRY
26811,10221675,LOL
26812,10221675,IM CRYING
26813,10221675,CRYING LAUGHING
26814,10221675,IM CRY
26815,10221675,IM CRYING
26816,20012018,THANKS
26817,20012018,THANK YOU VERY MUCH
26818,20012018,TYVM*
26819,20012018,TYVM
26820,20012018,THANK YOU
26821,20012018,APPREICATE IT
26822,10212140,RIDIC
26823,10212140,RIDICULOUS
26824,10212140,RIDICULOUS*
26825,10212140,RIDIC*
26826,10222032,SWORD
26827,10222032,KATANA
26828,10222032,ATTACK
26829,10222032,SAMURAI SWORD*
26830,10222032,ANGRY
26831,10222032,SAMURAI SWORD
26832,10218694,MLB
26833,10218694,NATIONALS
26834,10218694,BASEBALL
26835,10218694,WASHINGTON
26836,10133267,MEET UP
26837,10133267,FAST
26838,10133267,LATE
26839,10133267,IM BEHIND
26840,10133267,RUNNING LATE
26841,10133267,RUNNING BEHIND
26842,10133267,HURRY
26843,10133267,RUNNING LATE
26844,10133267,RUNNING LATE*
26845,10133267,RUNNING LATE*
26846,10231840,EAT YOUR VEGGIES
26847,10231840,HEALTHY
26848,10231840,EAT YOUR GREENS*
26849,10231840,VEGETABLES
26850,10231840,EAT YOUR GREENS
26851,10231840,FOOD
26852,10231840,VEGGIES
26853,10231840,GREENS
26854,20028737,TEN POINTS FOR SELF AWARENESS
26855,20028737,SELF AWARENESS
26856,20028737,GOOD SELF AWARENESS
