sid,nid,bandclass,channel,numpoints,id
4192,4,0,384,5,1061
4152,1,0,384,10,1062
22417,305,10,476,9,1063
4151,305,1,25,8,1064
4151,305,1,50,8,1065
4192,4,0,384,7,1066
4192,4,0,384,9,1067
4152,1,0,384,8,1068
22417,305,10,476,8,1069
4151,305,1,25,7,1070
4151,305,1,50,6,1071
14261,1,0,283,9,1072
14260,1,0,283,8,1073
14261,1,0,283,6,1074
14261,1,0,283,5,1075
13920,6,0,283,10,1076
13920,6,0,242,9,1077
13919,6,0,283,8,1078
13920,6,0,283,8,1079
13919,6,0,242,7,1080
13920,6,0,242,7,1081
13919,6,0,283,7,1082
14257,1,0,283,7,1083
13919,6,0,242,6,1084
14256,1,0,283,6,1085
14256,1,0,283,7,1086
14249,11,0,283,8,1087
14249,11,0,242,6,1088
14256,1,0,283,6,1089
14248,11,0,283,10,1090
14249,11,0,283,8,1091
14248,11,0,283,7,1092
14249,11,0,242,6,1093
14249,11,0,283,8,1094
14249,11,0,242,7,1095
14241,11,0,283,9,1096
14241,11,0,242,8,1097
14249,11,0,283,7,1098
14241,11,0,283,11,1099
14241,11,0,242,11,1100
14245,11,0,283,8,1101
14241,11,0,283,6,1102
14246,11,0,283,9,1103
14245,11,0,283,7,1104
14245,11,0,242,7,1105
14246,11,0,283,8,1106
14246,11,0,283,8,1107
14246,11,0,283,9,1108
14218,1,0,283,9,1109
14218,1,0,242,8,1110
14214,1,0,283,9,1111
14214,1,0,283,9,1112
14214,1,0,283,9,1113
14219,1,0,283,8,1114
14219,1,0,283,10,1115
14209,2,0,283,9,1116
14219,1,0,242,7,1117
14214,1,0,283,7,1118
14209,2,0,283,10,1119
14209,2,0,242,8,1120
14219,1,0,283,7,1121
14209,2,0,283,11,1122
14209,2,0,242,10,1123
14208,5,0,283,9,1124
14210,2,0,283,9,1125
14209,2,0,283,8,1126
14210,2,0,242,7,1127
14208,5,0,283,10,1128
14196,96,0,283,9,1129
14196,96,0,283,10,1130
14196,96,0,283,8,1131
14197,97,0,283,6,1132
14197,97,0,283,8,1133
14196,96,0,283,7,1134
14194,94,0,283,9,1135
14197,97,0,283,8,1136
14143,708,0,283,8,1137
14143,708,0,242,7,1138
14143,708,0,283,9,1139
14143,708,0,242,8,1140
14144,509,0,283,9,1141
14143,708,0,283,8,1142
14144,509,0,283,10,1143
14144,509,0,242,9,1144
14138,503,0,283,10,1145
14138,503,0,242,7,1146
14144,509,0,283,7,1147
14138,503,0,283,9,1148
14136,101,0,283,6,1149
14138,503,0,283,10,1150
14138,503,0,242,9,1151
14138,503,0,283,9,1152
14138,503,0,242,9,1153
12343,29517,0,40,7,1154
12343,29516,0,40,6,1155
12343,29516,0,40,6,1156
12343,29517,0,40,5,1157
14268,1,0,283,5,1158
14260,1,0,283,7,1159
14261,1,0,283,6,1160
4152,3,1,425,9,1161
4151,305,1,25,8,1162
22417,305,10,476,8,1163
4152,3,1,425,7,1164
4151,305,1,25,6,1165
22417,305,10,476,6,1166
4192,4,0,384,8,1167
5116,307,1,350,7,1168
22448,307,10,476,6,1169
4192,4,0,384,7,1170
22448,307,10,476,7,1171
5116,307,1,1050,5,1172
4192,4,0,384,10,1173
202,4,0,384,9,1174
22448,307,10,476,8,1175
5116,307,1,1050,8,1176
4192,4,0,384,10,1177
22448,307,10,476,8,1178
5116,307,1,1050,7,1179
5116,307,1,1075,7,1180
4182,5,1,425,6,1181
22443,310,10,476,6,1182
4181,310,1,250,5,1183
14261,1,0,283,5,1184
13919,6,0,283,6,1185
13919,6,0,283,7,1186
13919,6,0,242,5,1187
13919,6,0,283,8,1188
13919,6,0,242,7,1189
13920,6,0,283,6,1190
13919,6,0,283,8,1191
13919,6,0,242,7,1192
14257,1,0,283,6,1193
14257,1,0,283,9,1194
14249,11,0,242,6,1195
14249,11,0,283,7,1196
14257,1,0,283,8,1197
14249,11,0,283,8,1198
14249,11,0,242,6,1199
14249,11,0,283,9,1200
14249,11,0,242,9,1201
14249,11,0,283,9,1202
14249,11,0,242,7,1203
14249,11,0,283,8,1204
14249,11,0,242,8,1205
14241,11,0,283,9,1206
14242,11,0,283,7,1207
14241,11,0,242,7,1208
14245,11,0,283,8,1209
14242,11,0,283,7,1210
14245,11,0,242,6,1211
14241,11,0,283,6,1212
14242,11,0,283,8,1213
14246,11,0,283,7,1214
14245,11,0,283,6,1215
14242,11,0,242,6,1216
14246,11,0,283,7,1217
14251,11,0,283,6,1218
14246,11,0,283,8,1219
14251,11,0,283,7,1220
14218,1,0,283,6,1221
14218,1,0,283,8,1222
14218,1,0,242,7,1223
14246,11,0,283,6,1224
14251,11,0,283,6,1225
14218,1,0,283,9,1226
14218,1,0,242,8,1227
14218,1,0,283,9,1228
14214,1,0,283,6,1229
14214,1,0,283,9,1230
14214,1,0,283,11,1231
14214,1,0,283,11,1232
14213,1,0,283,9,1233
14209,2,0,283,9,1234
14214,1,0,283,7,1235
14209,2,0,283,10,1236
14207,16,0,283,8,1237
14209,2,0,242,8,1238
14208,5,0,283,10,1239
14209,2,0,283,8,1240
14208,5,0,283,9,1241
14199,99,0,283,9,1242
14196,96,0,283,8,1243
14199,99,0,283,7,1244
14196,96,0,283,10,1245
14196,96,0,283,9,1246
14194,94,0,283,8,1247
14196,96,0,283,8,1248
14194,94,0,283,8,1249
14197,97,0,283,6,1250
14194,94,0,283,9,1251
14144,509,0,283,9,1252
14144,509,0,242,9,1253
14194,94,0,283,6,1254
14143,708,0,283,6,1255
14144,509,0,283,9,1256
14144,509,0,242,6,1257
14144,509,0,283,10,1258
14144,509,0,242,9,1259
14144,509,0,283,9,1260
14144,509,0,242,7,1261
14138,503,0,283,9,1262
14138,503,0,242,7,1263
14144,509,0,283,7,1264
14138,503,0,283,10,1265
14138,503,0,242,10,1266
14127,101,0,283,8,1267
14138,503,0,283,10,1268
14138,503,0,242,9,1269
14127,101,0,283,9,1270
14127,101,0,283,10,1271
14127,101,0,242,8,1272
14276,1,0,283,6,1273
14262,1,0,283,5,1274
22443,310,10,476,6,1275
4152,3,1,425,9,1276
22417,305,10,476,7,1277
4151,305,1,25,7,1278
4192,3,1,425,6,1279
4192,3,1,425,8,1280
4152,3,1,425,7,1281
5116,306,1,1050,6,1282
22417,305,10,476,6,1283
4151,305,1,25,6,1284
22448,306,10,476,6,1285
4192,4,0,384,7,1286
4192,3,1,425,5,1287
22448,307,10,476,5,1288
5116,306,1,950,5,1289
4192,4,0,384,8,1290
4192,4,1,425,8,1291
22448,307,10,476,8,1292
5116,307,1,1050,7,1293
202,4,0,384,6,1294
5116,307,1,350,6,1295
4192,1,0,384,9,1296
22448,307,10,476,8,1297
5116,307,1,350,8,1298
4192,4,0,384,8,1299
5116,307,1,375,7,1300
202,1,0,384,7,1301
4192,1,0,384,10,1302
22448,307,10,476,9,1303
4192,4,0,384,8,1304
5116,307,1,350,8,1305
5116,307,1,375,8,1306
4182,5,1,425,8,1307
22430,310,10,476,8,1308
4181,310,1,250,7,1309
4181,310,1,275,7,1310
4181,310,1,250,6,1311
4182,5,1,425,6,1312
4181,310,1,275,6,1313
4181,310,1,250,5,1314
22443,310,10,476,7,1315
4182,5,1,425,6,1316
4181,310,1,250,6,1317
4181,310,1,275,6,1318
13919,6,0,283,6,1319
13919,6,0,283,7,1320
13919,6,0,283,10,1321
13919,6,0,242,9,1322
13919,6,0,283,7,1323
13919,6,0,283,6,1324
14257,1,0,283,7,1325
14257,1,0,283,7,1326
14257,1,0,283,7,1327
13918,6,0,283,7,1328
14257,1,0,283,8,1329
14249,11,0,283,7,1330
13917,9,0,283,7,1331
13917,9,0,283,8,1332
14249,11,0,283,7,1333
14242,11,0,283,8,1334
13917,9,0,283,7,1335
14242,11,0,242,7,1336
14249,11,0,283,7,1337
14242,11,0,283,10,1338
14242,11,0,242,9,1339
14242,11,0,283,9,1340
14242,11,0,242,8,1341
14242,11,0,283,8,1342
14242,11,0,242,7,1343
14251,11,0,283,7,1344
14251,11,0,283,9,1345
14251,11,0,283,8,1346
14251,11,0,283,9,1347
14251,11,0,242,6,1348
14218,1,0,283,10,1349
14218,1,0,242,9,1350
14216,1,0,283,8,1351
14216,1,0,242,7,1352
14218,1,0,283,9,1353
14218,1,0,242,8,1354
14218,1,0,283,9,1355
14218,1,0,242,8,1356
14214,1,0,283,8,1357
14213,1,0,283,7,1358
14213,1,0,283,10,1359
14214,1,0,283,8,1360
14213,1,0,283,10,1361
14207,16,0,283,10,1362
14213,1,0,283,10,1363
14206,20,0,283,8,1364
14207,16,0,283,11,1365
14207,16,0,242,10,1366
14208,10,0,283,11,1367
14208,10,0,242,11,1368
14208,5,0,283,10,1369
14207,16,0,283,9,1370
14206,19,0,283,8,1371
14199,99,0,283,11,1372
14208,5,0,283,9,1373
14206,19,0,283,8,1374
14195,95,0,283,10,1375
14195,95,0,242,9,1376
14199,99,0,283,9,1377
14200,90,0,283,10,1378
14196,96,0,283,9,1379
14200,90,0,283,8,1380
14195,95,0,283,8,1381
14195,95,0,283,8,1382
14194,94,0,283,8,1383
14196,96,0,283,7,1384
14194,94,0,283,10,1385
14194,94,0,283,10,1386
14144,509,0,283,8,1387
14194,94,0,283,8,1388
14144,509,0,242,7,1389
14144,509,0,283,8,1390
14144,509,0,242,7,1391
14144,509,0,283,9,1392
14144,509,0,242,8,1393
14144,509,0,283,10,1394
14144,509,0,242,9,1395
14128,130,0,283,7,1396
14128,130,0,283,8,1397
14127,101,0,283,9,1398
14128,130,0,283,7,1399
14138,503,0,283,6,1400
14127,101,0,283,10,1401
14127,131,0,283,10,1402
14127,70,0,283,10,1403
14127,101,0,242,8,1404
14127,70,0,283,11,1405
14127,131,0,283,11,1406
14127,129,0,283,11,1407
14127,70,0,242,10,1408
14127,129,0,242,9,1409
14127,131,0,242,9,1410
14127,101,0,283,9,1411
14127,84,0,242,9,1412
14127,84,0,283,9,1413
14127,114,0,283,8,1414
14262,1,0,283,5,1415
14262,1,0,283,6,1416
14262,1,0,242,6,1417
4192,3,1,425,9,1418
22448,306,10,476,8,1419
5116,306,1,1050,7,1420
5116,306,1,1075,7,1421
4192,3,1,425,9,1422
22448,306,10,476,8,1423
5116,306,1,950,8,1424
5116,306,1,975,8,1425
4192,4,1,425,9,1426
4192,3,1,425,9,1427
4192,4,0,384,8,1428
22448,307,10,476,8,1429
5116,307,1,1050,7,1430
22448,306,10,476,7,1431
5116,306,1,975,7,1432
5116,306,1,950,7,1433
4192,1,0,384,10,1434
22448,307,10,476,8,1435
5116,307,1,350,8,1436
4192,4,0,384,7,1437
4192,1,0,384,10,1438
22448,307,10,476,8,1439
5116,307,1,350,8,1440
4192,3,0,384,7,1441
5116,307,1,375,7,1442
4182,5,1,425,6,1443
22430,310,10,476,5,1444
4182,5,1,425,6,1445
13919,6,0,283,5,1446
13919,6,0,283,9,1447
13919,6,0,283,7,1448
13919,6,0,283,6,1449
13919,6,0,283,7,1450
14257,1,0,283,6,1451
13919,6,0,242,5,1452
13918,6,0,283,8,1453
14257,1,0,283,7,1454
13918,6,0,283,10,1455
13917,9,0,283,9,1456
13918,6,0,283,9,1457
13917,9,0,242,8,1458
13917,9,0,283,9,1459
13917,9,0,242,8,1460
14242,11,0,283,7,1461
14242,11,0,283,8,1462
13917,9,0,283,8,1463
14242,11,0,242,7,1464
13917,9,0,242,6,1465
14242,11,0,283,9,1466
14242,11,0,242,6,1467
14242,11,0,283,8,1468
14242,11,0,283,8,1469
14251,11,0,283,6,1470
14242,11,0,242,5,1471
14251,11,0,283,8,1472
14274,18,0,283,9,1473
14251,11,0,283,7,1474
14274,18,0,283,8,1475
14251,11,0,283,7,1476
14216,1,0,283,7,1477
14251,11,0,242,6,1478
14216,1,0,283,9,1479
14216,1,0,242,9,1480
14218,1,0,283,8,1481
14216,1,0,283,8,1482
14218,1,0,242,8,1483
14216,1,0,242,7,1484
14218,1,0,283,9,1485
14212,14,0,283,7,1486
14212,14,0,283,9,1487
14213,1,0,283,8,1488
14212,14,0,242,7,1489
14212,14,0,283,9,1490
14206,20,0,283,7,1491
14212,14,0,283,10,1492
14206,20,0,283,9,1493
14207,16,0,283,7,1494
14206,20,0,283,11,1495
14206,18,0,242,11,1496
14206,18,0,283,11,1497
14206,20,0,242,10,1498
14206,19,0,283,9,1499
14206,19,0,242,9,1500
14206,19,0,283,11,1501
14206,18,0,283,10,1502
14206,19,0,242,10,1503
14206,18,0,242,10,1504
14206,19,0,283,10,1505
14195,95,0,283,9,1506
14206,19,0,283,7,1507
14195,95,0,283,9,1508
14195,95,0,283,10,1509
14195,95,0,283,10,1510
14191,11,0,283,9,1511
14191,11,0,283,10,1512
14194,94,0,283,9,1513
14191,11,0,242,8,1514
14195,95,0,283,7,1515
14201,100,0,283,9,1516
14194,94,0,283,9,1517
14193,93,0,283,8,1518
14201,100,0,283,10,1519
14193,93,0,283,9,1520
14193,93,0,283,11,1521
14193,93,0,283,10,1522
14144,509,0,283,7,1523
14130,130,0,283,7,1524
14128,130,0,283,6,1525
14128,130,0,283,9,1526
14128,145,0,283,10,1527
14128,145,0,242,9,1528
14128,130,0,283,8,1529
14128,145,0,283,9,1530
14127,114,0,283,8,1531
14127,84,0,283,7,1532
14127,114,0,283,11,1533
14127,84,0,283,10,1534
14127,84,0,242,10,1535
14127,114,0,242,9,1536
14126,96,0,283,11,1537
14127,114,0,283,10,1538
14126,96,0,283,10,1539
14262,1,0,283,6,1540
14262,1,0,283,5,1541
22443,310,10,476,6,1542
4192,3,1,425,8,1543
5116,306,1,1050,5,1544
22448,307,10,476,5,1545
22448,306,10,476,5,1546
4192,3,1,425,10,1547
22448,306,10,476,9,1548
5116,306,1,950,9,1549
5116,306,1,975,8,1550
4192,3,1,425,10,1551
22448,306,10,476,9,1552
5116,306,1,950,8,1553
5116,306,1,975,7,1554
4192,3,0,384,9,1555
4192,3,1,425,8,1556
22448,306,10,476,8,1557
5116,306,1,350,7,1558
5116,306,1,950,6,1559
4192,3,0,384,8,1560
5116,306,1,350,7,1561
22448,306,10,476,7,1562
12,1,1,425,5,1563
4182,5,1,425,7,1564
22443,310,10,476,6,1565
4622,310,1,750,6,1566
4622,310,1,775,6,1567
22443,310,10,476,6,1568
4182,5,1,425,5,1569
4181,310,1,250,5,1570
22430,310,10,476,5,1571
13903,11,0,283,5,1572
13903,11,0,283,5,1573
13919,6,0,283,8,1574
13919,6,0,242,6,1575
13919,6,0,283,8,1576
13919,6,0,242,7,1577
13904,6,0,283,5,1578
13904,6,0,283,8,1579
13918,6,0,283,7,1580
14257,1,0,283,7,1581
13904,6,0,242,7,1582
13918,6,0,283,9,1583
14257,1,0,283,7,1584
13918,6,0,283,11,1585
13917,9,0,283,11,1586
13917,9,0,242,11,1587
13918,6,0,283,9,1588
13917,9,0,283,10,1589
13917,9,0,242,9,1590
14242,11,0,283,8,1591
14242,11,0,242,7,1592
14274,10,0,283,8,1593
13917,9,0,283,7,1594
13917,9,0,242,6,1595
14242,11,0,283,6,1596
14274,12,0,283,6,1597
14274,12,0,283,10,1598
14242,11,0,283,7,1599
14274,12,0,242,7,1600
14242,11,0,283,8,1601
14242,11,0,242,7,1602
14274,18,0,283,6,1603
14274,12,0,283,5,1604
14242,11,0,1019,5,1605
14242,11,0,283,8,1606
14242,11,0,242,7,1607
14251,11,0,283,8,1608
14274,18,0,283,5,1609
14251,11,0,242,5,1610
14274,18,0,283,9,1611
14251,11,0,283,7,1612
14216,1,0,283,8,1613
14274,18,0,283,7,1614
14216,1,0,242,7,1615
14216,1,0,283,9,1616
14216,1,0,242,7,1617
14216,1,0,283,7,1618
14218,1,0,283,7,1619
14218,1,0,283,8,1620
14211,15,0,283,10,1621
14211,15,0,242,8,1622
14211,15,0,283,11,1623
14212,14,0,283,9,1624
14212,14,0,283,11,1625
14211,15,0,283,10,1626
14212,14,0,242,10,1627
14215,13,0,283,10,1628
14212,14,0,283,9,1629
14215,13,0,283,10,1630
14206,19,0,283,8,1631
14215,13,0,283,9,1632
14195,95,0,283,8,1633
14192,92,0,283,7,1634
14215,13,0,283,6,1635
14195,95,0,283,8,1636
14192,92,0,283,7,1637
14195,95,0,283,10,1638
14191,11,0,283,12,1639
14191,11,0,242,12,1640
14191,11,0,283,10,1641
14191,11,0,242,8,1642
14193,93,0,283,7,1643
14193,93,0,283,10,1644
14198,98,0,283,9,1645
14193,93,0,283,9,1646
14201,100,0,283,7,1647
14193,93,0,283,9,1648
14193,93,0,283,10,1649
14130,130,0,283,9,1650
14130,145,0,283,10,1651
14130,145,0,242,9,1652
14130,130,0,283,9,1653
14130,130,0,242,7,1654
14128,130,0,283,9,1655
14130,145,0,283,8,1656
14129,130,0,283,9,1657
14128,145,0,283,8,1658
14128,145,0,283,10,1659
14129,130,0,283,9,1660
14129,130,0,242,8,1661
14126,86,0,283,8,1662
14126,86,0,283,10,1663
14126,76,0,283,11,1664
14126,106,0,283,11,1665
14126,86,0,283,10,1666
14126,96,0,283,9,1667
14126,76,0,283,9,1668
14126,86,0,283,8,1669
14276,1,0,283,6,1670
22430,310,10,476,5,1671
4192,3,1,425,8,1672
22448,307,10,476,6,1673
4192,3,1,425,9,1674
22448,307,10,476,8,1675
5116,307,1,1050,7,1676
4192,3,0,384,7,1677
4192,3,1,425,6,1678
22448,306,10,476,5,1679
4192,3,0,384,9,1680
22448,306,10,476,8,1681
5116,306,1,350,7,1682
5116,306,1,375,7,1683
4192,3,1,425,6,1684
4192,3,0,384,7,1685
4192,3,0,384,5,1686
4160,5,0,384,5,1687
12,1,0,384,6,1688
22443,100,10,476,6,1689
4622,100,1,375,6,1690
12,1,1,425,6,1691
12,1,1,450,5,1692
4622,100,1,350,5,1693
12,1,0,384,8,1694
22443,100,10,476,7,1695
4622,100,1,350,6,1696
4622,100,1,375,6,1697
12,1,0,425,6,1698
12,3,0,384,5,1699
12,3,0,384,6,1700
12,1,1,425,6,1701
22443,100,10,476,6,1702
12,1,1,425,6,1703
4182,5,1,425,8,1704
4181,310,1,250,8,1705
22430,310,10,476,8,1706
4181,310,1,275,7,1707
4182,5,1,425,8,1708
4181,310,1,250,8,1709
22430,310,10,476,8,1710
4181,310,1,275,8,1711
13900,6,0,283,8,1712
13900,6,0,242,6,1713
13900,6,0,283,9,1714
13900,6,0,242,7,1715
13904,6,0,283,8,1716
13904,6,0,242,6,1717
13904,6,0,283,10,1718
13904,6,0,242,9,1719
13914,6,0,283,9,1720
13904,6,0,283,8,1721
13914,6,0,242,8,1722
13918,6,0,283,8,1723
13914,6,0,283,11,1724
13914,6,0,242,10,1725
13914,6,0,1019,9,1726
13906,6,0,283,8,1727
13906,6,0,283,10,1728
13917,9,0,283,9,1729
13914,6,0,283,9,1730
13906,6,0,242,8,1731
13906,6,0,1019,8,1732
13917,9,0,242,8,1733
13914,6,0,1019,8,1734
14274,14,0,283,7,1735
14274,14,0,283,11,1736
13917,9,0,283,9,1737
14274,14,0,242,8,1738
14274,10,0,283,11,1739
14274,10,0,242,8,1740
14274,12,0,283,11,1741
14274,12,0,242,9,1742
14274,18,0,283,10,1743
14274,18,0,283,9,1744
14274,18,0,283,9,1745
14274,18,0,283,9,1746
13891,34,0,283,8,1747
14216,1,0,283,8,1748
14216,1,0,242,7,1749
14274,18,0,283,7,1750
14216,1,0,283,8,1751
14217,1,0,283,6,1752
14216,1,0,242,5,1753
14217,1,0,283,10,1754
14217,1,0,242,9,1755
14217,1,0,283,9,1756
14217,1,0,242,7,1757
14211,15,0,283,10,1758
14217,1,0,283,9,1759
14211,15,0,283,11,1760
14211,15,0,242,10,1761
14211,15,0,283,10,1762
14212,14,0,283,10,1763
14215,13,0,283,8,1764
14212,14,0,242,7,1765
14215,13,0,283,9,1766
14212,14,0,283,9,1767
14215,13,0,283,11,1768
14215,13,0,242,10,1769
13896,2,0,283,10,1770
14215,13,0,283,8,1771
14192,92,0,283,9,1772
13896,2,0,283,8,1773
14192,92,0,283,9,1774
13896,2,0,283,7,1775
14192,92,0,283,9,1776
14195,95,0,283,6,1777
14192,92,0,283,10,1778
14192,92,0,283,10,1779
14193,93,0,283,10,1780
14192,92,0,283,7,1781
14198,98,0,283,11,1782
14193,93,0,283,9,1783
14130,130,0,283,9,1784
14193,93,0,283,7,1785
14121,71,0,283,6,1786
14130,145,0,283,9,1787
14121,71,0,283,7,1788
14130,130,0,283,7,1789
14129,113,0,283,10,1790
14121,71,0,283,9,1791
14130,145,0,283,9,1792
14129,113,0,242,7,1793
14130,145,0,242,7,1794
14129,113,0,283,10,1795
14129,100,0,283,10,1796
14129,113,0,242,10,1797
14129,100,0,283,11,1798
14129,146,0,283,10,1799
14129,100,0,242,10,1800
14129,146,0,242,9,1801
14129,130,0,283,8,1802
14126,86,0,283,10,1803
14125,75,0,283,9,1804
14129,146,0,283,7,1805
14126,86,0,283,10,1806
14124,104,0,283,10,1807
14124,104,0,283,10,1808
14126,86,0,283,8,1809
14276,1,0,283,5,1810
14276,1,0,283,5,1811
14276,1,0,283,7,1812
14276,1,0,242,6,1813
14276,1,0,283,6,1814
14276,1,0,283,6,1815
14276,1,0,283,5,1816
14276,1,0,283,7,1817
14276,1,0,283,5,1818
14276,1,0,283,6,1819
4138,2,1,425,8,1820
4192,3,1,425,8,1821
4654,307,1,950,7,1822
5116,307,1,1050,7,1823
22444,307,10,487,6,1824
22448,307,10,476,6,1825
4138,2,1,425,7,1826
22444,307,10,476,6,1827
4138,2,0,384,6,1828
22444,307,10,487,6,1829
4654,307,1,950,5,1830
4138,2,0,384,9,1831
22444,307,10,476,8,1832
4654,307,1,1050,7,1833
4138,2,0,384,8,1834
4192,3,0,384,7,1835
22444,307,10,476,5,1836
4654,307,1,1050,5,1837
4138,2,0,425,5,1838
4192,3,0,384,6,1839
4138,2,0,384,6,1840
4138,2,0,384,7,1841
4160,5,0,283,7,1842
4159,302,1,375,6,1843
4159,302,1,350,5,1844
22421,302,10,476,5,1845
4160,5,0,283,9,1846
22421,302,10,476,8,1847
4159,302,1,375,8,1848
4159,302,1,350,8,1849
4160,5,0,384,8,1850
22421,302,10,476,7,1851
4159,302,1,25,6,1852
4159,302,1,50,5,1853
4160,5,0,283,6,1854
22421,302,10,476,5,1855
4160,3,0,283,7,1856
4160,3,0,283,7,1857
4160,3,0,777,7,1858
4160,3,0,425,7,1859
4160,3,0,425,6,1860
4622,100,1,350,5,1861
12,1,0,384,5,1862
4160,3,0,777,5,1863
22443,100,10,476,5,1864
12,1,0,384,8,1865
22443,100,10,476,6,1866
4622,100,1,350,6,1867
4622,100,1,375,6,1868
12,3,0,384,10,1869
22443,100,10,476,10,1870
4622,100,1,350,9,1871
4622,100,1,375,9,1872
12,1,0,384,8,1873
12,3,0,384,10,1874
22443,100,10,476,9,1875
4622,100,1,375,9,1876
12,1,0,384,9,1877
4622,100,1,350,9,1878
12,1,1,425,6,1879
22443,100,10,476,6,1880
4622,100,1,350,6,1881
12,1,1,425,7,1882
4622,100,1,375,5,1883
22443,100,10,476,5,1884
4182,5,1,425,5,1885
4119,4,1,75,7,1886
22407,312,10,476,6,1887
4182,5,1,425,6,1888
4120,312,1,450,6,1889
4120,312,1,425,6,1890
22430,310,10,476,6,1891
4181,310,1,250,5,1892
4182,5,1,425,9,1893
4181,310,1,250,8,1894
22430,310,10,476,8,1895
4181,310,1,275,8,1896
4182,5,1,425,8,1897
4181,310,1,250,8,1898
22430,310,10,476,8,1899
4181,310,1,275,8,1900
4182,5,1,425,6,1901
4181,310,1,250,5,1902
13903,11,0,283,6,1903
13903,11,0,242,6,1904
13903,11,0,283,8,1905
13903,11,0,242,6,1906
13900,6,0,283,9,1907
13900,6,0,242,7,1908
13901,6,0,283,10,1909
13904,6,0,283,9,1910
13900,6,0,283,9,1911
13904,6,0,242,8,1912
13901,6,0,242,8,1913
13904,6,0,283,11,1914
13904,6,0,242,10,1915
13901,6,0,283,10,1916
13901,6,0,283,10,1917
13904,6,0,283,9,1918
13901,6,0,242,8,1919
13906,6,0,283,8,1920
13914,6,0,283,7,1921
13904,6,0,242,7,1922
13906,6,0,1019,7,1923
13906,6,0,283,10,1924
13906,6,0,242,9,1925
13906,6,0,1019,9,1926
13916,6,0,283,8,1927
13906,6,0,283,10,1928
13906,6,0,242,10,1929
13916,6,0,283,9,1930
13906,6,0,1019,8,1931
14274,14,0,283,8,1932
14274,14,0,283,10,1933
13916,6,0,283,8,1934
14274,10,0,283,11,1935
14274,14,0,283,11,1936
14274,10,0,242,11,1937
14274,12,0,283,10,1938
14274,12,0,242,9,1939
14274,12,0,283,11,1940
14274,12,0,242,11,1941
14274,14,0,283,11,1942
14274,10,0,242,9,1943
14274,10,0,283,9,1944
14274,14,0,242,9,1945
14274,18,0,283,10,1946
14274,14,0,283,10,1947
14274,18,0,283,10,1948
14274,18,0,283,9,1949
14274,18,0,283,9,1950
13891,34,0,283,8,1951
13891,34,0,283,10,1952
13891,34,0,283,8,1953
14217,1,0,283,6,1954
14216,1,0,283,6,1955
13891,34,0,283,8,1956
14217,1,0,283,7,1957
14217,1,0,283,8,1958
14211,15,0,283,8,1959
14217,1,0,1019,6,1960
14211,15,0,283,10,1961
14211,15,0,283,11,1962
13888,47,0,283,9,1963
13888,47,0,283,10,1964
14211,15,0,283,9,1965
14215,13,0,283,8,1966
13888,47,0,283,10,1967
14215,13,0,283,9,1968
13888,47,0,283,10,1969
14215,13,0,283,8,1970
13896,1,0,283,10,1971
13888,47,0,283,8,1972
14215,13,0,283,8,1973
13896,1,0,283,10,1974
13896,2,0,283,10,1975
14006,1,0,283,9,1976
13896,2,0,283,9,1977
13896,1,0,283,7,1978
14006,1,0,283,10,1979
14007,2,0,283,8,1980
14192,92,0,283,11,1981
14007,2,0,283,11,1982
14192,92,0,242,10,1983
14192,92,0,283,10,1984
14192,92,0,242,9,1985
14156,18,0,283,8,1986
14007,2,0,283,7,1987
14192,92,0,283,9,1988
14166,18,0,283,8,1989
14193,93,0,283,7,1990
14198,98,0,283,7,1991
14159,19,0,283,6,1992
14166,18,0,283,6,1993
14159,19,0,283,9,1994
14159,19,0,242,7,1995
14159,19,0,283,10,1996
14159,19,0,242,9,1997
14159,19,0,283,8,1998
14121,71,0,283,8,1999
14163,23,0,283,5,2000
14121,71,0,283,10,2001
14121,71,0,283,10,2002
14125,95,0,283,11,2003
14121,101,0,283,9,2004
14125,75,0,283,11,2005
14125,85,0,283,10,2006
14124,74,0,283,11,2007
14124,104,0,283,10,2008
14124,54,0,283,9,2009
14124,64,0,283,8,2010
14125,75,0,283,8,2011
14124,54,0,283,11,2012
14124,74,0,283,11,2013
14124,94,0,283,10,2014
14124,94,0,242,10,2015
14124,74,0,242,9,2016
14124,104,0,283,9,2017
14131,90,0,283,9,2018
14124,54,0,283,6,2019
14276,1,0,283,7,2020
14276,1,0,242,7,2021
14276,1,0,283,9,2022
14276,1,0,242,9,2023
14276,1,0,1019,7,2024
14276,1,0,283,6,2025
14276,1,0,283,7,2026
1892,0,0,384,5,2027
529,1,0,283,6,2028
4138,2,1,425,9,2029
22444,307,10,487,7,2030
4654,307,1,950,7,2031
4654,307,1,975,6,2032
4138,2,1,425,9,2033
22444,307,10,487,9,2034
4654,307,1,950,8,2035
4654,307,1,975,7,2036
4138,2,1,425,6,2037
4138,2,0,384,6,2038
22444,307,10,487,5,2039
4138,2,0,384,8,2040
4138,2,0,384,7,2041
22444,307,10,487,6,2042
4138,2,0,384,7,2043
22444,307,10,487,5,2044
4138,2,0,384,9,2045
4654,307,1,350,7,2046
22444,307,10,487,7,2047
4138,2,0,425,6,2048
4138,2,0,384,7,2049
4138,2,0,384,7,2050
4138,2,0,384,9,2051
22444,307,10,487,7,2052
4138,2,0,425,6,2053
4654,307,1,350,6,2054
120,120,0,384,8,2055
4159,303,1,25,6,2056
22421,303,10,487,6,2057
120,0,0,384,5,2058
