item_pid,media_type,title_order,title_order_section,item_artist_pid,item_artist_order,item_artist_order_section,series_name_order,series_name_order_section,album_pid,album_order,album_order_section,album_artist_pid,album_artist_order,album_artist_order_section,composer_pid,composer_order,composer_order_section,genre_id,genre_order,genre_order_section,disc_number,track_number,episode_sort_id,base_location_id,remote_location_id,exclude_from_shuffle,keep_local,keep_local_status,in_my_library,is_compilation,date_added,show_composer,is_music_show,date_downloaded,download_source_container_pid
8877232900939931070,8,899553880859643669,19,6360423848601748071,4245004641,13,0,27,3335501600286086658,4186536669,11,2542798634269488161,4245004641,13,-9060386095815124544,3915611777,2,2111966536109256348,4076390828,7,1,17,17,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931071,8,4161587507,10,-7760424196711317182,387789223984508906,17,0,27,3263306053720699603,387789223984508906,17,-8912655748822568475,387789223984508906,17,6793387656683419856,387789223984508906,17,7154480521592735382,4074200840,7,1,6,6,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931072,8,4292508535,15,-7760424196711317182,387789223984508906,17,0,27,-6465972901709356968,4186871590,11,-8912655748822568475,387789223984508906,17,6793387656683419856,387789223984508906,17,7154480521592735382,4074200840,7,1,11,11,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931073,8,683101835772736825,18,5639351557341440206,3988604611,4,0,27,2541372560540967713,3893124167,1,18720627753489676,3988604611,4,-269116213445079557,4208162143,12,-6682586349049903090,369916583855233364,17,1,7,7,0,50,0,-1,0,0,1,0,0,0,0.0,0
8877232900939931074,8,3810461501634632312,22,1027936452957177418,447134945727095886,17,0,27,3406025071780464652,897535246525888973,19,6650585864948060665,447134945727095886,17,3480865946588549776,3919478369,2,-5024278388930694182,46568994131859416,15,1,3,3,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931075,8,3850276124782838166,22,1964324915113063086,5859945778403072728,26,0,27,-3006020762268250843,3964065065,3,379085584780898853,5859945778403072728,26,3551188069059246663,4046284436,6,2111966536109256348,4076390828,7,1,9,9,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931076,8,4163774963916232208,24,8883001043601265026,4269992681,14,0,27,4777026124289647660,3897327829,1,-2575904626223118146,4269992681,14,2037120650296944117,4293758474,15,8089479700516397825,3991967719,4,1,5,5,0,50,0,-1,0,0,0,0,0,0,0.0,0
8877232900939931077,8,689733874072262839,18,-8770436218729684734,427969020896007752,17,0,27,-7904572667301682577,3780402926977118156,22,-4230190234083603936,3539807982528258892,21,3910063507842243532,4022468631,5,-3437235471323396325,741792211709909333,18,1,5,5,0,50,0,-1,0,0,1,0,0,0,0.0,0
9037246110081599949,4,2616333618694721338,19,-5311663756696429970,4245202786,13,3391116676235010308,20,7299439599727220840,3391116676235010308,20,-2934922011615056669,4245202786,13,0,0,27,0,0,27,0,0,0,400,0,0,1,0,1,0,608118425,0,0,608121654.763132,0
9111574466154398660,4,3992781083,4,-3798550159000800818,753946362782779158,18,4105708617,8,-988430404822598818,1268320232061161344,19,-2068357526398769971,753946362782779158,18,0,0,27,0,0,27,0,0,0,400,0,0,1,0,1,0,606906022,0,0,606966219.439269,0
