ID,timestamp,activeBand,airplaneMode,callStatus,campedRat,currentRat,dataStatus,preferredRat,signalBars,signalStrength,simStatus,subsId
48134,1587017018.6102233,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48135,1587017030.4378612,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48136,1587017038.4337802,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48137,1587017038.476211,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48138,1587017052.574119,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48139,1587017213.0964742,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48140,1587017213.1261902,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48141,1587017214.2523522,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48142,1587017227.485199,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48143,1587017304.048798,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48144,1587017304.075272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48145,1587017311.302269,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48146,1587017341.041438,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48147,1587017341.089806,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48148,1587017358.071989,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48149,1587017514.106796,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48150,1587017514.148429,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48151,1587017516.866023,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48152,1587017523.126377,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48153,1587017523.1911612,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48154,1587017534.755435,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48155,1587017684.3938923,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48156,1587017684.4153142,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48157,1587017695.0929701,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48158,1587017854.0708013,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48159,1587017854.0894752,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48160,1587017866.76445,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48161,1587017918.6260672,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48162,1587017918.626763,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48163,1587017918.702073,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48164,1587017934.4415522,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48165,1587017939.523538,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48166,1587017959.1060522,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48167,1587017959.1167262,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48168,1587017961.8362832,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48169,1587017978.513781,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48170,1587017978.522758,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48171,1587018021.3129702,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48172,1587018213.4451141,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48173,1587018213.446048,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48174,1587018223.418174,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48175,1587018436.1244302,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48176,1587018436.14051,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48177,1587018440.9970503,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48178,1587018459.1310902,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48179,1587018459.157679,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48180,1587018469.188519,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48181,1587018470.197472,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48182,1587018470.2292461,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48183,1587018485.457545,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48184,1587018567.0547152,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48185,1587018567.0871272,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48186,1587018572.861309,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48187,1587018581.676346,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48188,1587018581.709304,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48189,1587018586.6986911,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48190,1587018704.6287842,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48191,1587018704.6548722,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48192,1587018720.712831,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48193,1587018720.8460393,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48194,1587018878.495896,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48195,1587018878.516675,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48196,1587018914.6062832,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48197,1587018938.5708323,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48198,1587018938.6168432,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48199,1587018981.3348951,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48200,1587019510.11798,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48201,1587019510.122274,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48202,1587019520.111577,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48203,1587019595.4819732,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48204,1587019595.52849,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48205,1587019600.483045,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48206,1587019634.0669022,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48207,1587019634.0993633,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48208,1587019650.6474972,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48209,1587019723.4646912,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48210,1587019723.488553,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48211,1587019734.0961542,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48212,1587019839.0714312,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48213,1587019839.076354,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48214,1587019872.8554301,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48215,1587019898.684905,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48216,1587019898.702578,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48217,1587019941.3023572,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48218,1587019970.1131132,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48219,1587019970.1527421,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48220,1587019980.805345,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48221,1587020046.0934153,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48222,1587020046.121716,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48223,1587020058.2685192,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48224,1587020249.6077433,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48225,1587020249.6533961,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48226,1587020265.200035,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48227,1587020271.974976,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48228,1587020389.149694,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48229,1587020389.15135,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48230,1587020392.1803503,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48231,1587020514.092431,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48232,1587020514.132443,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48233,1587020527.8795662,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48234,1587020563.0817711,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48235,1587020563.0911922,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48236,1587020566.124106,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48237,1587020743.750015,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48238,1587020743.779613,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48239,1587020754.338615,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48240,1587020799.394272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48241,1587020799.4003382,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48242,1587020799.4013672,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48243,1587020816.4815772,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48244,1587020831.650632,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48245,1587020858.507723,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48246,1587020858.537379,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48247,1587020901.35979,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48248,1587021026.0833602,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48249,1587021026.1300402,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48250,1587021042.4536033,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48251,1587021141.096146,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48252,1587021141.1302512,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48253,1587021143.8418992,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48254,1587021410.5795612,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48255,1587021410.5966961,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48256,1587021426.978629,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48257,1587021431.063563,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48258,1587021431.094747,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48259,1587021441.4000232,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48260,1587021466.0688412,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48261,1587021466.0831902,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48262,1587021470.8980832,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48263,1587021544.2197242,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48264,1587021544.2523422,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48265,1587021581.8111262,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48266,1587021759.088171,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48267,1587021759.094227,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48268,1587021763.431235,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48269,1587021779.544341,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48270,1587021792.057116,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48271,1587021818.690236,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48272,1587021818.713812,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48273,1587021861.505937,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48274,1587021975.2825322,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48275,1587021975.283446,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48276,1587021981.9381511,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48277,1587022083.7317262,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48278,1587022083.78059,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48279,1587022095.598503,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48280,1587022240.0963352,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48281,1587022240.126918,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48282,1587022243.2059102,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48283,1587022270.062787,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48284,1587022270.0877042,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48285,1587022290.9286501,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48286,1587022613.561388,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48287,1587022613.605082,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48288,1587022621.5899582,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48289,1587022654.8560963,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48290,1587022654.8867772,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48291,1587022659.871195,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48292,1587022719.0397773,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48293,1587022719.044404,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48294,1587022750.8647902,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48295,1587022778.8148212,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48296,1587022778.8403883,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48297,1587022783.635755,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48298,1587022799.518331,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48299,1587022823.8283122,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48300,1587022918.55475,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48301,1587022918.5700102,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48302,1587022931.91152,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48303,1587023139.0519001,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48304,1587023139.135919,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48305,1587023163.8755302,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48306,1587023521.2129931,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48307,1587023521.2473972,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48308,1587023521.3320441,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48309,1587023530.374628,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48310,1587023598.0746722,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48311,1587023598.1269722,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48312,1587023609.124017,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48313,1587023619.6684551,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48314,1587023623.145416,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48315,1587023625.019776,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48316,1587023625.0492592,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48317,1587023634.162532,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48318,1587023678.856542,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48319,1587023678.860561,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48320,1587023678.90474,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48321,1587023694.773273,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48322,1587023704.257621,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48323,1587023710.286015,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48324,1587023738.663937,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48325,1587023738.7098093,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48326,1587023738.8033152,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48327,1587023751.6914172,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48328,1587023804.243681,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48329,1587023804.27779,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48330,1587023820.3485513,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48331,1587023823.806706,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48332,1587024110.3734803,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48333,1587024110.409531,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48334,1587024122.9773922,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48335,1587024262.3409781,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48336,1587024262.3720632,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48337,1587024270.0723662,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48338,1587024424.0789611,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48339,1587024424.12432,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48340,1587024429.006138,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48341,1587024459.0323863,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48342,1587024459.078937,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48343,1587024461.8208542,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48344,1587024527.620768,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48345,1587024527.6515331,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48346,1587024541.1519122,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48347,1587024567.092802,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48348,1587024567.1238272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48349,1587024567.212862,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48350,1587024569.833723,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48351,1587024638.665421,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48352,1587024638.712042,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48353,1587024657.2156172,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48354,1587024698.806816,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48355,1587024698.833146,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48356,1587024724.3468711,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48357,1587024824.3956642,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48358,1587024824.411645,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48359,1587024835.274488,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48360,1587025024.0561461,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48361,1587025024.098321,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48362,1587025027.3069372,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48363,1587025030.513138,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48364,1587025030.55972,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48365,1587025040.804491,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48366,1587025144.0885262,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48367,1587025144.1201332,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48368,1587025148.2746973,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48369,1587025316.595592,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48370,1587025316.61314,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48371,1587025335.161912,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48372,1587025361.030471,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48373,1587025361.076563,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48374,1587025369.310717,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48375,1587025404.0551133,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48376,1587025404.098916,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48377,1587025404.5602121,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48378,1587025408.279201,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48379,1587025408.996272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48380,1587025409.0283833,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48381,1587025416.2186172,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48382,1587025598.767146,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48383,1587025598.8119872,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48384,1587025618.10462,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48385,1587025658.6660821,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48386,1587025658.695635,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48387,1587025673.130476,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48388,1587025844.578422,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48389,1587025844.6079261,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48390,1587025855.0892081,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48391,1587025935.6942182,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48392,1587025935.7550921,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48393,1587025949.8148792,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48394,1587026181.1410193,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48395,1587026181.1433973,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
48396,1587026184.163289,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48397,1587026418.6133714,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48398,1587026418.644771,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48399,1587026433.2945771,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48400,1587026524.0728612,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48401,1587026524.102487,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48402,1587026524.2004972,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48403,1587026527.484985,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48404,1587026558.6514301,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48405,1587026558.6850872,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48406,1587026560.2698379,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48407,1587026570.7191749,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48408,1587026575.51217,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48409,1587026618.6371102,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48410,1587026618.6633272,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48411,1587026630.5004053,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48412,1587026740.6131701,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48413,1587026740.644546,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48414,1587026750.6780682,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48415,1587026863.524033,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48416,1587026863.5401351,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48417,1587026874.0703351,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48418,1587027009.0553432,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48419,1587027009.096965,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48420,1587027012.603808,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48421,1587027107.09155,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48422,1587027107.136313,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48423,1587027140.116105,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48424,1587027518.6450152,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48425,1587027518.687621,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48426,1587027535.4859831,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48427,1587027578.7193522,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48428,1587027578.739685,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48429,1587027590.5643442,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48430,1587027724.108519,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48431,1587027724.1365051,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48432,1587027738.8301182,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48433,1587027754.4739902,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48434,1587027754.5181932,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48435,1587027764.0630193,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48436,1587027764.7834463,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48437,1587027764.827692,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48438,1587027775.319869,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48439,1587027776.9560351,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48440,1587027883.760153,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48441,1587027883.772083,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48442,1587027899.8901072,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48443,1587027901.177496,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48444,1587028024.108412,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48445,1587028024.1343122,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48446,1587028026.8615122,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48447,1587028129.3311532,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48448,1587028129.3604891,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48449,1587028132.210159,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48450,1587028195.1071863,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48451,1587028195.1327271,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48452,1587028212.1235633,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48453,1587028446.065293,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48454,1587028446.0837202,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48455,1587028454.2449942,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48456,1587028478.82758,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48457,1587028478.855957,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48458,1587028495.7017531,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48459,1587028538.803422,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48460,1587028538.8268101,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48461,1587028550.6238902,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48462,1587028624.0978801,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48463,1587028624.1235433,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48464,1587028627.0311441,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48465,1587028631.3163252,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48466,1587028631.3630462,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48467,1587028641.573084,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48468,1587028653.7443511,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48469,1587028653.776958,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48470,1587028665.346115,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48471,1587028737.4747562,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48472,1587028737.519775,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48473,1587028747.799221,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48474,1587028903.883058,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48475,1587028903.92342,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
48476,1587028920.0105371,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
